word	Average
datum	6.23
knoop	6.23
afvegen	6.24
namiddag	6.24
pastoor	6.24
applaus	6.24
drol	6.24
schil	6.24
eekhoorn	6.24
plein	6.25
afscheuren	6.25
alfabet	6.25
dichterbij	6.25
flinkerd	6.25
gebakje	6.25
geblaf	6.25
grapje	6.25
herfstvakantie	6.25
ijsblok	6.25
kletskous	6.25
la	6.25
mevrouw	6.25
overgeven	6.25
piraten	6.25
tennisbal	6.25
uitstap	6.25
dwerg	6.25
lift	6.25
gebed	6.26
zonneschijn	6.26
gitaar	6.26
deurmat	6.26
snurk	6.26
pies	6.26
plons	6.26
hapje	6.27
bomma	6.27
hol	6.27
belonen	6.28
bezig	6.28
bloot	6.28
cirkel	6.28
dop	6.28
gieten	6.28
jong	6.28
koffer	6.28
melken	6.28
mengen	6.28
mep	6.28
passen	6.28
rem	6.28
ridder	6.28
ruilen	6.28
super	6.28
tikken	6.28
wild	6.28
zwemmer	6.28
reizen	6.28
roeren	6.28
zwak	6.28
vorm	6.28
pruts	6.28
afwas	6.28
bocht	6.28
achtste	6.28
afdrogen	6.28
bananenschil	6.28
best	6.28
dertiende	6.28
elkaar	6.28
goochelaar	6.28
koffiekoek	6.28
later	6.28
leugen	6.28
middagmaal	6.28
naar	6.28
openen	6.28
pantoffel	6.28
rijstpap	6.28
snoepwinkel	6.28
stinkend	6.28
verkeerslicht	6.28
wisselen	6.28
zevende	6.28
zoveel	6.28
achterdeur	6.28
pitje	6.29
uitblazen	6.29
regenworm	6.30
goocheltruc	6.30
kauwgum	6.30
oefening	6.30
verder	6.30
broekkousen	6.30
oorverwarmers	6.30
lijfke	6.30
plek	6.30
durf	6.30
bouw	6.31
rook	6.31
markt	6.31
haarkapper	6.32
morgenavond	6.32
rolschaats	6.32
haai	6.32
living	6.33
kopje	6.33
bezem	6.33
slager	6.33
speld	6.33
zweet	6.33
bakkerij	6.33
bezoek	6.33
deurklink	6.33
dichtbij	6.33
dromenland	6.33
erbij	6.33
februari	6.33
hoelang	6.33
keukenrol	6.33
kinderstoel	6.33
klokken	6.33
linkervoet	6.33
loopneus	6.33
middagdutje	6.33
mieren	6.33
oversteken	6.33
schoolreis	6.33
snoepgoed	6.33
spaarvarken	6.33
stilzitten	6.33
stommerik	6.33
terugkomen	6.33
veertiende	6.33
frisdrank	6.33
trom	6.33
maand	6.34
slurf	6.34
bidden	6.34
gebroken	6.34
geschenk	6.34
geweer	6.34
knopen	6.34
persoon	6.34
peuter	6.34
tik	6.34
top	6.34
verlies	6.34
vieren	6.34
vullen	6.34
kleding	6.34
smal	6.34
iets	6.35
babbelen	6.35
dertig	6.35
getekend	6.35
getoeter	6.35
keukendeur	6.35
neerzetten	6.35
plakband	6.35
teruggooien	6.35
toverdrank	6.35
toverij	6.35
welles	6.35
schoorsteen	6.35
jojo	6.35
woede	6.35
klimrek	6.35
rijst	6.36
graf	6.36
trompet	6.36
oven	6.37
april	6.37
paardenmolen	6.37
klank	6.37
pats	6.37
oksel	6.37
strip	6.37
ijsbeer	6.38
halfuur	6.38
wenkbrauw	6.38
prei	6.38
peper	6.38
vuist	6.38
kever	6.38
sandalen	6.38
appeltaart	6.39
besje	6.39
brandweer	6.39
doorknippen	6.39
familiefoto	6.39
hijzelf	6.39
hondenhok	6.39
iedereen	6.39
indianenpak	6.39
kippenhok	6.39
klaarmaken	6.39
koprollen	6.39
linkerarm	6.39
morgenvroeg	6.39
naartoe	6.39
opzij	6.39
overmorgen	6.39
politieagent	6.39
rondrennen	6.39
schoolbord	6.39
stripalbum	6.39
supermarkt	6.39
toeteren	6.39
toverkracht	6.39
vastpakken	6.39
vertrekken	6.39
vijfde	6.39
vlechten	6.39
voetbalveld	6.39
wablief	6.39
waterijs	6.39
weinig	6.39
wortelen	6.39
zachtjes	6.39
zeepbel	6.39
stoep	6.39
rots	6.40
ananas	6.40
kassa	6.40
allerlaatste	6.40
anderen	6.40
daaronder	6.40
gelijk	6.40
giftig	6.40
gordijnen	6.40
hamburger	6.40
hoepelen	6.40
muntje	6.40
muziekinstrument	6.40
nadoen	6.40
schoolbank	6.40
speelplein	6.40
voetbalwedstrijd	6.40
big	6.40
Christenen	6.40
dood	6.40
durven	6.40
figuur	6.40
kant	6.40
lik	6.40
missen	6.40
paardebloem	6.40
plastic	6.40
rechtop	6.40
schoppen	6.40
smaken	6.40
speelgoedgeld	6.40
sporten	6.40
sportschoenen	6.40
stront	6.40
triest	6.40
trouwen	6.40
uil	6.40
vriendelijk	6.40
wil	6.40
lippenstift	6.40
rijk	6.40
rit	6.40
schudden	6.40
helm	6.40
kaart	6.40
knal	6.40
goal	6.40
wapen	6.41
toot	6.41
gorilla	6.41
duimzuiger	6.41
salontafel	6.41
plafond	6.41
knabbelen	6.42
meehelpen	6.42
vacht	6.42
hesp	6.43
paleis	6.44
agenda	6.44
alledrie	6.44
augustus	6.44
babbelkous	6.44
bewegen	6.44
blonde	6.44
borstelen	6.44
communie	6.44
eindelijk	6.44
gelach	6.44
gij	6.44
grasveld	6.44
haarborstel	6.44
hoofdkussen	6.44
kerstlied	6.44
koelkast	6.44
koningin	6.44
lakens	6.44
lintje	6.44
morgenmiddag	6.44
speelbal	6.44
stilliggen	6.44
stoplicht	6.44
suikerklontje	6.44
telefoontje	6.44
teruglopen	6.44
treinstation	6.44
turnles	6.44
verhalen	6.44
jager	6.44
geldstuk	6.44
zang	6.45
afwassen	6.45
gebruiken	6.45
instrument	6.45
overkant	6.45
schaatser	6.45
sportschoen	6.45
turnzaal	6.45
vastplakken	6.45
weggaan	6.45
weggooien	6.45
deksel	6.45
ooievaar	6.45
soepkom	6.45
boog	6.45
taak	6.45
rek	6.46
piano	6.46
storm	6.46
verpleegster	6.46
breed	6.46
duur	6.46
gebouw	6.46
geheim	6.46
gevaar	6.46
gillen	6.46
glimlach	6.46
herfst	6.46
honderd	6.46
knikken	6.46
lukken	6.46
pissen	6.46
pret	6.46
sap	6.46
scheuren	6.46
snotneus	6.46
sproet	6.46
standbeeld	6.46
station	6.46
tandpijn	6.46
troost	6.46
droevig	6.46
gil	6.46
glijden	6.46
luizen	6.46
raar	6.46
schuld	6.46
pluche	6.46
schrammen	6.46
puppy	6.46
kookpot	6.47
prenten	6.47
kok	6.47
basisschool	6.47
kaakje	6.47
och	6.47
schoolpoort	6.47
peutertuin	6.47
spuug	6.47
boomhut	6.47
zwijn	6.47
lesgeven	6.47
vertrek	6.47
ballet	6.48
klink	6.48
bult	6.49
baas	6.50
allereerste	6.50
babysitter	6.50
beide	6.50
bessen	6.50
boodschappen	6.50
bordspel	6.50
dagboek	6.50
dagen	6.50
dinosauriër	6.50
domkop	6.50
fruitmand	6.50
genezen	6.50
handvat	6.50
ijsblokje	6.50
jeuken	6.50
kraanwater	6.50
minteken	6.50
nazeggen	6.50
oefeningen	6.50
onderkant	6.50
rechterhand	6.50
rekenen	6.50
schoenendoos	6.50
servet	6.50
stippen	6.50
stofzuigen	6.50
tovenaar	6.50
trapleuning	6.50
vannacht	6.50
vastlijmen	6.50
verknippen	6.50
weeral	6.50
vieruurtje	6.50
broebelen	6.50
sauslepel	6.50
schilder	6.50
zomerschoenen	6.50
hamer	6.50
den	6.51
slik	6.51
hert	6.51
enkel	6.51
motor	6.51
mus	6.51
eettafel	6.52
jeuk	6.52
stro	6.52
zwiep	6.52
matje	6.52
short	6.53
gelukkig	6.53
gevangen	6.53
gezond	6.53
grijpen	6.53
knipoog	6.53
midden	6.53
schuim	6.53
slap	6.53
troosten	6.53
verdwijnen	6.53
fris	6.53
lap	6.53
ijscoman	6.53
klavertje	6.53
walvis	6.53
handtas	6.53
chauffage	6.53
kleutertuin	6.53
linkerbeen	6.53
slijper	6.53
boon	6.53
grot	6.54
soldaat	6.54
geur	6.54
schilderij	6.54
schommelstoel	6.54
doop	6.54
ronde	6.54
kapje	6.54
vensterbank	6.54
nijlpaard	6.55
hooi	6.55
luchtballon	6.55
boterkoek	6.55
eetzaal	6.55
glitter	6.55
ijshoorntje	6.55
jijzelf	6.55
knutselwerk	6.55
maaltijd	6.55
rinkelen	6.55
tweemaal	6.55
tweetal	6.55
vastnemen	6.55
vijftiende	6.55
vingertop	6.55
zangeres	6.55
blokfluit	6.55
bureau	6.56
aandoen	6.56
bezemsteel	6.56
dichtknopen	6.56
elfde	6.56
ergens	6.56
erin	6.56
gisteravond	6.56
kamperen	6.56
kleintje	6.56
klontje	6.56
leeshoek	6.56
meekomen	6.56
morgenochtend	6.56
omelet	6.56
politiewagen	6.56
schatkaart	6.56
stille	6.56
stopcontact	6.56
strips	6.56
uitlachen	6.56
uw	6.56
verfpot	6.56
waterpokken	6.56
wekker	6.56
winterjas	6.56
zelfgemaakt	6.56
zomervakantie	6.56
helft	6.56
mat	6.56
pesten	6.57
kont	6.57
achternaam	6.58
omdoen	6.58
velo	6.58
frigo	6.58
peperkoek	6.58
blokken	6.59
doodgaan	6.59
filmen	6.59
gracht	6.59
kei	6.59
mager	6.59
nieuws	6.59
ongehoorzaam	6.59
plukken	6.59
redden	6.59
schattig	6.59
scheur	6.59
splinter	6.59
streng	6.59
vasthouden	6.59
wensen	6.59
zweten	6.59
blind	6.59
raak	6.59
toeten	6.59
klap	6.59
reep	6.60
weekend	6.60
dennenboom	6.60
aanraken	6.60
aardappelpuree	6.60
daarnaast	6.60
gemaakt	6.60
geweldig	6.60
jaszak	6.60
opgeruimd	6.60
oppakken	6.60
oprollen	6.60
plezierig	6.60
reclame	6.60
snuffelen	6.60
sportzaal	6.60
tekenles	6.60
televisiescherm	6.60
terugbrengen	6.60
velletje	6.60
verbeteren	6.60
babywagen	6.60
fristi	6.60
fruitboom	6.60
lapje	6.60
hokje	6.60
haak	6.60
achterkant	6.61
aflikken	6.61
allerliefst	6.61
babbel	6.61
facteur	6.61
fluitje	6.61
gekleed	6.61
gevlekt	6.61
hoogst	6.61
instappen	6.61
kleedkamer	6.61
knijp	6.61
koppijn	6.61
luidop	6.61
meebrengen	6.61
mispeuteren	6.61
nummertje	6.61
rechterarm	6.61
rondwandelen	6.61
schminken	6.61
schoolbus	6.61
sommige	6.61
spiegeltje	6.61
stoelendans	6.61
stripverhaal	6.61
supersterk	6.61
tussen	6.61
tweede	6.61
tweelingzus	6.61
vakantiedag	6.61
verdikke	6.61
vergeten	6.61
verversen	6.61
voorbij	6.61
zeewater	6.61
zesmaal	6.61
zuigfles	6.61
salut	6.61
thee	6.62
zaag	6.62
valies	6.63
mantel	6.63
tekst	6.63
hiel	6.63
kans	6.63
verwarming	6.64
vlag	6.64
boks	6.64
muil	6.64
leerkracht	6.64
heer	6.64
maag	6.65
munt	6.65
kartonnen	6.65
luierik	6.65
dame	6.65
achterruit	6.65
flapoor	6.65
omvallen	6.65
rijstepap	6.65
superkracht	6.65
tandenfee	6.65
vogelnest	6.65
zeventiende	6.65
aanvallen	6.65
beschuit	6.65
bijbel	6.65
kampioen	6.65
krijsen	6.65
lastig	6.65
leunen	6.65
misselijk	6.65
plagen	6.65
rapport	6.65
scheppen	6.65
scherp	6.65
schram	6.65
schuiven	6.65
simpel	6.65
spookhuis	6.65
stapel	6.65
strelen	6.65
vals	6.65
vuurwerk	6.65
zakken	6.65
kneden	6.65
steeds	6.65
vast	6.65
proper	6.65
pauw	6.65
vlam	6.65
schort	6.66
kwek	6.66
zadel	6.66
zonnebloem	6.66
spuit	6.66
voormiddag	6.67
witloof	6.67
betoveren	6.67
bewolkt	6.67
buurvrouw	6.67
eetkamer	6.67
fietstocht	6.67
giechelen	6.67
gymzaal	6.67
heen	6.67
konijnenhol	6.67
kopjeonder	6.67
leerling	6.67
leidster	6.67
meenemen	6.67
noten	6.67
opschrijven	6.67
oudejaarsavond	6.67
plaatje	6.67
plusteken	6.67
rekenwerk	6.67
rodekool	6.67
sleutelgat	6.67
spookverhaal	6.67
stalletje	6.67
suikerspin	6.67
telraam	6.67
thermometer	6.67
tot	6.67
uitzwaaien	6.67
verfborstel	6.67
vijftig	6.67
vogelhuisje	6.67
zonnig	6.67
parking	6.67
gebak	6.68
buitengaan	6.68
grasspriet	6.68
regels	6.68
stippellijn	6.68
naald	6.68
snoet	6.69
boekenkast	6.69
spar	6.69
slede	6.70
beek	6.70
autorit	6.70
blondje	6.70
eronder	6.70
juwelen	6.70
kerkklok	6.70
kerstkaart	6.70
konijnenhok	6.70
opblijven	6.70
opvouwen	6.70
pistolet	6.70
plakker	6.70
plotseling	6.70
podium	6.70
snotaap	6.70
spinnen	6.70
stinkerd	6.70
terugzetten	6.70
u	6.70
achterste	6.70
Christus	6.70
onderhemd	6.70
sloffen	6.70
meme	6.70
idee	6.71
stoet	6.71
borsten	6.71
roodborstje	6.71
hals	6.71
bangerik	6.71
bot	6.71
breien	6.71
dubbel	6.71
duivel	6.71
dweilen	6.71
gordel	6.71
grappen	6.71
groeten	6.71
insekt	6.71
knap	6.71
raden	6.71
rechts	6.71
schuur	6.71
sigaret	6.71
smelten	6.71
weglopen	6.71
danken	6.71
som	6.71
veilig	6.71
waarheid	6.71
pols	6.72
reuk	6.72
goud	6.72
beenhouwer	6.72
hal	6.72
ach	6.72
achtertuin	6.72
ademen	6.72
afbeelding	6.72
afscheidskus	6.72
alletwee	6.72
bergaf	6.72
bovenlip	6.72
buurjongen	6.72
daarom	6.72
dansles	6.72
enkele	6.72
flessen	6.72
gerief	6.72
gestorven	6.72
gisterenavond	6.72
hierop	6.72
hoeveel	6.72
huiskamer	6.72
leeuwin	6.72
makkie	6.72
netjes	6.72
onderin	6.72
opengaan	6.72
openlaten	6.72
opnieuw	6.72
pletten	6.72
pluisje	6.72
rechterbeen	6.72
rondje	6.72
schooltuin	6.72
slechterik	6.72
speeksel	6.72
telefoneren	6.72
thuisblijven	6.72
toverspreuk	6.72
verkouden	6.72
versieren	6.72
vervelen	6.72
verzamelen	6.72
voorsteken	6.72
wasdraad	6.72
zuurtje	6.72
beeld	6.72
donkerblauw	6.73
kameel	6.73
krak	6.73
lijf	6.73
flits	6.73
hoep	6.73
kaarten	6.73
uitgummen	6.73
bloemkool	6.73
envelop	6.74
linker	6.74
krab	6.74
leraar	6.74
onderwijzer	6.74
deeg	6.74
champignon	6.75
diarree	6.75
hun	6.75
instoppen	6.75
inzepen	6.75
kladden	6.75
liefje	6.75
omkleden	6.75
oorlel	6.75
troeteldier	6.75
voorruit	6.75
zuchten	6.75
hela	6.75
meeuw	6.75
kola	6.76
pizza	6.77
veer	6.77
baan	6.78
druk	6.78
drukken	6.78
feestmaal	6.78
gemeen	6.78
kerkhof	6.78
onkruid	6.78
poeder	6.78
saai	6.78
spellen	6.78
spuiten	6.78
vet	6.78
vlucht	6.78
zanger	6.78
bobbel	6.78
krom	6.78
scherm	6.78
probleem	6.78
lade	6.78
slip	6.78
afblijven	6.78
binnengaan	6.78
bliksemen	6.78
doorslikken	6.78
drietal	6.78
eraf	6.78
ernaast	6.78
fantasie	6.78
foetsie	6.78
gehakt	6.78
gehaktbal	6.78
gemenerik	6.78
godverdomme	6.78
kaken	6.78
koffiepot	6.78
leegmaken	6.78
liefst	6.78
omdraaien	6.78
openmaken	6.78
optelling	6.78
ouder	6.78
paardenstaart	6.78
parkeren	6.78
pestkop	6.78
plakkerig	6.78
postzegel	6.78
proberen	6.78
rechtsaf	6.78
rotsen	6.78
salade	6.78
schoolplein	6.78
snoeper	6.78
soms	6.78
stokken	6.78
stomkop	6.78
subiet	6.78
suikerpot	6.78
teruggeven	6.78
terugvinden	6.78
toetje	6.78
tweewieler	6.78
twintigste	6.78
vaak	6.78
vanonder	6.78
verliezen	6.78
vermoorden	6.78
verstaan	6.78
volgende	6.78
voorbijlopen	6.78
vorig	6.78
vriezen	6.78
want	6.78
zich	6.78
hotel	6.78
kies	6.79
rand	6.79
lelijkheid	6.79
overdag	6.79
tennis	6.79
muntstuk	6.79
paardrijden	6.79
kinderwagen	6.79
koop	6.80
boekwinkel	6.80
broekriem	6.80
circustent	6.80
dennenappel	6.80
doorlopen	6.80
druivensap	6.80
klaarstaan	6.80
linksaf	6.80
politiepet	6.80
thuiskomen	6.80
tiende	6.80
vleermuis	6.80
wachtkamer	6.80
woonplaats	6.80
zaadje	6.80
berenpoten	6.80
gezelschapsspel	6.80
mijter	6.80
snik	6.80
kust	6.80
snuit	6.81
kook	6.81
helikopter	6.81
neushoorn	6.81
ratelaar	6.81
stippel	6.81
vulpen	6.81
pietzak	6.81
plof	6.82
haarband	6.82
afkuisen	6.82
okee	6.82
stekel	6.82
naaper	6.82
kwartier	6.83
toets	6.83
ademhalen	6.83
aftellen	6.83
avondmaal	6.83
babbelaar	6.83
begrijpen	6.83
broodtrommel	6.83
buitenlucht	6.83
daarnaar	6.83
eiland	6.83
gelukzak	6.83
geschreeuw	6.83
goochelen	6.83
hongerig	6.83
kinderbed	6.83
kleinkinderen	6.83
klokslag	6.83
middagpauze	6.83
oorpijn	6.83
oprapen	6.83
rekensom	6.83
rozen	6.83
spelregel	6.83
uitrekenen	6.83
verdelen	6.83
verschil	6.83
verteller	6.83
vertragen	6.83
voetstap	6.83
vreemde	6.83
vroeger	6.83
vuilniskar	6.83
wandelaar	6.83
afstand	6.84
bandiet	6.84
boodschap	6.84
buigen	6.84
danser	6.84
drogen	6.84
duister	6.84
feesten	6.84
gehoorzaam	6.84
krullen	6.84
meubel	6.84
pas	6.84
plooien	6.84
spraak	6.84
stelen	6.84
verkeer	6.84
wegduwen	6.84
wegrennen	6.84
wekken	6.84
mikken	6.84
gulzig	6.84
vloek	6.84
slijm	6.85
moes	6.85
stoof	6.85
stof	6.85
inkt	6.85
bestaan	6.85
kapsel	6.85
leerlingen	6.85
november	6.85
schrijfgerei	6.85
voorbeeld	6.85
spuitwater	6.85
vent	6.85
gevangenis	6.86
plan	6.86
lezer	6.86
pauze	6.86
hang	6.86
paar	6.87
slot	6.87
champignons	6.87
tuinstoel	6.87
afdak	6.87
riem	6.87
chauffeur	6.88
ingang	6.88
piloot	6.88
das	6.88
gaap	6.88
komkommer	6.88
vruchtensap	6.88
achterwerk	6.88
mist	6.88
duplo	6.88
tafelkleed	6.88
lint	6.88
nachtkastje	6.88
huid	6.89
rolschaatsen	6.89
aantal	6.89
balletles	6.89
biefstuk	6.89
bijvoorbeeld	6.89
dierenwinkel	6.89
donderslag	6.89
doodschieten	6.89
eraan	6.89
ermee	6.89
evenveel	6.89
familienaam	6.89
gebrul	6.89
geknor	6.89
grootouders	6.89
hoelahoep	6.89
hoezo	6.89
huiswerk	6.89
kauwgom	6.89
kruimelen	6.89
laatst	6.89
lichtbruin	6.89
meegeven	6.89
meubels	6.89
picknicken	6.89
potverdorie	6.89
ritssluiting	6.89
ruziën	6.89
slaper	6.89
smeerkaas	6.89
stripboek	6.89
toneel	6.89
uitspreken	6.89
uitstapje	6.89
veertig	6.89
verdorie	6.89
voetbalploeg	6.89
voorin	6.89
wasbak	6.89
wasknijper	6.89
welkom	6.89
zeehond	6.89
zwemster	6.89
kamp	6.89
veulen	6.89
binnenzak	6.89
daaraf	6.89
plaatsen	6.89
zonsopgang	6.89
maïs	6.90
bokje	6.90
drinkwater	6.90
fonteintje	6.90
ganzenbord	6.90
herder	6.90
huisnummer	6.90
kwispelen	6.90
onderaan	6.90
parkeerplaats	6.90
rozijnen	6.90
snorharen	6.90
verrekijker	6.90
verwend	6.90
verzameling	6.90
binnenkant	6.90
buschauffeur	6.90
meetlat	6.90
doelpunt	6.90
doof	6.90
golfje	6.90
griezel	6.90
hel	6.90
heuvel	6.90
muziekdoos	6.90
nachttafel	6.90
pit	6.90
recht	6.90
rot	6.90
scheel	6.90
schuin	6.90
spleet	6.90
vierkant	6.90
vijand	6.90
vreugde	6.90
vrucht	6.90
werpen	6.90
zenden	6.90
ploeg	6.90
spatten	6.90
toestel	6.90
zinnen	6.90
botinnen	6.90
waterschoenen	6.90
luis	6.91
frak	6.91
terras	6.91
krijg	6.92
pingping	6.92
kanon	6.92
kwak	6.93
woud	6.93
kilo	6.93
parkiet	6.93
perenboom	6.93
shotten	6.94
basketbal	6.94
zorg	6.94
oef	6.94
alfabetisch	6.94
autosleutel	6.94
bevroren	6.94
bibberen	6.94
blinddoeken	6.94
boomtak	6.94
bovenaan	6.94
brabbelen	6.94
dictee	6.94
dobbelsteen	6.94
eenmaal	6.94
fietsenrek	6.94
geschrokken	6.94
gisterenmiddag	6.94
grasmaaien	6.94
helper	6.94
hetzelfde	6.94
ijskoud	6.94
inplakken	6.94
kapster	6.94
karnaval	6.94
kikkervisje	6.94
leesbaar	6.94
liegbeest	6.94
linkerhelft	6.94
meezingen	6.94
mei	6.94
onmiddellijk	6.94
parasol	6.94
schoolgebouw	6.94
schoolslag	6.94
slingeren	6.94
smullen	6.94
speelveld	6.94
spijtig	6.94
sprietje	6.94
taalboek	6.94
vanaf	6.94
vanmorgen	6.94
varkenspoot	6.94
verdwenen	6.94
verrassend	6.94
voeren	6.94
vraagteken	6.94
wegvliegen	6.94
wegwerpen	6.94
werkboek	6.94
winkelwagen	6.94
zestiende	6.94
zeventig	6.94
trampoline	6.94
vuilnisman	6.94
angst	6.95
tuinhuis	6.95
afglijden	6.95
daarboven	6.95
daartussen	6.95
dadelijk	6.95
doodskop	6.95
gemeente	6.95
leeftijd	6.95
omver	6.95
terugbellen	6.95
theepot	6.95
verzinnen	6.95
lucifer	6.95
framboos	6.95
bok	6.95
brok	6.95
rest	6.95
zitje	6.96
doolhof	6.96
godsdienst	6.96
haasten	6.96
korrel	6.96
prettig	6.96
rivier	6.96
scheef	6.96
schijnen	6.96
spruit	6.96
vak	6.96
verkeerd	6.96
duren	6.96
klaver	6.96
speciaal	6.96
loeien	6.96
buis	6.96
bijl	6.97
afwasbak	6.97
vrede	6.97
tikje	6.97
pompoen	6.98
kapitein	6.98
truc	6.98
hutje	6.98
kaft	6.98
spade	6.98
pluk	6.99
refter	6.99
riool	6.99
jeans	6.99
buitenkant	6.99
kuil	7.00
test	7.00
achterwiel	7.00
afvalbak	7.00
beloning	7.00
beloven	7.00
beschuitje	7.00
beweging	7.00
botsing	7.00
doorspoelen	7.00
dromer	7.00
eruit	7.00
ervan	7.00
foppen	7.00
fotoalbum	7.00
gebeten	7.00
gevang	7.00
gewassen	7.00
gisterenmorgen	7.00
helaas	7.00
hierboven	7.00
hiernaartoe	7.00
hinniken	7.00
ietsepietsje	7.00
ijstaart	7.00
insmeren	7.00
kaassaus	7.00
keeper	7.00
kleurkrijt	7.00
koffiezetten	7.00
lomperik	7.00
maneschijn	7.00
meestal	7.00
muizenval	7.00
nadenken	7.00
oefenen	7.00
opblazen	7.00
popcorn	7.00
pretpark	7.00
problemen	7.00
regenachtig	7.00
regenwolk	7.00
rekenles	7.00
schitterend	7.00
schuifdeur	7.00
sirene	7.00
slaapster	7.00
smakkerd	7.00
stoofvlees	7.00
stylo	7.00
tennissen	7.00
terugkeren	7.00
varkenskop	7.00
vastzitten	7.00
verkopen	7.00
verschillend	7.00
versiering	7.00
vlaggen	7.00
voeding	7.00
voetbalclub	7.00
voetganger	7.00
vuilzak	7.00
weerman	7.00
wereldbol	7.00
wiebelen	7.00
gisterochtend	7.00
haasjeover	7.00
luchtkasteel	7.00
meermin	7.00
tingeling	7.00
wipwap	7.00
fiedelen	7.00
bie	7.00
kooiker	7.00
riks	7.00
balletschoenen	7.00
fanta	7.00
overgrootvader	7.00
pruimenboom	7.00
voetbalschoenen	7.00
winterschoenen	7.00
zitbank	7.00
servetten	7.00
haal	7.01
blik	7.01
dierenarts	7.01
kadee	7.01
spek	7.01
ringvinger	7.02
dakpan	7.02
loei	7.02
hagel	7.02
perzik	7.02
zucht	7.02
steel	7.02
vanille	7.03
uitgang	7.03
altaar	7.03
blank	7.03
eigen	7.03
gratis	7.03
kalkoen	7.03
knagen	7.03
loslaten	7.03
meten	7.03
mini	7.03
naaien	7.03
naaimachine	7.03
onbeleefd	7.03
richten	7.03
schuilen	7.03
smerig	7.03
snavel	7.03
spieren	7.03
strekken	7.03
strijken	7.03
tunnel	7.03
vergeven	7.03
vreemd	7.03
mossel	7.03
strijkplank	7.03
verveling	7.03
zet	7.03
tuinslang	7.03
spul	7.04
held	7.04
pistool	7.04
spijker	7.04
tegel	7.04
dweil	7.04
haag	7.05
leger	7.05
balspel	7.05
bouwer	7.05
camera	7.05
crèche	7.05
dichtplakken	7.05
haarspeld	7.05
herinneren	7.05
ieder	7.05
kaalkop	7.05
keren	7.05
litteken	7.05
minst	7.05
modderig	7.05
muziekles	7.05
opeens	7.05
schaafwond	7.05
strandstoel	7.05
struikelen	7.05
tekenaar	7.05
tweelingbroer	7.05
wegkruipen	7.05
zandkorrel	7.05
watermeloen	7.05
rolstoel	7.05
driehoek	7.05
mislukken	7.05
uitdelen	7.05
aanhebben	7.06
aankijken	7.06
agente	7.06
avontuur	7.06
bladeren	7.06
boomstam	7.06
citroensap	7.06
diadeem	7.06
dingen	7.06
dooddoen	7.06
droomprins	7.06
gegiechel	7.06
gezien	7.06
gezoem	7.06
gymles	7.06
heleboel	7.06
hierna	7.06
hoestsiroop	7.06
langs	7.06
logeren	7.06
marsepein	7.06
meegaan	7.06
meewerken	7.06
muisstil	7.06
omgekeerd	7.06
rechtdoor	7.06
rommelig	7.06
schoolmeisje	7.06
speeltuig	7.06
sporter	7.06
spullen	7.06
strontje	7.06
theekopje	7.06
toeter	7.06
tovenarij	7.06
turnster	7.06
twaalfde	7.06
waakhond	7.06
waarheen	7.06
lipstift	7.06
kieken	7.06
ochtendpauze	7.06
cafe	7.06
directeur	7.06
pisbloem	7.06
boel	7.06
drup	7.07
caravan	7.07
spikkel	7.07
getik	7.07
haast	7.07
augurk	7.08
steek	7.08
cavia	7.08
meid	7.08
oppas	7.08
bloes	7.08
sofa	7.08
band	7.09
blussen	7.09
fontein	7.09
koel	7.09
koppen	7.09
liefde	7.09
machine	7.09
medaille	7.09
piepen	7.09
rol	7.09
schillen	7.09
slordig	7.09
strijd	7.09
vlecht	7.09
voorzichtig	7.09
zinken	7.09
vod	7.09
kakel	7.09
volk	7.09
kerel	7.09
uier	7.09
floep	7.10
viool	7.10
buurt	7.10
afstappen	7.10
autoradio	7.10
botsauto	7.10
hiermee	7.10
kiezel	7.10
kinderopvang	7.10
kippenpoot	7.10
kippenvlees	7.10
omtoveren	7.10
opletten	7.10
opvangen	7.10
overburen	7.10
papierbak	7.10
schoonmaak	7.10
schoteltje	7.10
telefoonboek	7.10
uitkiezen	7.10
vuilnisemmer	7.10
zwemvest	7.10
slatje	7.10
afstandsbediening	7.10
bruiswater	7.10
schotelvod	7.10
klomp	7.10
vlok	7.10
autoongeluk	7.11
meevechten	7.11
eik	7.11
graat	7.11
kegel	7.11
aanduiden	7.11
applaudisseren	7.11
babyfoto	7.11
betovering	7.11
binnenlaten	7.11
blikje	7.11
dode	7.11
eergisteren	7.11
eierdop	7.11
enige	7.11
eventjes	7.11
fantastisch	7.11
geboortedag	7.11
geboortedatum	7.11
gewond	7.11
gouden	7.11
gymnastiek	7.11
hikken	7.11
hondenvoer	7.11
hoofdgerecht	7.11
hoorntje	7.11
kalender	7.11
kastanjeboom	7.11
liefjes	7.11
linkerkant	7.11
manieren	7.11
meeluisteren	7.11
meest	7.11
melkkoe	7.11
nadat	7.11
natuurlijk	7.11
negentiende	7.11
neuzen	7.11
onaardig	7.11
ondersteboven	7.11
opendraaien	7.11
oppassen	7.11
opplakken	7.11
paté	7.11
pauzeren	7.11
roerei	7.11
scoren	7.11
tachtig	7.11
tandenstoker	7.11
terugslaan	7.11
uitglijden	7.11
vanbinnen	7.11
vanboven	7.11
verklappen	7.11
warmen	7.11
wasmachine	7.11
wegblazen	7.11
wegglijden	7.11
wegstoppen	7.11
zeedier	7.11
ziekenauto	7.11
zonsopkomst	7.11
schoenmaker	7.11
