word,PN_Singapore,PLD20_Singapore,PN_NonStd,OLD20
berkejar,0,2.35,0,2.15
berkekalan,0,2.75,0,2.65
berkelakuan,0,3.75,0,3.15
berkelamin,0,3.65,0,3.3
berkelana,1,2.8,0,2.6
berkelayakan,0,3.55,0,3.6
berkelebihan,0,3.85,0,3.8
berkeliaran,0,3.85,0,3.3
berkelipan,0,3.05,0,2.85
berkelompok,0,4.2,0,4.6
berkeluarga,0,4.35,0,3.65
berkelulusan,0,3.85,0,3.7
berkemahiran,0,4.1,0,3.85
berkemampuan,0,4.65,0,3.95
berkemas,1,2.25,1,1.95
berkembang,2,2.6,2,2.65
berkembar,1,2.6,1,2.65
berkemungkinan,0,4.55,0,5.2
berkena,1,1.95,1,1.9
berkenalan,0,2.8,0,2.7
berkenan,2,1.9,2,1.9
berkenduri,0,4.3,0,3.8
berkepala,0,2.85,0,2.8
berkepentingan,0,4.7,0,4.95
berkeputusan,0,4.05,0,3.85
berkerajaan,0,3.4,0,3.05
berkeras,3,1.85,3,1.85
berkerat,3,1.95,3,1.85
berkereta,0,3.9,0,2.85
berkerlipan,0,3.9,0,3.75
berkerut,1,2.45,1,2.35
berkesan,2,2.15,2,2.05
berkesempatan,0,4.45,0,4.45
berkesudahan,0,3.85,0,3.8
berketurunan,0,4.05,0,3.75
berkeupayaan,0,4.15,0,4.05
berkeyakinan,0,3.8,0,3.8
berkhalwat,0,2.15,4,3.3
berkhasiat,0,3.5,0,3.25
berkhatan,0,2.3,0,2.85
berkhemah,1,2.65,1,2.75
berkhidmat,0,3.2,0,3.6
berkibar,2,2.3,2,2.3
berkiblatkan,0,4.55,0,4.5
berkipas,0,2.55,0,2.55
berkira,1,1.95,1,1.95
berkira-kira,0,4.65,0,4.85
berkisar,1,2.35,1,2.3
berkobar,1,2.5,1,2.5
berkocak,0,2.5,0,2.45
berkongsi,0,3.3,0,3.7
berkopiah,0,3.9,0,3.4
berkorban,1,2.9,1,2.8
berkuah,3,1.85,3,1.85
berkuasa,1,2.7,1,2.3
berkuat,3,1.85,4,1.8
berkubu,0,2.7,0,2.3
berkubur,1,2.25,1,2.35
berkuda,1,1.95,1,1.95
berkulit,0,2.65,0,2.65
berkumandang,0,4.0,0,3.9
berkumis,0,2.85,0,2.85
berkumpul,1,2.85,1,2.7
berkumpulan,1,3.65,1,3.55
berkunjung,0,3.7,0,3.0
berkurang,1,2.1,1,2.45
berkurangan,0,2.85,0,2.85
berkurung,1,2.5,1,2.65
berlabuh,0,2.5,0,2.45
berlaga,2,1.85,2,1.85
berlagak,1,1.9,1,1.9
berlagu,3,2.1,3,2.0
berlainan,0,2.9,0,2.5
berlakon,0,2.5,0,2.8
berlaku,3,1.85,3,1.85
berlalu,3,2.0,3,1.85
berlambak,1,2.55,1,2.55
berlambang,1,2.3,1,2.55
berlandaskan,0,3.6,0,3.55
berlanggan,1,2.35,1,2.55
berlanggar,2,2.25,2,2.6
berlangsung,0,3.0,0,3.6
berlanjutan,0,3.55,0,3.35
berlapan,3,1.85,3,1.85
berlapang,2,1.9,2,2.25
berlapar,3,1.85,3,1.9
berlapik,0,2.45,0,2.4
berlari,1,2.1,1,1.95
berlarutan,0,2.8,0,2.8
berlatar,1,1.95,1,1.95
berlatarbelakangkan,0,8.5,0,8.8
berlatarkan,0,3.25,0,3.15
berlatih,2,2.25,2,2.15
berlawak,2,1.9,2,1.9
berlawan,3,1.85,3,1.85
berlawanan,1,2.7,1,2.7
berlebihan,0,3.4,0,3.35
berlegar,0,2.5,0,1.95
berlekuk,0,2.75,0,2.7
berleluasa,0,3.85,0,3.55
berlembut,0,2.9,0,2.85
berlengah,0,2.6,0,2.75
berlengan,0,2.55,0,2.7
berlepas,1,2.0,1,2.0
berlian,0,2.0,0,1.95
berliku,1,2.7,1,2.5
berlilit,0,2.75,0,2.75
berlima,0,2.15,0,2.0
berlinang,0,2.35,0,2.3
berlindung,1,2.8,1,2.75
berlipat,0,2.0,0,2.05
berloghat,0,2.9,0,3.4
berlonggok,0,3.3,0,3.65
berlopak,0,2.1,0,2.2
berlumba,0,2.8,0,2.8
berlumpur,0,2.8,0,2.65
berlunjur,0,3.0,0,3.1
bermacam,2,2.4,2,2.45
bermadah,0,2.0,0,1.95
bermadu,1,1.95,1,1.9
bermaharajalela,0,7.7,0,7.75
bermain,1,2.55,1,2.15
bermakna,0,2.8,0,2.75
bermaksud,0,2.95,0,3.25
bermalam,3,1.95,3,1.95
bermandi,0,2.75,0,2.55
bermandikan,0,3.35,0,3.35
bermanfaat,0,3.85,0,3.65
bermanis,0,2.8,0,2.65
bermanja,0,2.55,0,2.4
bermaruah,0,3.4,0,2.75
bermasalah,0,3.25,0,3.3
bermasam,2,2.25,2,2.15
bermastautin,0,4.8,0,4.8
bermasyarakat,0,4.55,0,4.6
bermata,3,1.85,3,1.85
bermati-matian,0,6.1,0,5.65
bermatlamat,0,3.9,0,3.9
bermatlamatkan,0,5.25,0,5.2
bermaya,2,1.85,2,1.75
bermegah,0,2.5,0,2.25
bermenantukan,0,4.8,0,4.65
bermesra,0,3.0,0,2.95
bermesyuarat,0,4.6,0,4.55
bermewah,0,2.45,0,2.5
bermimpi,1,3.15,1,2.85
berminat,0,2.5,0,2.4
berminyak,0,3.35,0,2.85
bermisai,0,2.85,0,2.5
bermuafakat,0,4.65,0,4.1
bermuda,3,1.85,3,1.85
bermula,1,1.95,1,1.95
bermulut,0,2.55,0,2.5
bermurah,0,2.15,0,2.0
bermusim,0,2.85,0,2.85
bermusuh,0,2.65,0,2.5
bermusuhan,1,3.25,1,3.2
bermusyawarah,0,4.45,0,5.4
bermutu,0,2.45,0,2.2
bernada,1,1.95,0,1.9
bernafas,0,2.6,0,2.6
bernafsu,0,2.9,0,2.9
bernam,2,2.05,2,1.8
bernama,3,1.85,2,1.8
bernanah,1,2.1,1,1.95
bernas,2,1.9,2,1.85
bernasib,0,2.8,0,2.75
bernaung,0,2.6,0,2.3
bernegara,0,3.0,0,2.9
berniaga,0,2.8,0,2.55
berniat,1,2.25,1,1.95
bernikah,0,2.65,0,2.55
bernilai,1,2.7,1,2.55
bernyala,1,2.55,1,2.55
bernyanyi,0,3.45,0,3.3
bernyawa,1,2.6,1,2.6
beroleh,1,2.45,1,2.7
berombak,0,2.85,0,2.8
beropol,0,2.9,0,2.85
berpacar,1,1.95,1,2.0
berpada-pada,0,3.9,0,4.95
berpadanan,0,2.7,0,2.65
berpadu,1,2.05,1,1.9
berpagar,2,1.9,2,1.9
berpakaian,0,3.4,0,2.85
berpakat,1,1.85,1,1.95
berpaksi,0,2.65,0,2.55
berpaksikan,1,3.45,1,3.45
berpaling,0,2.45,0,2.75
berpanas,0,2.3,0,2.25
berpandangan,1,2.7,1,2.75
berpandu,0,2.7,0,2.5
berpandukan,0,3.2,0,3.05
berpangkalan,0,3.3,0,3.6
berpangkat,0,2.55,0,2.5
berpanjangan,1,3.1,1,3.3
berpantang,0,2.65,0,2.65
berpantun,0,2.85,0,2.7
berparuh,1,2.2,1,2.3
berpasangan,0,2.7,0,2.75
berpasir,0,2.55,0,2.6
berpasukan,0,2.9,0,2.8
berpatah,1,1.95,1,1.95
berpatutan,0,2.95,0,2.9
berpaut,1,2.35,1,2.0
berpayung,0,2.45,0,2.7
berpecah,1,2.45,1,2.25
berpecah-pecah,0,5.8,0,6.55
berpegang,0,2.75,0,2.25
berpejabat,0,3.35,0,3.35
berpekik,0,2.75,0,2.75
berpelajaran,0,3.55,0,3.55
berpelana,1,2.85,0,2.55
berpelekat,0,3.3,0,3.3
berpeluang,0,3.15,0,2.7
berpeluh,2,2.5,2,2.45
berpeluk,1,2.55,1,2.6
berpelukan,0,3.15,0,2.8
berpendapat,0,3.75,0,3.8
berpendapatan,0,4.2,0,4.15
berpendidikan,0,4.45,0,4.25
berpendirian,1,4.2,1,3.7
berpenduduk,0,4.5,0,4.35
berpengalaman,0,3.7,0,4.35
berpengaruh,1,3.4,1,3.65
berpengetahuan,0,5.55,0,5.15
berperadaban,0,3.75,0,3.6
berperanan,0,2.8,0,2.75
berperang,0,2.05,0,2.15
berperasaan,0,3.3,0,3.25
berperikemanusiaan,0,9.4,0,8.3
berperingkat,0,4.0,0,3.85
berperlembagaan,0,5.95,0,5.7
berpersatuan,0,4.7,0,4.05
berpesan,1,2.45,1,2.3
berpesta,0,2.95,0,2.8
berpihak,0,2.8,0,2.7
berpijak,0,2.85,0,2.8
berpilih,2,2.35,2,2.45
berpindah,0,2.8,0,2.75
berpindah-randah,0,6.65,0,7.35
berpisah,1,2.35,1,2.25
berprasangka,0,4.4,0,4.65
berprestasi,0,4.8,0,4.7
berpuak,1,2.1,1,1.95
berpuas,1,2.05,1,1.9
berpuasa,1,2.7,1,2.45
berpuluh,1,2.45,1,2.4
berpunca,0,3.0,0,2.85
berpura-pura,0,4.55,0,5.1
berpusat,0,2.4,0,2.4
berpusing,0,2.6,0,2.9
berpusu,0,2.65,0,2.4
berputar,0,2.3,0,2.35
berputih,1,2.5,1,2.5
berputik,1,2.55,1,2.55
berputus,1,2.5,1,2.4
bersabar,0,2.0,0,2.0
bersabda,0,2.65,0,2.55
bersahabat,0,3.2,0,3.1
bersahaja,0,2.85,0,2.85
bersahur,0,2.75,0,2.65
bersahut-sahutan,0,6.85,0,7.7
bersaing,0,2.25,0,2.3
bersaingan,0,2.8,0,2.7
bersaksikan,1,3.6,1,3.5
bersalah,4,1.75,4,1.75
bersalam,3,1.85,3,1.85
bersalaman,0,2.85,0,2.85
bersalin,0,2.2,0,2.25
bersalut,1,2.2,1,2.2
bersama,2,1.9,2,1.9
bersamaan,1,2.55,0,2.55
bersambung,0,2.6,0,2.6
bersamping,0,2.75,0,2.75
bersandar,1,2.65,1,2.5
bersandarkan,0,3.5,0,3.25
bersanding,3,2.55,3,2.5
bersangkut,1,2.65,1,2.6
bersangkutan,0,3.65,0,3.65
bersantai,0,2.85,0,2.85
bersara,1,1.9,1,1.9
bersarang,1,1.9,1,2.0
bersarapan,1,2.65,1,2.65
bersarung,3,2.0,3,2.25
bersatu,1,2.1,1,1.95
bersaudara,0,3.0,0,3.35
bersayap,1,2.05,1,2.15
bersebab,0,2.6,0,2.6
bersebelahan,0,3.85,0,3.8
bersedekah,0,3.55,0,3.3
bersedia,1,2.9,1,2.6
bersedih,0,2.75,0,2.45
bersefahaman,1,3.65,1,3.7
bersegi,3,2.6,3,2.4
bersejarah,0,2.9,0,2.9
bersekongkol,0,4.6,0,5.1
bersekutu,0,3.5,0,2.95
berselang,2,1.9,2,2.05
berselari,0,2.75,0,2.65
berselekoh,0,3.3,0,3.5
berselendang,0,3.65,0,3.7
berselera,0,2.8,0,2.8
berselerak,0,2.9,0,3.0
berselerakan,0,3.7,0,3.65
berselindung,1,3.8,1,3.95
berselisih,0,3.55,0,3.55
berseloroh,0,3.1,0,3.4
berseluar,0,3.2,0,2.85
bersemangat,0,2.9,0,3.55
bersemarak,0,2.8,0,2.85
bersemayam,0,3.2,0,3.15
bersembahyang,0,4.25,0,4.45
bersembang,1,2.15,1,2.45
bersembunyi,1,4.35,1,3.75
bersemburan,0,3.5,0,3.25
bersempadan,0,3.25,0,3.25
bersempadankan,0,4.95,0,4.65
bersempena,0,3.9,0,3.65
bersemuka,0,2.9,0,2.9
bersenang,3,1.85,3,1.9
bersenang-lenang,0,5.3,0,6.8
bersendikan,0,3.5,0,3.2
bersendirian,2,4.05,2,3.35
bersengkang,0,2.85,0,3.25
bersengketa,0,3.6,0,3.7
berseni,2,2.6,2,2.5
bersenjata,0,3.65,0,3.4
bersenjatakan,0,4.25,0,4.1
bersentuh,1,2.75,1,2.75
bersentuhan,0,3.65,0,3.65
bersenyawa,0,3.6,0,3.55
berseorangan,1,3.35,1,3.5
bersepadu,0,2.95,0,2.9
bersepah,0,2.5,0,2.05
bersepakat,0,2.9,0,2.95
berserabut,0,3.35,0,3.3
berserah,1,1.95,1,1.9
berserban,0,2.8,0,2.75
berseri,3,2.2,3,2.0
berseri-seri,0,4.8,0,5.6
berseronok,0,3.8,0,3.85
berserta,0,2.8,0,2.45
bersesak,0,2.3,0,2.35
bersesuaian,0,4.6,0,3.75
bersetubuh,0,3.55,0,3.6
bersetuju,0,3.65,0,3.45
bersiap,3,2.0,3,1.95
bersiar,3,1.85,3,1.85
bersidang,1,2.2,1,2.5
bersifat,1,2.25,1,2.35
bersih,0,2.6,0,2.05
bersikap,1,2.2,1,2.25
bersilang,4,1.8,4,2.35
bersilat,2,1.9,2,1.95
bersilih,1,2.25,1,2.35
bersimbah,1,2.6,1,2.7
bersimpang,0,2.6,0,2.65
bersinar,1,2.25,1,2.4
bersiri,2,2.35,2,2.05
bersolek,1,2.5,1,2.65
bersongkok,0,3.2,0,3.65
bersopan,0,2.75,0,2.75
bersorak,2,2.15,2,2.15
bersua,2,1.9,2,1.9
bersuami,0,2.9,0,2.8
bersuamikan,0,4.45,0,3.8
bersuara,0,2.7,0,2.45
bersubahat,0,3.45,0,3.4
bersudut,0,2.75,0,2.8
bersuka,3,1.9,3,1.85
bersuka-suka,0,4.35,0,4.95
bersuka-sukaan,0,5.0,0,5.65
bersulam,1,2.35,1,2.45
bersumberkan,0,5.7,0,4.65
bersumpah,0,3.65,0,2.7
bersungguh-sungguh,0,8.0,0,9.3
bersusah,0,2.15,0,2.0
bersusun-susun,0,7.9,0,6.85
bersyair,0,2.9,0,2.9
bersyarat,1,2.2,1,2.85
bersyukur,0,2.75,0,3.5
bertaburan,0,3.0,0,3.0
bertafakur,0,3.7,0,3.75
bertahan,3,1.85,3,1.85
bertahap,1,2.2,1,2.25
bertahu,0,2.2,0,1.9
bertahun,1,2.35,1,2.2
bertajuk,0,2.65,0,2.6
bertakhta,0,2.75,0,3.1
bertakung,1,2.45,1,2.6
bertali,0,2.3,0,2.0
bertalu-talu,0,5.65,0,5.1
bertam,1,2.1,1,1.95
bertamadun,0,3.7,0,3.65
bertambah,0,3.45,0,2.55
bertanah,3,1.85,3,1.85
bertanak,2,1.9,2,1.85
bertandang,0,3.2,0,2.4
bertanding,3,2.6,3,2.55
bertangguh,1,2.75,1,3.05
bertanggungjawab,0,6.15,0,6.9
bertanya,0,2.55,0,2.35
bertanyakan,0,3.55,0,3.3
bertapa,0,1.95,0,1.9
bertapak,1,1.9,1,1.9
bertaraf,0,2.0,0,2.15
bertarikh,0,2.65,2,2.85
bertaruh,3,1.85,4,1.9
bertarung,3,1.9,3,2.3
bertatah,3,1.85,3,1.85
bertatahkan,0,3.3,0,3.3
bertatih,2,2.3,3,2.2
bertaubat,0,2.75,0,2.8
bertauliah,0,3.65,0,3.1
bertawakal,0,3.4,0,3.4
berteduh,0,2.55,0,2.5
bertegang,2,1.9,2,2.3
bertegas,4,2.0,4,2.0
bertegur,0,2.5,0,2.4
berteka-teki,0,4.55,0,5.15
bertekad,1,1.95,1,2.5
bertekak,1,2.1,1,2.1
bertekanan,0,2.75,0,2.8
bertelagah,0,2.95,0,3.0
bertelingkah,0,3.7,0,4.25
bertemasya,0,2.95,0,3.55
bertembung,0,2.6,0,2.75
bertempat,0,2.75,0,2.65
bertempur,0,2.7,0,2.6
bertemu,0,2.8,0,2.35
bertenaga,0,2.75,0,2.8
bertenang,4,1.9,4,1.95
bertentang,0,2.65,0,2.3
bertentangan,1,3.1,1,3.0
bertepatan,0,2.85,0,2.85
bertepuk,0,2.55,0,2.5
berteras,3,1.85,3,1.85
berteraskan,0,3.2,0,3.1
berterbangan,0,3.45,0,3.35
berteriak,0,3.5,0,2.8
berterima,0,2.9,0,2.85
bertertib,0,3.65,0,3.3
berterus,1,2.3,1,2.3
berterus-terang,0,5.6,0,6.5
berterusan,0,2.8,0,2.8
bertiga,1,2.2,1,2.1
bertikai,0,2.75,0,2.35
bertikam,0,2.45,0,2.4
bertimbang,0,2.6,0,2.65
bertimpa-timpa,0,6.55,0,6.75
bertindak,0,2.85,0,2.75
bertindih,0,2.85,0,2.9
bertingkah,0,2.8,0,2.85
bertingkat,0,2.85,0,2.75
bertinju,0,3.0,0,3.0
bertitik,0,2.75,0,2.75
bertiup,0,2.9,0,2.85
bertolak,2,2.15,2,2.2
bertopeng,0,2.95,0,3.25
bertopengkan,0,4.0,0,4.4
bertopi,0,2.85,0,2.85
bertuah,2,1.9,2,1.9
bertubi-tubi,0,5.25,0,5.7
bertubuh,0,2.25,0,2.2
bertudung,0,2.4,0,2.7
bertugas,1,2.35,1,2.45
bertuhankan,0,3.85,0,3.55
bertujuan,0,3.5,0,2.9
bertukar,0,2.25,0,2.3
bertulis,1,2.75,1,2.7
bertumbuk,0,2.85,0,2.9
bertumpu,1,2.85,1,2.55
bertunang,1,2.1,1,2.25
bertungkus,0,3.0,0,3.6
bertungkus-lumus,0,7.6,0,8.6
bertunjangkan,0,3.8,0,3.85
berturap,0,2.35,0,2.4
berturut,0,2.35,0,2.4
berturutan,0,2.75,0,2.65
bertutup,2,2.5,2,2.5
bertutur,1,2.35,1,2.35
beruang,0,2.0,0,1.85
berubah,2,2.4,2,1.9
berubat,0,2.2,0,1.95
berucap,0,2.8,0,2.65
beruk,5,1.75,5,1.75
berukuran,0,2.8,0,2.75
berulang,0,2.05,0,2.15
berulang-alik,0,4.6,0,5.45
berumah,2,2.4,2,1.9
berumput,0,3.05,0,2.65
berumur,0,2.65,0,2.45
berunding,0,2.85,0,2.55
berundur,1,2.65,1,2.75
berunsur,2,2.65,2,2.7
berunsurkan,0,3.7,0,3.65
beruntung,0,2.85,0,2.75
berupa,1,2.3,1,1.95
berupaya,0,2.75,0,2.6
berura-ura,0,3.65,0,3.9
berurus,1,2.45,1,2.55
berurusan,1,2.7,1,2.65
berurutan,1,2.7,1,2.6
berusaha,0,2.7,0,2.65
berusia,0,2.8,0,2.3
berwajah,0,2.3,0,2.15
berwajib,0,2.9,0,2.85
berwakaf,0,2.6,0,2.6
berwarna,0,2.8,0,2.75
berwarna-warni,0,6.6,0,6.7
berwaspada,0,3.8,0,3.9
berwibawa,0,3.45,0,3.5
berzaman,0,2.3,0,2.25
berzikir,1,2.85,1,2.85
besar,1,1.95,1,1.95
besi,4,1.8,4,1.75
bestari,0,3.35,0,2.7
besut,0,2.0,0,2.0
betis,0,2.0,0,2.0
betul,1,2.1,1,2.0
beza,2,1.9,2,1.85
biadab,0,2.65,0,2.15
biar,5,1.75,5,1.8
bias,3,1.8,3,1.75
biasa,2,1.8,2,1.7
biasan,2,1.85,2,1.85
biasiswa,0,4.45,0,3.85
biawak,0,2.8,0,2.25
biaya,1,2.1,1,1.9
bibir,1,1.95,1,1.95
bibit,3,1.8,3,1.85
bicara,0,2.7,0,2.65
bida,4,1.65,3,1.7
bidaah,0,2.45,0,2.45
bidalan,1,2.35,1,2.45
bidan,4,1.75,4,1.75
bidang,5,1.7,5,1.75
bidangan,3,1.95,3,2.3
bidas,3,1.8,3,1.85
bidik,3,1.85,3,1.9
biduan,0,2.4,0,2.05
biduanita,0,4.9,0,4.55
bijak,1,1.95,1,1.95
bijaksana,0,4.1,0,3.8
biji,2,1.9,2,1.8
bijih,0,2.0,0,1.95
bijirin,0,3.7,0,3.4
bikin,0,2.0,0,2.0
bila,10,1.4,8,1.45
bilal,2,1.85,2,1.85
bilamana,0,3.85,0,3.0
bilang,7,1.6,7,1.65
bilangan,2,1.9,2,2.05
bilau,4,1.8,4,1.75
bilik,6,1.7,6,1.7
bimbang,2,1.85,2,1.85
bimbing,2,2.3,2,2.45
bimbingan,0,2.85,0,2.85
bimbit,1,2.55,1,2.65
bina,6,1.65,3,1.55
binaan,0,2.15,0,2.0
binal,1,1.9,1,1.9
binasa,1,2.25,1,2.2
binatang,0,2.75,0,2.6
bincang,2,2.15,2,1.85
bing,3,1.8,3,1.75
bingit,1,1.95,1,2.2
bingka,1,1.9,1,1.9
bingkas,0,2.05,0,2.05
bingkisan,0,2.9,0,3.2
bingung,0,2.15,0,2.7
bini,0,2.35,0,1.65
bintang,3,1.85,3,1.8
bintik,1,2.05,1,2.1
birah,1,1.95,1,1.95
biri,8,1.55,8,1.5
biru,5,1.75,5,1.75
bisa,7,1.65,5,1.6
bisik,3,1.85,3,1.9
bisikan,1,2.65,1,2.5
bising,1,1.95,1,2.15
bisu,2,1.9,2,1.9
bobol,1,1.95,1,2.0
bobrok,0,2.65,0,2.75
bocor,0,2.05,0,2.35
bodek,1,1.95,1,2.0
bodoh,2,1.9,2,1.9
bogel,0,2.25,0,2.5
boh,7,1.6,7,1.7
boi,2,1.9,2,1.8
bok,7,1.6,7,1.7
bola,4,1.75,0,1.75
bolah,2,1.8,2,1.8
boleh,3,1.8,3,1.8
bolong,6,1.7,6,1.8
bolos,5,1.75,5,1.85
bolot,2,1.9,2,1.95
bomba,0,2.35,0,2.25
bomoh,1,1.95,1,2.1
bonda,2,1.9,1,1.9
boneka,0,2.9,0,2.6
bong,13,1.25,13,1.45
bonggol,0,2.5,0,2.85
bongkak,2,1.95,2,2.05
bongkar,1,2.1,1,2.2
bongok,1,1.95,1,2.25
bongsu,0,2.65,0,2.7
borang,3,1.8,3,1.8
boria,0,2.65,0,2.0
boroi,0,2.05,0,1.95
borong,8,1.6,8,1.7
boros,2,1.85,2,1.9
bosan,0,2.0,0,2.0
botak,2,1.85,2,1.85
botol,2,1.9,2,1.95
boyong,4,1.8,4,1.85
bros,2,1.85,2,2.0
buah,12,1.4,12,1.45
buak,10,1.5,10,1.5
bual,7,1.65,7,1.7
bualan,3,1.95,3,1.8
buana,2,1.9,1,1.85
buang,10,1.5,10,1.55
buangan,3,1.85,3,1.95
buas,9,1.55,9,1.55
buat,8,1.6,8,1.65
buatan,4,1.8,4,1.85
buaya,2,1.9,1,1.85
bubar,2,1.9,2,1.9
bubur,5,1.75,5,1.75
bucu,5,1.75,5,1.75
budak,2,1.9,2,1.9
budaya,1,2.3,1,2.3
budayawan,0,3.7,0,3.8
budi,6,1.7,6,1.7
budiman,0,2.9,0,2.8
bugar,3,1.85,3,1.85
buih,2,1.9,2,1.85
bujang,2,1.9,2,1.9
bujur,2,1.9,3,1.85
buka,10,1.45,9,1.5
bukaan,0,1.95,0,1.95
bukan,2,1.8,2,1.75
bukau,4,1.8,4,1.75
bukit,0,2.0,0,2.0
bukti,1,2.15,1,2.0
buku,9,1.55,9,1.55
bulan,3,1.85,3,1.8
bulanan,1,1.95,1,1.95
bulat,3,1.8,3,1.8
bulatan,2,1.9,2,1.9
bulu,8,1.6,8,1.5
buluh,5,1.75,5,1.7
bulus,5,1.75,5,1.75
bumbung,0,2.1,0,2.35
bumi,1,1.9,1,1.9
bumiputera,0,5.3,0,5.15
bumiputra,0,4.8,0,4.7
buncit,1,2.7,1,2.55
bung,13,1.25,13,1.65
bunga,2,1.9,2,1.95
bungkam,0,2.4,0,2.35
bungkus,0,2.75,0,2.8
bungkusan,0,2.9,0,3.05
bunian,0,2.75,0,2.0
buntat,0,2.2,0,2.1
buntu,1,2.1,1,1.95
bunuh,2,1.9,2,1.9
bunyi,1,2.55,1,1.95
bursa,0,2.05,0,2.0
buru,7,1.65,7,1.55
buruan,0,2.2,0,2.0
buruh,6,1.7,6,1.7
buruk,4,1.8,4,1.8
burung,6,1.7,6,1.85
busana,1,2.55,1,2.1
busuk,3,1.85,3,1.85
buta,5,1.7,5,1.8
butang,4,1.75,4,1.8
butir,0,2.0,0,2.0
butiran,0,2.8,0,2.65
buyung,4,1.8,4,1.85
cabang,4,1.75,4,1.8
cabar,6,1.7,6,1.8
cabaran,1,1.95,1,1.95
cabutan,0,2.25,0,2.25
cacamarba,0,4.95,0,4.75
cacat,3,1.85,3,1.85
cacian,1,2.5,1,2.15
cacing,1,1.95,1,1.95
cadang,8,1.6,8,1.6
cadangan,1,1.95,1,2.1
cagaran,1,1.95,1,1.95
cahaya,1,2.55,1,2.55
cair,1,1.95,1,1.85
cairan,0,2.45,0,2.0
cak,14,1.3,14,1.3
cakap,3,1.85,3,1.85
cakera,1,2.7,1,2.75
cakerawala,0,4.8,0,4.8
cala,8,1.45,8,1.45
calang,13,1.25,13,1.35
calar,3,1.8,3,1.85
calon,0,2.0,0,2.35
cam,9,1.5,9,1.55
camar,7,1.6,7,1.6
cambah,2,1.9,2,1.9
campak,2,1.9,2,1.9
campur,0,2.1,0,2.0
campuran,0,2.7,0,2.75
can,9,1.55,9,1.55
canai,1,1.9,1,1.9
canang,5,1.7,5,1.7
candu,1,1.95,1,1.95
canggih,0,2.6,0,2.7
canggung,2,2.05,2,2.45
cangkir,0,2.4,0,2.55
cantasan,0,2.5,0,2.45
cantik,2,2.35,2,2.25
cantil,1,2.4,1,2.35
cantuman,0,2.65,0,2.65
cap,12,1.2,12,1.25
capai,4,1.75,4,1.8
car,10,1.45,10,1.25
cara,12,1.25,11,1.2
carat,7,1.6,7,1.65
cari,14,1.25,14,1.2
carian,4,2.0,4,1.8
caruman,0,2.7,0,2.6
casis,0,2.65,0,2.0
cat,11,1.45,11,1.6
catat,2,1.9,2,1.9
catatan,0,2.0,0,2.05
catur,0,1.95,0,1.95
cawan,4,1.75,4,1.75
cawangan,1,1.95,1,2.3
cebisan,0,2.85,0,2.85
cebur,1,1.95,1,1.95
cecah,5,1.75,5,1.75
cecair,0,3.1,0,2.75
cedera,1,2.55,1,2.25
ceduk,1,1.95,1,1.95
cegah,5,1.75,5,1.75
cekal,4,1.8,4,1.85
cekap,3,1.85,3,1.85
cekera,2,2.65,2,2.4
cekik,1,1.95,1,1.95
cekup,2,1.9,2,1.95
cela,2,1.85,2,1.65
celaan,0,2.0,0,2.0
celah,6,1.65,6,1.6
celana,3,1.85,3,1.85
celaru,0,2.25,0,2.05
celik,4,1.8,5,1.75
celoteh,0,2.9,0,3.1
cemar,3,1.85,3,1.8
cemara,0,2.0,0,1.95
cemas,3,1.8,3,1.8
cemburu,2,2.75,2,2.65
cemerlang,0,3.75,0,3.45
cempaka,0,2.95,0,2.9
cempedak,0,3.75,0,3.4
cemuh,0,2.0,0,2.0
cemuhan,0,2.75,0,2.8
cendana,0,2.5,0,2.15
cendawan,0,2.85,0,2.85
cendekiawan,0,4.75,0,3.9
cendera,1,2.7,1,2.15
cenderahati,0,5.2,0,4.25
cenderai,1,3.25,1,2.7
cenderamata,0,5.25,0,4.4
cenderung,0,2.9,0,2.9
cengal,2,1.9,2,2.1
cengeng,0,2.65,0,2.7
cengkaman,0,2.85,0,2.9
cengkung,0,2.7,0,2.75
cepat,1,1.95,1,1.95
cepu,0,2.0,0,2.0
cepumas,0,2.95,0,2.95
cerah,6,1.7,6,1.65
ceramah,2,2.3,2,2.1
cerana,2,1.9,2,1.9
cerca,0,2.4,0,1.95
cercaan,0,2.85,0,2.8
cerdik,0,2.6,0,2.45
cereka,2,2.1,0,1.95
cerekarama,0,4.7,0,4.5
cerewet,0,3.25,0,3.15
cergas,0,2.45,0,2.1
ceria,1,1.95,1,1.9
cerita,3,2.15,3,1.85
ceritera,0,3.4,0,3.15
cermin,1,2.8,1,2.7
cerminan,0,2.9,0,2.85
ceroboh,0,2.95,0,2.95
cerpen,1,2.85,1,2.9
cerucuk,0,2.95,0,2.85
ceruk,6,1.7,6,1.7
cerun,3,1.85,3,1.85
cerut,4,1.8,4,1.8
cetak,3,1.85,3,1.8
cetakan,0,2.8,0,2.2
cetek,1,1.95,1,1.95
cetus,0,2.0,0,2.0
cetusan,0,2.7,0,2.55
ciar,3,1.85,3,1.8
cicah,1,1.95,1,1.95
cicir,1,2.2,1,2.1
cicit,1,2.1,1,2.2
cikgu,0,3.0,0,2.9
cilik,4,1.8,5,1.75
cincang,1,2.55,1,2.25
cincin,1,2.7,1,2.7
cindai,0,2.5,0,2.45
cinta,3,1.8,3,1.8
cintamani,0,4.55,0,3.75
ciplak,0,2.9,0,2.9
cipta,1,2.3,1,2.25
