word	Male_Valence_Mean	Male_Arousal_Mean	Male_Dominance_Mean	ALLPredictability_Mean	Male_Concreteness_Mean	Male_Frequency_Mean
taring	4.75	5.5	5.64516129	5.058823529	3.621621622	5.27027027
taufan	4.5	5.184210526	5.516129032	4.617647058999999	4.378378378	4.459459459
tawa	5.833333333	5.131578947	5.64516129	5.294117647	5.027027027	5.378378378
tawanan	2.888888889	5.289473684	4.35483871	4.705882353	4.567567568	5.108108108
tawon	5.166666667	4.6052631580000005	4.870967742	5.4117647060000005	3.3783783780000003	5.0
tegang	4.083333333	5.3684210530000005	4.806451613	4.647058824	5.216216216	5.351351351
tekanan	4.083333333	4.8684210530000005	4.419354839	4.882352941000001	4.702702703	5.216216216
telanjang	3.833333333	5.3421052630000005	5.64516129	4.764705882	4.324324324	5.054054054
telat	3.083333333	5.315789474	4.483870968	5.176470588	4.918918918999999	5.702702703
telepon	5.666666667	4.684210526	4.774193548	5.058823529	3.081081081	5.405405405
teluk	5.583333333	4.763157895	4.516129032	5.176470588	4.189189189	4.8108108110000005
telur	5.583333333	4.210526316	4.548387097	5.088235294	3.3513513510000004	5.108108108
teman	5.583333333	4.947368421	5.290322581	5.0	3.459459459	5.486486486
tembakan	3.277777778	5.3684210530000005	4.774193548	4.882352941000001	4.783783784	5.027027027
tembakau	4.666666667	5.157894737	4.612903226	5.0	3.189189189	5.0
tempat	4.583333333	4.578947368	5.709677419	4.941176471	4.162162162	5.27027027
tempe	5.583333333	4.736842105	4.387096774	4.823529412	3.5405405410000004	5.297297297
tempo	4.916666667	4.736842105	5.225806452	5.294117647	4.945945946	5.513513514
tendangan	4.444444444	4.815789474	5.967741935	5.176470588	3.891891892	5.702702703
tenggelam	4.416666667	5.421052632	4.193548387	4.823529412	4.243243243	5.405405405
tengik	3.916666667	5.184210526	4.677419355	4.882352941000001	4.8108108110000005	5.081081081000001
tengkorak	3.972222222	5.184210526	5.064516128999999	5.058823529	3.405405405	5.702702703
tenis	5.75	4.447368421	5.387096774	5.029411765	3.081081081	5.702702703
tentara	4.194444444	5.631578947	5.225806452	4.882352941000001	3.2162162160000003	5.108108108
tenteram	5.666666667	3.578947368	4.967741935	3.852941176	5.027027027	5.540540541
teori	5.555555556	4.5	5.483870968	5.705882353	5.108108108	5.527027027000001
tepuk tangan	5.666666667	4.815789474	5.064516128999999	4.882352941000001	4.0810810810000016	5.594594595
terangsang	5.75	5.894736842	4.548387097	4.647058824	5.243243243	5.72972973
terbenam	5.166666667	4.921052632	4.967741935	4.705882353	5.324324324	5.378378378
terbit	5.666666667	4.6052631580000005	5.5806451610000005	4.7352941180000006	4.567567568	5.378378378
terbuai	6.027777778	4.157894737	4.387096774	5.029411765	5.162162162	5.027027027
terganggu	3.083333333	4.973684211	5.483870968	5.4117647060000005	5.162162162	5.27027027
terhibur	5.833333333	4.789473684	4.967741935	4.823529412	5.567567567999999	5.216216216
terinspirasi	6.583333333	4.947368421	4.774193548	4.882352941000001	5.081081081000001	5.297297297
terkejut	5.277777778	5.736842105	4.870967742	5.2352941180000006	5.135135135	5.324324324
terkenal	5.75	5.394736842	5.774193548	4.264705882	5.216216216	5.594594595
terkepung	4.0	5.236842105	4.870967742	4.852941176	5.162162162	5.189189189
terkesan	6.083333333	4.815789474	4.290322581	4.647058824	4.864864865	4.918918918999999
terkesiap	4.583333333	5.631578947	4.516129032	5.0	4.756756757	4.405405405
terluka	3.3055555560000003	4.973684211	4.483870968	5.176470588	4.594594595	5.675675676
termometer	5.5	4.710526316	3.774193548	5.2352941180000006	3.945945946	5.324324324
terompet	5.25	4.447368421	4.35483871	4.558823529	2.945945946	5.405405405
teroris	2.555555556	5.789473684	4.935483871000001	5.117647058999999	4.351351351	5.162162162
terperanjat	5.555555556	6.078947368	4.774193548	4.529411765	4.648648649	5.027027027
terpesona	5.833333333	5.710526316	4.967741935	4.882352941000001	4.72972973	4.756756757
terpikat	5.833333333	4.789473684	4.290322581	4.558823529	5.459459459	5.243243243
terpisah	4.833333333	5.157894737	4.741935484	4.470588235	4.918918918999999	5.054054054
tersentuh	5.833333333	5.315789474	4.870967742	5.117647058999999	4.648648649	5.405405405
tersinggung	4.333333333	5.289473684	4.5806451610000005	4.647058824	5.297297297	5.135135135
tersipu	4.583333333	4.552631579	4.774193548	4.941176471	4.72972973	5.216216216
tertarik	5.666666667	5.0	5.322580645	4.882352941000001	4.945945946	5.594594595
tertekan	3.666666667	5.736842105	4.838709677	5.352941176	5.162162162	5.216216216
terwelu	4.666666667	4.131578947	4.612903226	4.705882353	5.432432432000001	4.783783784
tetek	4.5	4.973684211	5.032258065	5.2352941180000006	3.837837838	5.216216216
tidur	6.333333333	4.447368421	4.35483871	4.941176471	3.945945946	5.513513514
tikus	3.833333333	4.473684211	4.5806451610000005	4.4117647060000005	2.837837838	5.108108108
tim	5.75	5.026315789	5.5806451610000005	5.2352941180000006	4.054054054	5.837837838
tinju	5.083333333	4.552631579	5.612903226	4.823529412	4.027027027	5.675675676
tinta	5.0	4.315789474	5.064516128999999	4.970588235	3.756756757	5.243243243
tirai	5.416666667	4.5	5.387096774	5.294117647	3.432432432	5.108108108
toko	5.25	4.8421052630000005	4.193548387	5.058823529	3.135135135	5.486486486
tolol	3.0	5.184210526	4.225806452	4.058823529	4.72972973	5.0
tompel	4.166666667	4.5	4.548387097	5.0	4.054054054	5.837837838
tong	5.75	3.973684211	5.161290323	5.529411765	3.405405405	5.081081081000001
tongkat kruk	5.333333333	4.578947368	4.0645161289999985	4.647058824	3.864864865	4.675675676
topan	4.583333333	4.8421052630000005	5.064516128999999	4.705882353	3.918918919	5.27027027
topi	5.25	4.3421052630000005	5.35483871	5.058823529	3.189189189	5.054054054
tornado	3.75	5.736842105	5.387096774	4.882352941000001	3.783783784	5.081081081000001
tradisi	5.166666667	5.263157895	4.774193548	4.529411765	5.297297297	5.405405405
tragedi	3.75	4.921052632	4.677419355	4.852941176	4.648648649	5.081081081000001
trauma	3.416666667	5.684210526	4.935483871000001	4.882352941000001	5.432432432000001	5.648648649
truk	5.416666667	4.657894737	5.096774194	5.117647058999999	3.594594595	5.351351351
tua	5.416666667	4.763157895	5.516129032	4.941176471	4.567567568	5.675675676
tubuh	5.916666667	4.631578947	5.322580645	4.882352941000001	3.27027027	5.432432432000001
tuhan	4.916666667	5.210526316	5.677419355	4.764705882	5.27027027	5.621621622
tulus	5.916666667	4.973684211	5.903225806	4.352941176	5.513513514	5.216216216
tumor	4.333333333	5.3421052630000005	5.0	4.617647058999999	3.945945946	4.918918918999999
tunai	6.166666667	4.552631579	5.096774194	4.764705882	3.864864865	5.594594595
tungku	4.583333333	4.736842105	5.0	5.705882353	3.324324324	4.945945946
uang	5.416666667	4.736842105	5.193548387	4.882352941000001	3.5675675680000003	5.459459459
udara	6.916666667	4.526315789	5.225806452	4.823529412	4.243243243	5.378378378
ulama	4.25	5.236842105	5.0	4.647058824	3.837837838	5.108108108
ulang tahun	4.75	4.684210526	4.677419355	5.2352941180000006	4.27027027	5.378378378
ular	3.916666667	4.6052631580000005	5.032258065	4.588235294	3.405405405	5.486486486
undang-undang	5.416666667	4.552631579	5.677419355	5.529411765	4.108108108	5.783783784
urusan	5.75	4.921052632	5.225806452	4.882352941000001	5.189189189	5.081081081000001
usia	5.5	4.394736842	5.0	5.0	4.351351351	5.432432432000001
usil	5.083333333	5.236842105	5.677419355	4.852941176	4.702702703	5.243243243
usus	5.583333333	4.263157895	5.096774194	4.823529412	3.459459459	5.297297297
utang	3.833333333	5.184210526	5.096774194	5.352941176	4.891891892	5.540540541
vagina	5.25	5.236842105	4.483870968	5.2352941180000006	3.324324324	5.054054054
vampir	4.416666667	4.789473684	4.612903226	4.823529412	5.378378378	4.72972973
vandal	4.416666667	4.736842105	5.096774194	4.823529412	4.837837838	5.162162162
vila	5.25	4.8421052630000005	4.774193548	5.4117647060000005	3.297297297	5.378378378
visi	5.75	5.078947368	6.096774194	5.088235294	4.945945946	5.135135135
wajah	5.5	5.157894737	5.258064516	4.294117647	2.432432432	5.216216216
waktu	5.333333333	5.263157895	6.0	4.941176471	5.486486486	5.540540541
walikota	4.5	5.026315789	5.451612902999999	4.529411765	3.675675676	5.189189189
wanita	5.916666667	5.5	4.64516129	5.529411765	3.864864865	5.135135135
warna	5.916666667	4.815789474	5.064516128999999	5.352941176	4.324324324	4.891891892
wartawan	5.083333333	5.052631579	4.516129032	5.058823529	3.4864864860000004	5.513513514
warung	5.083333333	4.210526316	4.451612903	4.617647058999999	3.297297297	5.0
waspada	5.833333333	4.8684210530000005	5.419354839	4.058823529	5.540540541	5.72972973
waswas	3.25	5.684210526	4.774193548	4.558823529	5.837837838	5.189189189
yakin	5.75	5.026315789	5.677419355	5.117647058999999	5.243243243	5.621621622
yoga	5.666666667	4.3421052630000005	4.774193548	5.176470588	5.054054054	4.918918918999999
