word	age of acquisition	concreteness
alkalisch	14.47	2.33
alkoof	11.00	3.67
allang	9.12	1.40
alle	5.72	1.93
allebei	6.20	2.27
alledaags	9.17	1.47
alledag	10.22	1.73
alledrie	6.44	2.20
alleenspraak	12.56	2.33
alleenstaand	9.39	2.40
allegaartje	10.80	1.92
allegorie	13.73	1.62
allegorisch	14.33	1.31
allemaal	5.56	1.93
allemachtig	9.50	1.47
alleman	8.94	1.73
allen	7.45	2.20
allengs	14.75	1.40
allerbest	8.94	1.47
allereerst	7.33	1.93
allereerste	6.50	2.40
allergeen	13.61	2.30
allergie	9.06	3.07
allergisch	8.61	2.73
allergrootst	7.20	2.27
allerhande	9.78	1.40
allerhoogst	8.72	2.67
allerlaatst	8.17	2.00
allerlaatste	6.40	2.53
allerlei	7.83	1.40
allerleukst	7.78	1.67
allerliefst	6.61	1.47
allerminst	9.55	1.53
alles	5.33	1.93
allesbehalve	9.50	1.27
alleseter	8.67	3.00
alleszins	9.20	1.33
alletwee	6.72	1.87
alliantie	12.89	2.20
allicht	10.83	1.33
alligator	11.20	4.87
allin	12.75	3.75
alliteratie	13.71	2.27
allitteratie	14.05	2.08
allocatie	14.60	1.91
allochtoon	11.00	2.67
allooi	13.57	1.83
allure	11.94	1.71
allusie	13.89	1.82
alm	11.78	2.25
almaar	11.17	1.53
almacht	11.94	1.86
almachtig	9.72	1.67
almanak	10.56	4.44
aloë	13.18	3.55
alom	10.50	1.27
alomvattend	11.44	1.60
aloud	12.00	1.75
alp	10.58	4.10
alpinist	11.39	3.53
alpino	12.50	2.80
alras	11.67	1.60
als	5.67	1.13
alsjeblief	4.94	1.33
alsmaar	8.67	1.53
alsmede	11.50	1.36
alsnog	9.89	1.40
alsof	7.65	1.13
alsook	8.94	1.40
alt	11.58	3.29
altegader	11.33	2.60
alternatief	11.17	2.00
alterneren	12.83	2.14
althans	10.75	1.27
altijd	5.72	1.20
altoos	12.80	1.50
altruïsme	14.12	1.79
altruïst	13.61	1.79
altruïstisch	15.18	1.33
altviool	11.88	4.67
aluin	14.00	4.00
aluminium	9.95	4.13
aluminiumfolie	7.67	4.80
alvast	9.72	1.40
alvleesklier	13.22	4.67
alvorens	9.20	1.33
alwaar	10.76	1.43
alweer	8.00	1.60
alwetend	10.39	1.53
alzijdig	11.92	1.67
alzo	10.35	1.43
amalgaam	13.09	2.29
amandel	9.28	4.53
amandelen	8.95	4.87
amanuensis	NA	3.67
amaryllis	14.50	4.33
amateur	10.22	2.80
amateurisme	12.28	1.67
amateuristisch	11.20	1.73
amazone	11.44	3.47
amazonezit	12.19	4.00
ambachtelijk	10.72	2.07
ambachtsman	10.55	3.07
ambassade	12.50	3.33
ambassadeur	12.11	2.80
ambassadrice	11.71	2.71
amber	12.32	4.18
ambetant	7.22	1.87
ambeteren	7.59	2.80
ambiance	11.06	2.87
ambiëren	14.11	2.08
ambigu	14.41	1.62
ambiguïteit	14.35	1.29
ambivalent	13.81	1.71
ambivalentie	15.10	1.36
amblyopie	15.00	1.67
ambras	8.71	2.27
ambrozijn	11.75	3.75
ambtelijk	11.70	1.86
ambtenaar	10.89	2.87
ambtenarij	12.61	2.33
ambtsgeheim	12.11	1.80
ambtshalve	13.58	1.29
ambtstermijn	13.17	2.00
ambulance	7.83	4.87
ambulancier	9.28	4.27
ambulant	15.68	1.93
amechtig	16.00	2.00
amen	7.33	1.73
amendement	13.88	2.50
amenderen	15.67	1.88
amethist	14.56	2.14
ameublement	14.44	2.33
amfetamine	14.29	3.73
amfibie	9.75	4.43
amfitheater	11.78	4.07
amfoor	13.58	4.00
amicaal	13.00	1.92
aminozuur	14.30	3.07
ammonia	13.89	3.14
ammoniak	12.17	4.13
ammunitie	12.43	3.56
amnesie	16.35	2.31
amnestie	13.89	1.64
amoebe	14.00	3.92
amok	11.86	2.31
amokmaker	11.84	2.87
amoreel	14.07	1.31
amorf	14.47	2.56
amoureus	12.00	1.93
ampel	13.33	2.67
amper	8.83	1.13
ampersand	14.11	2.80
ampex	NA	1.00
amplitude	14.65	2.50
ampul	10.14	4.18
amputatie	11.24	3.53
amputeren	11.00	3.60
amulet	10.75	4.40
amusant	10.17	1.93
amusement	9.06	2.00
amuseren	7.56	2.67
anaal	13.16	3.87
anabolica	15.00	2.91
anabool	14.35	2.30
anachronisme	14.77	1.79
anagram	13.33	3.27
analfabeet	11.72	2.73
analfabetisme	11.78	1.87
analgeticum	15.63	2.63
analist	13.26	2.50
analogie	13.06	1.67
analoog	12.89	2.07
analyse	11.94	2.00
analyseren	12.00	1.93
analyticus	14.17	2.40
analytisch	13.50	1.73
anamnese	16.64	2.08
ananas	6.20	4.87
anarchie	13.11	1.60
anarchisme	13.89	1.57
anarchist	13.53	1.86
anarchistisch	13.89	1.73
anatomie	13.39	1.93
anatomisch	13.22	2.07
anciënniteit	14.19	1.53
anderen	6.40	1.87
anderhalf	8.06	2.20
andermaal	9.61	1.53
andermans	8.89	1.80
anders	5.85	1.47
andersom	8.17	1.67
anderszins	11.89	1.07
anderzijds	9.17	1.20
andijvie	10.42	4.80
andragogie	17.00	2.00
androgeen	14.61	2.67
androgyn	14.93	2.69
androgynie	15.33	2.56
anekdote	12.17	2.33
anekdotisch	12.94	1.64
anemie	15.53	2.36
anemoon	12.58	4.00
anesthesie	14.18	2.93
anesthesist	12.83	2.93
angina	13.88	3.54
anglicaans	13.89	2.00
anglicisme	14.78	1.27
anglist	14.71	2.83
anglofiel	13.83	1.92
angora	14.30	3.82
angstaanjagend	8.20	2.40
angstaanval	11.33	2.47
angsthaas	10.72	2.33
angstvallig	10.61	2.13
angstzweet	9.50	3.00
animaal	13.13	1.83
animatie	9.83	2.53
animatiefilm	9.33	4.33
animator	11.35	3.53
animatrice	11.33	3.67
animeren	11.44	2.93
animo	12.76	1.90
animositeit	15.40	2.40
anjelier	14.50	4.38
anklet	11.00	4.00
annalen	14.33	3.08
annex	13.16	1.92
anno	11.44	1.64
annonce	11.81	3.07
annonceren	13.00	2.36
annotatie	15.31	1.18
annoteren	14.92	2.00
annuleren	9.72	2.40
annulering	10.83	2.13
anode	15.07	4.25
anomalie	15.47	1.67
anomie	14.33	1.00
anoniem	10.44	1.87
anonimiteit	11.15	1.60
anorak	10.64	4.14
ansichtkaart	11.44	4.67
antagonisme	13.61	1.47
antagonist	15.65	2.07
antagonistisch	15.82	1.77
antarctisch	12.13	2.08
antecedent	13.94	1.77
antecedenten	13.85	1.93
antenne	8.00	4.67
antibiotica	10.39	3.67
antibioticum	10.83	3.93
anticipatie	13.45	1.53
anticiperen	13.33	1.80
anticlimax	12.61	1.67
anticonceptie	12.61	3.07
antidepressiva	13.10	3.47
antidotum	15.15	2.67
antiekwinkel	9.33	4.07
antigif	9.89	3.47
antiheld	13.75	1.93
antilichaam	13.72	3.00
antimaterie	15.11	1.64
antipathie	13.88	1.50
antipathiek	14.72	2.00
antipode	15.20	1.83
antiquair	11.22	3.27
antiquariaat	13.18	2.56
antiquiteit	12.95	2.86
antisemiet	13.65	2.50
antisemitisch	14.13	1.33
antisemitisme	13.88	1.50
antiseptisch	15.65	1.83
antistof	12.76	2.40
antithese	14.71	1.42
antivries	10.94	3.33
antoniem	13.29	2.10
antraciet	15.07	3.82
antropologie	15.47	1.73
antropoloog	13.47	2.13
antropomorf	16.62	1.73
antroposofie	16.44	1.30
antwoordapparaat	9.56	4.33
antwoorden	5.89	3.13
aorta	12.26	4.13
apart	7.28	2.07
apartheid	12.00	1.73
apartje	9.54	2.36
apathie	14.56	1.67
apekool	11.00	2.62
apenkop	7.94	3.67
apennootje	9.00	4.60
apenpak	8.00	4.33
apenstaartje	10.74	4.71
aperitief	8.33	3.87
apert	13.14	1.67
apetrots	8.61	1.67
apezuur	13.00	3.50
aplomb	14.00	3.50
apocalyps	12.78	1.87
apocalyptisch	13.59	1.67
apocrief	17.56	3.17
apologie	14.64	1.50
apostel	8.67	2.87
apostelen	8.39	3.00
apostrof	11.37	3.53
apotheek	7.50	4.33
apotheker	7.67	4.00
apotheose	13.93	1.83
apparaat	7.55	4.00
apparatuur	9.33	3.07
appartement	8.39	4.13
appelaar	9.22	3.73
appelbeignet	10.61	4.67
appelboom	6.28	4.73
appelflap	8.17	4.87
appelleren	13.28	2.50
appelmoes	5.00	4.80
appelsap	5.11	4.67
appelsien	5.50	5.00
appeltaart	6.39	4.93
appendicitis	13.30	3.53
appendix	12.67	4.00
appetijt	11.71	2.80
appetijtelijk	10.83	2.47
appetizer	13.90	3.57
applaudisseren	7.11	4.07
applaus	6.27	4.47
applicatie	14.22	2.73
apporteren	10.24	3.07
appreciatie	11.40	1.93
appreciëren	11.50	2.13
april	7.06	2.47
aprilvis	9.00	2.80
aquaduct	10.45	4.60
aquamarijn	12.00	3.75
aquaplaning	13.29	3.40
aquarel	11.12	3.53
ar	13.13	4.11
arabesk	15.15	3.25
arbeiden	11.11	2.86
arbeider	9.72	3.00
arbeidsloon	10.85	2.60
arbeidsmarkt	11.39	2.07
arbeidster	9.82	3.87
arbeidzaam	11.82	1.69
arbiter	11.44	3.73
arbitrage	14.56	2.87
arbitrair	14.22	1.60
arboretum	16.14	3.33
arcade	12.47	4.14
arceren	10.30	4.07
arcering	10.50	3.71
archaïsch	13.50	1.46
archaïsme	14.00	1.23
archeologie	11.25	2.73
archeologisch	11.56	2.40
archeoloog	10.24	3.00
archetype	12.08	1.64
archief	10.79	3.60
archiefkast	10.72	4.27
archipel	13.00	4.17
architect	10.28	3.33
architectuur	10.20	3.07
archivaris	12.29	3.67
archiveren	12.72	3.07
arctisch	12.46	1.91
arduin	12.21	4.43
arduinen	12.00	3.45
areaal	14.67	2.29
arena	10.33	4.33
argeloos	11.58	1.80
arglistig	13.00	2.00
argument	10.89	2.27
argumenteren	11.17	2.13
argusogen	12.55	2.38
argwanend	11.33	1.67
aria	11.72	3.58
aristocraat	12.33	2.36
aristocratie	13.50	1.93
aristocratisch	13.72	1.80
armada	15.25	3.33
armatuur	12.83	3.88
armband	5.75	4.87
arme	6.00	2.27
armelijk	9.50	1.75
armen	4.94	4.53
armenhuis	10.17	3.47
armetierig	9.77	2.40
armlastig	12.07	2.13
armleuning	8.28	4.67
armoedzaaier	10.72	2.47
armslag	10.00	3.29
armtierig	11.35	2.00
aroma	11.06	3.33
aromatisch	12.00	2.60
aromatiseren	12.89	2.87
aronskelk	13.71	4.89
arrangement	11.61	2.27
arrangeren	11.53	2.07
arrestant	11.06	3.14
arrestatie	9.15	3.20
arresteren	8.22	3.60
arriveren	9.44	3.00
arrogantie	11.00	1.87
arrondissement	13.70	1.80
arseen	13.93	3.44
arsenaal	12.50	3.15
arsenicum	14.50	3.18
artefact	13.06	2.13
arterie	15.73	3.50
articulatie	9.78	2.33
articuleren	10.39	3.00
artiest	8.39	3.40
artieste	8.80	3.27
artificieel	13.24	1.60
artikel	9.44	3.73
artillerie	12.47	3.78
artisanaal	12.74	2.36
artisjok	11.12	4.80
artritis	14.11	3.14
artrose	14.33	3.50
asbak	7.15	4.87
asbest	13.11	3.80
asblond	11.56	3.47
asceet	13.00	1.83
ascendant	13.73	1.91
ascese	14.25	1.88
ascetisch	14.18	1.38
asem	11.00	3.71
aseptisch	15.00	2.10
asfalt	8.89	4.60
asfalteren	11.12	4.07
asfaltjeugd	11.83	2.63
asgrauw	11.11	3.31
asielzoeker	12.28	2.73
asjeblieft	4.17	1.60
askruisje	9.71	4.36
aspartaam	14.21	3.70
asperge	7.83	4.60
aspirant	13.78	2.71
aspiratie	12.94	2.13
aspireren	13.85	2.53
aspirientje	8.44	4.60
aspirine	9.94	4.20
asse	10.92	4.17
assemblage	13.25	3.00
assembleren	14.39	2.93
assenstelsel	11.89	3.93
assertief	12.74	2.00
assertiviteit	12.72	1.73
assessor	15.00	3.00
assimilatie	15.25	2.14
assimileren	15.06	2.50
assisenhof	13.65	3.20
assisenzaak	13.13	2.67
assistent	9.25	2.93
assistente	9.33	3.33
assistentie	10.50	2.20
assisteren	10.83	2.60
associatie	12.50	1.53
associatief	13.67	1.73
associëren	12.06	1.87
assortiment	10.89	2.80
assumptie	14.95	1.54
assuradeur	19.50	3.60
assurantie	13.29	1.50
ast	8.00	2.67
aster	12.00	4.50
asterisk	13.29	4.00
asteroïde	13.11	3.85
astmaticus	12.24	3.38
astmatisch	11.89	2.80
astraal	14.25	1.29
astrologie	12.11	1.53
astroloog	12.11	2.60
astronaut	8.25	4.33
astronomie	11.44	2.13
astronomisch	12.33	2.40
astronoom	11.39	2.67
aswoensdag	8.42	1.93
asymmetrisch	11.78	3.27
asymptoot	13.81	2.18
atavisme	16.00	1.25
atelier	10.75	4.07
atheïsme	13.78	1.60
atheïst	12.89	1.80
atheïstisch	13.53	1.36
atheneum	11.55	2.93
atjar	NA	4.00
atlete	8.83	3.80
atletiek	9.17	4.20
atletisch	9.15	2.87
atmosfeer	11.11	2.80
atmosferisch	12.89	1.54
atol	13.60	4.17
atomair	14.00	1.83
atonaal	16.38	2.43
atoom	12.78	2.60
atoombom	11.28	4.20
atoomenergie	12.50	3.13
atoomwapen	11.75	4.00
atrium	15.00	4.27
atrofie	15.30	1.86
attaché	13.29	3.30
attaque	12.80	3.20
attaqueren	10.67	3.33
attenderen	13.82	2.00
attentie	10.89	2.20
attest	11.75	3.20
attesteren	13.33	2.40
attitude	11.56	1.93
attractie	8.61	3.67
attractief	12.75	2.29
attractiepark	7.53	4.40
attributie	14.47	1.87
attributief	14.53	1.67
attribuut	12.25	3.13
atypisch	13.22	1.67
au	5.31	2.38
aubade	14.00	5.00
aubergine	9.61	4.87
audiëntie	13.65	2.43
audiovisueel	12.44	2.20
auditeren	13.38	2.33
auditeur	12.73	2.93
auditie	9.80	3.47
auditief	12.88	2.40
auditoraat	14.36	1.60
auditorium	15.44	4.47
augurk	6.65	4.87
augustijn	14.00	3.13
augustus	6.44	2.13
aula	13.93	4.47
aureool	11.35	2.85
auspiciën	13.00	2.75
auteur	9.28	3.07
auteursrecht	12.22	1.93
authenticiteit	13.47	1.27
authentiek	11.10	1.60
autisme	12.28	2.13
autist	11.33	2.53
autistisch	11.83	2.27
autoband	7.25	4.87
autobiografie	11.89	2.80
autobom	11.35	4.07
autobus	6.11	4.87
autochtoon	12.25	2.13
autocratisch	15.13	1.57
autodidact	12.94	1.79
autodief	8.17	3.47
autodiefstal	8.25	3.40
autogeen	14.73	1.78
autogram	14.80	2.73
autokerkhof	10.18	4.53
autoluw	11.36	2.91
automaat	8.06	4.00
automatiek	10.59	2.50
automatisch	8.89	2.33
automatiseren	11.30	2.33
automatisering	11.11	2.33
automatisme	11.17	1.87
automobiel	7.78	3.93
automobilist	8.85	4.33
automonteur	9.39	4.00
automutilatie	14.20	2.60
autonomie	13.08	1.87
autonoom	12.24	1.40
autoongeluk	7.11	3.86
autoongeval	8.61	3.85
autopapieren	11.78	4.00
autopech	8.89	4.20
autoped	8.75	4.73
autopet	8.41	4.69
autopsie	12.39	3.53
autorace	8.00	3.73
autoradio	7.10	4.73
autorijden	7.44	4.33
autorisatie	13.61	2.00
autoriseren	12.44	1.47
autorit	6.70	3.60
autoritair	12.93	1.87
autosleutel	6.94	4.93
autosnelweg	8.22	4.20
autostop	9.61	3.93
autostrade	9.40	4.60
autoverkoper	8.00	3.53
autoweg	8.39	4.67
autowrak	9.39	4.71
avance	11.61	1.93
avances	13.00	2.86
avatar	15.39	3.17
avenue	12.22	3.71
averechts	9.25	1.93
averij	12.00	2.86
aversie	12.94	1.86
aversief	13.36	1.38
avocado	11.05	4.87
avondeten	5.44	3.87
avondjurk	9.72	4.07
avondkleding	10.00	4.00
avondklok	11.45	2.93
avondlijk	10.43	2.08
avondmaal	6.83	3.87
avondrood	10.65	3.67
avondschool	10.20	3.13
avondspits	10.94	3.33
avonturier	8.06	3.27
avontuur	7.06	2.13
avontuurtje	8.61	2.33
azalea	10.61	4.64
azijnpisser	12.92	2.15
azuur	11.78	3.15
baal	9.60	4.08
baaldag	10.30	1.80
baanbrekend	12.17	1.93
baanvak	10.50	4.07
baar	10.86	4.23
baarlijk	12.50	1.43
baarmoeder	10.22	4.13
babbel	6.61	3.20
babbelaar	6.83	3.20
babbelen	6.35	3.80
babbelkous	6.44	2.87
babbeltje	8.17	3.00
babbelziek	9.00	2.13
baboe	8.00	3.50
babydoll	11.47	3.79
babyfoon	7.72	4.53
babyfoto	7.11	4.53
babysit	7.95	3.13
babysitten	8.06	4.13
babysitter	6.50	4.00
babyvoeding	8.06	4.33
bacchanaal	14.90	3.17
bachelor	15.28	2.27
bacil	12.38	3.00
bacove	NA	2.00
bacterie	9.30	3.27
bacterieel	11.83	2.27
badderen	9.67	3.00
baden	7.61	3.87
bader	10.44	3.55
badgast	10.65	3.47
badge	10.67	4.47
badhuis	10.59	4.00
badineren	12.00	4.00
badinerend	15.50	1.83
badjas	6.17	4.73
badjuffrouw	8.82	3.86
badkamer	4.70	4.60
badkuip	6.22	5.00
badlaken	9.06	4.40
badmat	7.50	4.60
badmeester	8.21	4.07
badminton	7.94	4.53
badmuts	6.18	4.73
badpak	6.28	4.80
badplaats	9.30	4.00
badschuim	6.11	4.60
badstof	8.93	3.86
badwater	7.56	4.40
badzout	8.70	4.53
bagage	7.39	4.40
bagagedrager	9.44	4.67
bagagerek	9.17	4.73
bagageruimte	8.60	3.93
bagatel	13.06	1.90
bagatelliseren	13.13	2.00
bagger	12.88	3.33
baggeraar	11.25	3.00
baggeren	13.06	2.92
bah	3.33	2.00
bajes	11.19	4.36
bajesklant	11.46	3.64
bajonet	12.24	4.31
bakbeest	11.00	2.20
bakblik	9.86	3.90
bakboord	9.76	3.20
bakeliet	12.93	4.40
baker	14.00	2.00
bakermat	12.50	2.14
bakerpraatje	10.91	2.11
bakfiets	10.05	4.73
bakkebaard	11.11	4.67
bakkeleien	11.73	2.36
bakkerij	6.33	4.67
bakkes	8.95	3.71
baklucht	10.06	3.33
bakmeel	9.12	4.73
bakpan	8.39	4.53
bakplaat	8.65	4.60
bakpoeder	10.33	4.27
baksel	9.94	3.20
baksteen	7.33	4.93
bakvis	10.30	3.20
bakzeil	11.86	3.77
balanceren	9.72	3.07
balatum	14.17	3.00
baldadig	11.81	1.75
baldakijn	14.14	4.50
balein	12.46	4.14
balg	11.00	4.75
baliekluiver	16.33	3.50
baljurk	7.78	4.67
baljuw	14.00	3.25
balk	7.47	4.80
balken	8.65	4.73
balkenbrij	8.50	4.00
balkleed	8.59	4.15
ballade	11.25	3.00
ballast	11.06	2.77
ballerina	7.20	4.33
ballet	6.56	4.36
balletje	4.83	4.47
balletles	6.89	4.07
balling	12.86	2.00
ballingschap	11.94	2.36
ballistiek	13.73	3.00
ballistisch	13.62	1.50
ballpoint	9.47	4.50
balorig	16.00	1.67
balsamiek	13.60	3.29
balsemen	11.41	3.60
balspel	7.05	3.40
balsturig	12.83	2.67
balts	13.00	4.00
balustrade	11.33	4.60
balzaal	8.85	4.07
balzak	10.94	4.73
bami	11.28	4.60
bamzaaien	12.00	2.00
ban	11.11	1.93
banaan	4.45	5.00
banaliseren	13.41	1.73
banaliteit	12.22	1.60
bananenschil	6.28	4.67
banbliksem	11.40	3.10
bancair	12.15	1.83
bandagist	12.93	3.56
bandbreedte	12.41	2.50
bandbreuk	11.79	3.15
bandeloos	10.73	2.46
banderol	10.50	2.71
bandje	7.22	4.40
bandopname	9.05	3.67
bandopnemer	8.94	4.60
bandrecorder	8.39	4.60
banen	8.50	2.93
bang	4.45	2.60
bangelijk	10.33	1.73
bangerd	7.89	2.07
bangig	10.67	2.13
bangmakerij	8.78	2.07
banier	10.80	3.79
banjeren	12.50	1.67
bankafschrift	11.11	3.80
bankbiljet	8.28	4.87
banket	10.60	3.50
banketbakker	8.67	3.67
bankier	9.67	3.53
bankieren	10.67	2.47
bankkaart	8.10	4.53
bankkluis	9.39	4.53
bankoverval	8.61	3.60
bankpas	10.81	4.27
bankrekening	9.45	3.07
bankroof	9.33	3.87
bankrover	8.72	3.87
bankschroef	11.23	4.53
bankstel	9.58	4.14
bankwezen	13.00	2.69
banneling	11.38	2.53
banvloek	11.73	1.69
baptist	14.47	2.77
barbaars	10.50	2.33
barbecue	8.78	4.67
barbiepop	4.94	4.67
barbier	12.94	3.71
barbituraat	17.10	2.63
barcode	10.61	4.67
bard	9.57	3.67
bareel	12.17	4.64
barema	15.56	1.64
barenswee	11.58	3.00
baret	11.94	4.57
bargoens	13.80	2.50
bariton	12.40	3.64
bark	10.00	4.25
barkeeper	12.06	4.33
barkruk	9.61	4.80
barman	9.78	3.80
barmeid	10.60	3.87
barmhartig	9.72	2.00
barmhartigheid	10.61	1.27
barnsteen	12.14	3.90
barometer	10.80	4.40
barones	8.78	3.47
baronie	13.33	1.50
barrage	11.38	3.13
barrels	10.14	3.50
barrevoets	9.47	3.92
barricade	10.89	3.53
barricaderen	11.00	3.73
barrière	10.53	3.40
barzoi	NA	4.00
basaal	14.12	1.93
basalt	12.17	3.88
bascule	11.21	4.29
base	14.75	2.92
baseball	9.61	4.53
baseren	10.94	1.73
basgitaar	10.40	4.80
basilicum	11.78	4.80
basiliek	11.24	4.47
basis	8.61	2.07
basisch	13.17	2.36
basisregel	8.89	1.73
basisschool	6.47	3.67
basket	7.39	4.13
basketballen	7.50	4.27
basketballer	7.72	3.93
basset	12.75	4.80
bassin	9.76	3.80
bassist	9.85	4.47
bastion	12.46	3.00
bat	11.00	4.38
bataljon	11.86	3.08
batig	12.33	1.67
batikken	10.50	4.00
bats	9.78	3.00
batterij	7.17	4.73
bavarois	12.17	4.55
bavet	4.94	4.93
baviaan	8.50	4.87
baxter	11.82	4.73
bazalt	15.18	3.00
bazelen	11.44	2.80
bazin	8.39	2.87
bazuin	11.13	3.55
beaat	13.25	2.50
beademen	10.00	3.53
beademing	10.06	3.87
beambte	13.18	3.00
beamen	12.00	2.07
beangstigen	8.90	2.47
beantwoorden	7.72	2.67
beat	12.06	3.79
beauty	9.94	2.73
bebloed	7.55	3.67
beboeten	9.50	2.60
bebop	11.71	3.88
bebossen	9.61	3.13
bebost	9.76	4.00
bebouwd	9.40	3.27
bebouwen	9.22	3.13
bebouwing	10.83	3.36
becijferen	9.67	2.43
beconcurreren	12.72	2.20
bedaagd	10.40	2.00
bedacht	9.78	1.80
bedachtzaam	11.44	1.87
bedanken	5.83	3.00
bedankje	7.75	2.27
bedankt	5.17	1.87
bedaren	10.67	2.13
beddengoed	9.11	4.13
bedding	11.06	3.60
bedekken	7.90	3.80
bedekt	7.56	3.53
bedelen	8.50	3.47
bedeling	10.44	2.67
bedelstaf	11.00	3.89
bedeltje	11.50	3.70
bedelven	10.78	2.73
bedenkelijk	10.44	1.93
bedenken	8.95	2.20
bedenker	8.94	2.53
bedenking	10.83	1.80
bedenksel	10.20	1.40
bedenktijd	10.56	2.27
bederf	9.65	2.86
bederfelijk	10.28	2.33
bederven	9.67	2.60
bedevaart	10.29	3.20
bediende	10.60	3.40
bedienen	8.89	2.87
bediening	9.50	2.87
bedillen	16.00	1.75
bedillerig	11.75	2.40
bedilziek	16.00	2.20
beding	13.13	2.23
bedingen	12.17	1.87
bedisselen	11.80	1.85
bedlegerig	11.56	3.54
bedoeïen	12.71	3.00
bedoelen	7.44	1.73
bedoeling	8.30	1.53
bedoening	10.17	1.80
bedolven	10.33	3.13
bedompt	11.33	2.44
bedonderen	10.33	1.86
bedorven	8.53	3.47
bedotten	10.50	2.29
bedrading	11.56	3.60
bedrag	8.11	2.87
bedragen	9.30	1.93
bedreigd	9.00	2.33
bedreigen	8.89	2.73
bedreigend	9.11	2.53
bedremmeld	12.00	2.27
bedriegen	8.44	2.33
bedrieger	8.33	2.33
bedriegster	9.44	2.20
bedrijf	9.00	3.27
bedrijfstak	13.83	1.93
bedrijven	10.50	2.93
bedrijvigheid	11.28	2.13
bedrinken	10.79	2.93
bedroeven	9.94	2.07
bedroevend	9.72	2.07
bedrogen	9.47	1.60
bedruipen	10.93	3.53
bedrukken	9.65	3.00
bedrukt	10.50	2.87
bedstee	11.93	3.50
bedtijd	5.00	2.60
beducht	11.44	1.71
beduiden	11.89	1.50
beduidend	12.28	1.53
beduimeld	11.67	2.09
beduimelen	11.44	2.38
beduusd	12.12	2.15
beduvelen	10.35	1.93
bedwang	10.94	2.27
bedwelmd	11.30	2.53
bedwelmen	11.89	2.60
bedwingen	10.67	2.40
beëdigen	12.40	2.10
beëindigen	8.26	2.53
beeldband	11.29	3.46
beeldbuis	9.56	4.57
beelden	8.00	3.73
beeldend	9.53	1.87
beeldenstorm	13.39	2.60
beelderig	11.31	1.91
beeldhouwen	9.22	3.73
beeldhouwer	9.35	3.53
beeldig	9.83	1.73
beeldscherm	9.22	4.47
beeldspraak	11.17	1.73
beeldverslag	11.25	3.40
beeldvorming	12.22	2.27
beeltenis	11.19	2.85
beemd	NA	4.20
beenbreuk	8.90	4.00
beenderen	7.89	4.33
beenhouwer	7.24	4.00
beenmerg	12.44	4.13
beertje	3.75	4.87
beestachtig	8.50	2.47
beestenboel	8.67	2.60
beestig	9.11	2.00
beetje	5.72	1.80
beetnemen	8.05	2.40
beetpakken	8.67	3.13
bef	11.00	3.73
befaamd	11.41	1.67
beffen	13.20	3.87
begaafd	10.94	1.80
begaan	10.94	1.80
begaanbaar	11.11	1.80
begeerd	11.80	2.07
begeerlijk	12.50	2.14
begeesterd	12.63	2.08
begeesteren	12.86	1.75
begeleiden	8.50	2.80
begeleider	8.33	3.07
begeleiding	9.00	2.40
begenadigd	12.87	1.58
begeren	11.15	1.93
begerig	12.61	2.07
begeven	9.56	1.93
begiftigd	10.18	2.07
begiftigen	11.06	2.38
begijn	11.94	3.46
begijnhof	10.76	3.60
begijntje	11.93	3.71
begin	5.60	2.20
beginneling	8.67	2.53
beginnen	6.22	2.47
beginner	7.72	3.07
beginpunt	8.40	3.07
beginsel	10.89	1.93
beginselen	12.00	1.87
beglazing	10.29	3.93
begluren	8.95	3.33
begonia	10.82	4.92
begraafplaats	7.56	4.73
begraven	7.28	3.60
begrensd	9.60	2.60
begrenzen	9.50	2.47
begrijpelijk	9.44	1.60
begrijpen	6.83	1.60
begrip	8.85	1.53
begripvol	10.17	1.60
begroeid	9.83	3.40
begroeiing	10.06	3.73
begroeten	7.80	3.47
begroeting	7.83	3.20
begroten	13.88	1.93
begroting	13.11	1.80
begunstigde	13.16	1.87
begunstigen	11.78	2.00
begunstiger	12.72	2.21
beha	9.17	4.80
behaaglijk	11.80	1.80
behaagziek	13.85	1.83
behaard	8.94	4.07
behagen	11.24	1.67
behalen	8.85	1.93
behalve	7.72	1.47
behandelen	9.83	2.13
behandeling	9.11	2.47
behang	8.05	4.40
behangen	8.11	4.27
behanger	9.78	4.20
behangsel	9.59	3.93
behappen	10.71	2.57
beharing	9.33	4.14
behartigen	12.00	1.43
beheer	10.39	2.33
beheerder	10.90	2.53
beheersen	10.06	2.20
beheersing	9.83	1.87
beheerst	10.00	2.20
beheksen	8.21	2.20
behekst	8.11	2.00
behelpen	11.00	2.33
behelzen	12.07	2.38
behendig	10.00	2.20
behendigheid	10.67	2.47
behept	11.14	1.60
beheren	10.83	2.07
behoeden	11.10	2.00
behoedzaam	11.89	2.07
behoefte	10.61	1.80
behoeven	11.00	1.53
behoren	8.60	1.87
behoud	9.89	1.93
behouden	10.39	1.87
behoudend	11.06	1.73
behoudens	12.33	1.27
behuisd	10.83	2.18
behuizing	11.39	3.00
beiaard	11.40	4.00
beiaardier	11.67	3.55
beide	6.50	2.60
beiderlei	13.17	1.63
beignet	10.56	4.50
beijveren	12.77	1.86
beïnvloeden	9.55	1.67
beitelen	10.17	4.21
beits	12.91	3.67
beitsen	12.44	3.62
bejaard	8.30	3.20
bejaarde	8.44	3.53
bejaarden	8.56	3.40
bejaardenhuis	8.56	4.33
