word	happiness	disgust	anger	fear	sadness	valence	arousal
almidón	1.68	1.63	1.17	1.32	1.26	5	5
almirante	1.42	1.74	1.37	1.26	1.4	5.55	4.95
almorzar	2.85	1	1.15	1	1.1	7.3	4.9
almuerzo	3.8	1	1	1	1.05	6.4	5.35
aloja	2.17	1.12	1.12	1.06	1.13	5.95	4.35
alojado	2.35	1.1	1.4	1.05	1.05	6	4.35
alojamiento	2.85	1.25	1.1	1.15	1.5	6.35	3.9
alojar	1.85	1.25	1.3	1.4	1.05	5.8	4.3
alondra	2	1.22	1.5	1.11	1.07	5.91	4.27
alpargata	1.58	1.63	1.28	1.11	1.17	5.6	5.2
alpha	1.85	1.35	1.25	1.11	1.07	5.22	4.33
alpinismo	2.32	1.05	1.1	2.1	1.05	5.75	5.2
alpino	2.63	1.1	1.1	1.28	1.06	6.11	4.58
alquilar	2.1	1.25	1.05	1.25	1.2	4.65	5.1
alquiler	2	1.8	1.7	1.85	2.3	4.55	5.55
alquimia	1.73	1	1.47	1.71	1.5	5.65	5.71
alquimista	1.56	1.31	1.25	1.33	1.37	5.56	4.53
alquitrán	1.15	3	2.2	1.94	2.05	3.35	5.85
alrededor	1.95	1.05	1.15	1.25	1.05	5.55	5.05
altar	2.45	1.95	1.15	1.8	1.4	5.6	5.8
altavoz	2.6	1	1.7	1.25	1.1	5.55	5.8
alteración	1.5	1.65	2.05	2.65	2.5	3.85	6.7
alterar	1.5	1.8	2.5	1.75	1.75	3.35	6.65
alterna	1.9	1.25	1.05	1.05	1.2	5.3	4.78
alternancia	1.8	1.05	1.55	1.25	1.2	5.55	5
alternar	2	1.3	1.55	1.25	1.35	5.15	5.15
alternativa	3.1	1.1	1.21	1.55	1.6	6.2	5.35
alternativo	2.15	1.2	1.4	1.35	1.4	6.05	4.9
alteza	1.8	2.35	2.4	1.3	1.75	4.1	5.45
altiplano	1.75	1.47	1.06	1.3	1.12	5.11	5.6
altísimo	2.4	1.21	1.47	1.72	1.16	6.37	6.6
altitud	2.3	1.55	1.4	1.8	1.15	5.3	6.25
altivez	1.53	2.33	3	1.54	2	4.5	6.13
altivo	2.06	2.81	2.38	2.3	1.65	4.53	5.94
altruismo	3.05	1.53	1.32	1.56	1.3	6.21	4.2
altruista	3.8	1.3	1.5	1.16	1.37	6.58	4.7
altura	2.55	1.15	1.15	2.65	1.15	5.7	6.55
alucinación	2.05	1.55	1.85	2.85	2.05	4.25	6.6
alud	1.07	1.23	2.1	2.76	2.54	3.53	5.94
alumbra	3	1.1	1.21	1.3	1.3	5.95	4.95
alumbrado	2.9	1	1.25	1.15	1.25	5.75	4.15
alumbrar	2.75	1.05	1.15	1.6	1.2	6.65	5.25
alumna	2.7	1.05	1.2	1.05	1.3	6.5	5.05
alumnado	2.5	1.65	1.25	1.25	1.1	6.1	5.4
alusión	1.74	1.21	1.7	1.5	1.3	4.8	5.74
aluvión	1.86	1.53	1.53	2	1.5	4.65	5.79
alza	1.95	1.25	1.16	1.2	1.28	5.75	4.79
alzamiento	1.7	1.6	2	2.05	1.95	5.32	6
alzar	2.16	1.15	1.26	1.21	1.1	5.8	5.65
alzheimer	1	1.95	2.45	4.2	4.6	1.35	6.9
ama	2.85	1.32	1.9	1.55	1.95	7.2	5.1
amada	3.9	1.05	1.1	1.2	1.5	8.25	4.74
amapola	3.15	1.05	1	1	1.21	7.85	3.05
amargo	1.4	2.8	2.35	2.05	2.45	2.85	5.1
amarilla	1.8	1.1	1.45	1.3	1.4	5.55	4.55
amarillento	1.7	2.2	1.4	1.55	1.5	4.1	4.9
amasador	2.11	1.4	1	1.05	1.16	5.45	4.65
amatista	2.41	1.05	1.13	1	1	5.83	4.25
amazónica	3.1	1.5	1.1	1.7	1.1	6.3	6.25
ámbar	2.15	1.15	1.1	1.05	1.3	5.5	4.9
ambicioso	2.4	1.63	2.2	1.7	1.65	4.7	6.6
ambientación	2.95	1.3	1.15	1.35	1.2	6.6	5.15
ambiental	3.1	1.1	1.15	1.25	1.5	6.65	5.05
ambigua	1.25	1.63	2.05	1.2	1.47	4.37	5.65
ambigüedad	1.6	1.35	1.89	1.75	1.75	4.15	5.5
ámbito	1.5	1.2	1.1	1.5	1.1	5.6	4.75
ambulante	1.7	1.58	1.3	1.8	1.95	3.7	5.2
amén	1.4	2.1	2	1.4	2.1	4.8	4.2
amena	2.89	1.16	1	1.15	1	7.25	3.5
amenazante	1.15	2.7	3.7	3.65	2.95	2.55	7
americana	2.65	1.05	1.11	1.15	1	6	5
americano	2.25	1.4	1.2	1.3	1.2	5.45	5.7
amigdalitis	1.05	3.06	3.16	2.35	2.45	2.79	6.63
aminoácido	1.9	1.3	1.25	1.26	1.15	5.4	4.95
aminorar	1.74	1.53	1.83	1.17	1.06	5.4	3.55
amnesia	1.1	1.89	2.25	3.3	3.6	1.85	5.9
amnistía	2.47	1.61	2.18	1.76	1.84	5.33	4.75
amo	1.95	2.4	2.5	2.15	1.95	5.5	6.5
amonestación	1.12	2.1	2.7	2.38	2.89	2.65	7.25
amonestar	1.32	1.84	2.89	2.7	2.9	3.05	7
amonio	1.27	2.06	1.41	2.05	1.53	5.27	5.05
amontonar	1.55	1.95	2.1	2.15	1.8	3.47	5.65
amorosa	4.25	1.3	1.55	1.2	1.37	8.15	5.2
amortización	1.84	1.11	1.4	1.47	1.25	5.2	4.75
ampara	1.56	1.44	1.25	1.06	1.58	5.75	4.5
amparo	2.5	1.25	1.06	1.6	1.75	6	4.55
ampliar	2.4	1.45	1.2	1.3	1.05	5.65	5.25
amplificación	1.95	1.1	1.1	1.25	1.2	5.7	5.2
amuleto	3.75	1.25	1.2	1.3	1.95	7.1	4.15
amurallado	1.3	1.75	1.65	1.67	2.25	3.8	5.5
ana	2.55	1	1.11	1	1	5.56	4.95
anacardo	2.15	1.63	1.29	1.32	1.3	5.74	4.63
anaconda	1.5	2.55	1.75	4.25	1.55	3.75	7.55
añadidura	2	1.33	1.47	1.11	1	4.68	4.89
añadir	2.65	1	1.1	1.15	1.05	5.8	4.95
anagrama	1.78	1.22	1.41	1	1.06	5.21	4.63
anal	1.6	3.5	1.8	1.95	1.25	4.35	6.5
analfabetismo	1.1	1.8	2.9	2.4	3.95	2.25	6.65
analítica	1.15	1.85	1.65	2.1	2	4.4	6.05
analizada	1.9	1.55	1.75	1.25	1.3	4.9	5.3
analizado	1.8	1.1	1.05	1.75	1.4	4.7	5.55
analizar	2.3	1.3	1.25	1.5	1.05	5.5	6.2
análoga	2.11	1.44	1.39	1.07	1.11	5.6	4.9
analógico	1.9	1	1.2	1.26	1.05	5.2	4.2
anaranjado	1.9	1	1.3	1.15	1.15	5.35	4.65
anarquía	1.85	2.3	2.7	2.79	2.8	4.8	6.2
anarquismo	1.9	2.25	2.35	3.15	1.95	4.6	6.32
anarquista	1.45	2.1	2.35	2.2	1.8	4.25	6.2
anatomía	2.35	1.8	1.15	1.53	1.25	5.5	5.1
ancestral	2.16	1.4	1.37	1.45	1.16	5.45	4.8
ancestro	1.78	1	1.1	1.21	1.53	5.55	4.68
anchas	1.9	1.11	1.4	1.25	1.2	5.3	4.6
anchoa	1.65	1.79	1.3	1.1	1.3	5.6	4.05
anciana	2.55	1.25	1.1	1.15	2.35	5	4.1
ancla	2.5	1.3	1.25	1.55	1.65	4.85	4.6
anclaje	1.8	1.45	1.55	1.35	1.3	4.25	4.7
andadura	2.37	1.39	1.44	1.25	1.15	5.4	5.5
andaluz	3.05	1	1.1	1.05	1	6.65	4.85
andaluza	3	1.3	1	1	1	6.5	5.9
andante	2.1	1.1	1.4	1.1	1.3	6.25	4.25
andar	2.95	1.05	1.15	1	1.2	6.9	3.9
andén	1.8	1.4	1.74	1.55	1.2	5.75	5.05
anécdota	3.55	1.15	1.21	1.15	1.15	6.85	5.35
anemia	1.05	2.05	1.95	2.85	3.1	2.95	5.9
anestesia	1.3	1.85	1.6	3.25	2.7	4.1	3.9
anestesista	2.2	2.3	1.45	2.75	1.26	4.75	5.75
anexa	1.12	1.24	1.11	1.19	1.28	5.12	5.12
anexión	2.07	1.2	1.47	1.27	1.29	5.53	5.06
anexionar	2.06	1.39	1.63	1.33	1.12	5.19	5.32
anexo	1.4	1.15	1.4	1.1	1.1	4.75	5.05
anfibios	2.2	2.53	1.25	1.45	1.1	5.4	5.15
anfiteatro	2.45	1.15	1.15	1.2	1.25	5.5	5.05
anfitriona	2.65	1.2	1.15	1.1	1.1	6.8	5.84
angelical	3.15	1.5	1.5	1.3	1.25	6.7	3.35
angina	1.2	2.9	1.95	2.75	2.25	2.75	6.35
anglosajón	2.17	1.2	1	1.15	1.15	6	5.1
angora	1.77	1.54	1.36	1.33	1.17	5.33	4.73
angosta	1.44	2	1.58	2	1.79	4.31	5.82
angular	1.5	1.25	1.4	1.11	1.1	5.25	4.6
ángulo	1.5	1.2	1.25	1.1	1.2	5.1	4.6
angustiosa	1.05	2.25	3.1	2.5	3.85	2.4	7.3
anhelar	1.7	1.63	1.5	1.89	2.95	4.16	5.9
anidar	2.11	1.41	1.2	1.24	1.22	5.7	4.37
añil	2.47	1.18	1.27	1.29	1.65	5.69	4.41
ánima	2.42	1.17	1.22	1.79	1.55	5	5.44
animación	4	1.45	1.1	1.15	1	6.95	6.45
animal	4.05	1.3	1.2	1.6	1.2	7.3	4.6
animalito	4.2	1	1.05	1.1	1.25	7.4	4.55
anime	1.79	1.28	1.33	1.05	1.05	6.55	5.15
anímico	2.3	1.1	1.9	1.55	2.3	4.68	5.89
animosidad	3	1.14	1.21	1.35	1.1	6.72	5.16
animoso	3.47	1.05	1.25	1.05	1.06	7.35	4.8
aniquilación	1.05	4.05	3.9	4.1	4.35	2	7.45
aniquilamiento	1.15	3.42	3.95	3.8	3.7	1.95	7.9
anís	2.15	2.15	1.25	1.05	1.05	5.7	4.85
aniversario	3.9	1.2	1.15	1	1.35	7.75	5.15
ano	1.85	3.55	1.4	1.15	1.05	4.55	5.75
año	2.25	1.05	1.15	1.3	1.35	5.75	4.95
anoche	2.75	1.05	1.05	1.3	1.15	5.9	4.15
anochecer	3.55	1	1.5	1.65	1.85	6.5	4
anomalía	1.25	1.6	2.47	2.95	2.6	2.3	7.1
anónima	1.65	1.25	1.42	2.2	1.4	4.7	4.85
anonimato	1.85	1.3	1.9	2.05	1.39	4.65	4.4
anónimo	1.75	1.4	1.7	2.1	1.3	4.65	5.6
anormal	1.8	1.9	2.6	2.35	2.55	3.85	6.25
anotación	2.05	1.05	1.2	1	1.15	5.35	4.65
anotador	1.95	1.2	1.5	1.6	1.35	5.3	4.7
ansia	1.35	2.05	2.75	2.5	2.25	3.5	7.6
antagonismo	1.74	1.42	2.15	1.84	2.05	4.5	5.58
antagonista	1.75	1.37	2.32	1.75	2.16	3.75	5.85
antaño	1.74	1.29	1.25	1.32	2.47	5.1	3.9
antártico	2.55	1.05	1.1	1.8	1.8	5.15	4.85
ante	1.89	1.06	1.12	1.35	1.4	5.26	4.37
anteayer	2.25	1.3	1.45	1.05	1.35	5	4.5
antebrazo	1.65	1.35	1.1	1.15	1.1	5.05	4.35
antecámara	1.78	1.24	1.18	1.35	1.21	5.06	4.35
anteceder	1.9	1.35	1.25	1.5	1.35	5.45	4.95
antecesor	2.05	1.15	1.4	1.5	1.25	5.8	4.85
antelación	2.25	1.15	1.35	1.3	1.1	5.8	5.6
antemano	1.9	1.45	1.3	1.2	1.2	5.5	4.65
antepasado	2	1.15	1.15	1.75	2.35	5.8	4.7
anteproyecto	1.67	1.05	1.35	1.28	1.12	5.25	4.63
anterior	1.45	1.3	1.15	1.5	1.25	4.75	4.55
anterioridad	1.75	1.05	1.6	1.35	1.45	4.65	4.05
antes	2.35	1.11	1.1	1.4	1.7	5.15	4.55
antesala	1.47	1.1	1.26	1.22	1.24	5	5
anticiclón	1.75	1.47	1.8	2.05	2.25	4.7	5.45
anticipación	2.2	1.3	1.9	1.6	1.2	5.85	5.6
anticipar	2.65	1.4	1.8	1.45	1.2	5.55	5.75
anticipo	2.05	1.15	1.7	1.05	1.2	5.55	5.4
antidisturbios	1.55	2.3	2.63	3.25	2.15	2.9	6.5
antidopaje	2.7	1.25	1.89	1.3	1.6	5.65	5.1
antídoto	3.5	1.4	1.2	1.75	1.65	6.5	5.5
antifaz	2.5	1.2	1.55	1.7	1.3	6.55	5.5
antiglobalización	2.35	1.67	2.26	1.72	2.15	4.4	5.55
antigüedad	2.45	1.4	1.3	1.45	1.6	6.05	4.35
antílope	1.95	1.29	1.17	1.53	1.17	5.05	4.84
antimonio	1.33	1.62	1.86	2.27	1.14	4.93	5.63
antipatía	1.1	3.4	3.7	2.2	3.11	2.65	6.55
antisemita	1.29	3	2.77	2.67	2.31	3.25	5.6
antisemitismo	1.31	2.21	3.83	2.6	3.46	3.33	6.08
antisocial	1.2	1.85	2.3	2.2	3.6	3.2	6.55
antitanque	1.69	1.67	1.53	2.15	1.88	4.44	4.94
antiterrorista	3.15	1.1	1.65	1.32	1.05	6.4	5.5
antojarse	2.75	1.42	1.7	1.45	1.35	5.8	5.15
antojo	2.4	1.25	1.65	1.3	1.35	5.9	5.5
antología	2.2	1.17	1.22	1.11	1.41	5.44	4.8
antológica	1.71	1.39	1.13	1.53	1.16	5.72	5.05
antonomasia	2	1.31	1.36	1.08	1	4.85	5
antropología	2.6	1.1	1.63	1.15	1.2	5.4	5.3
antropológico	1.95	1.35	1.1	1.16	1.42	6	5.1
anuario	2.7	1.35	1.05	1.1	1.25	5.4	5.3
anular	1.37	1.75	2.2	2.4	2.5	3.9	5.6
anunciar	2.5	1	1.35	1.55	1.2	6.3	6
anuncio	2.3	1.85	1.8	1.1	1.05	5.5	4.9
anverso	1.54	1.07	1.17	1.29	1.25	4.92	4.73
anzuelo	1.47	2.2	1.6	1.85	1.84	4.25	5.4
apacible	3	1.21	1.17	1.05	1.26	5.9	3.35
apaciguar	2.45	1.1	1.39	1.16	1.17	6	4.05
apagar	1.45	1.25	1.7	1.15	2.1	4.3	4.1
apagón	1.45	1.95	2.6	2.45	2.35	4.15	6.35
aparador	1.39	1.16	1.28	1.17	1.4	4.89	4.94
aparcamiento	2.55	1.85	1.25	1.6	1.1	5.15	5.3
apareamiento	3.25	1.65	1.3	1.2	1.15	7	6.5
aparecer	3	1.1	1.3	1.3	1	6.25	4.9
aparecido	2.3	1.1	1.3	1.5	1.16	6.4	5.65
aparejador	1.55	1.29	1.58	1.11	1.21	5.15	4.5
aparejo	2	1.11	1.41	1.11	1.06	5.22	4.79
aparentar	1.4	3.05	3.4	2.15	3	2.85	6
aparente	1.3	1.35	1.85	1.5	1.75	4.8	4.5
aparición	2.15	1.3	1.8	1.7	1.68	5	6.35
aparta	1.4	1.65	1.89	1.68	2.15	3.47	6
apartado	1.53	1.4	1.95	1.65	2.79	4	5.35
apartahotel	2.72	1.53	1.1	1.32	1.5	5.95	4.74
apartar	1.45	2.3	2.25	1.6	2.5	3.85	5.6
aparte	1.7	1.3	1.45	1.3	1.5	4.65	4.95
apasionante	4.25	1.1	1.25	1.1	1.2	7.45	6.8
apatía	1.67	2.25	2.4	2.3	3.61	3.25	6.45
apego	3.15	1.5	1.25	1.55	1.5	6.95	4.7
apelación	1.6	1.42	2	2.06	1.74	4.89	5.53
apelante	1.88	1.31	1.56	1.47	1.44	4.44	5.43
apelar	1.7	1.25	1.75	1.35	1.33	5.5	5.6
apelativo	1.58	1.18	1.45	1.4	1.35	4.75	5.11
apellido	2.2	1	1.1	1	1.05	5.45	5
apenas	1.45	1.25	1.45	1.45	2.1	4.95	4.6
apéndice	1.55	1.9	1.55	2	1.8	4.75	5.25
apertura	2.3	1.35	1.05	1.26	1.1	6.1	5.15
apetecer	3.35	1.15	1.25	1.15	1.1	7.35	5.2
apetito	2.85	1.2	1.75	1.3	2	5.5	5.65
ápice	1.82	1.06	1	1	1	4.95	5.42
apicultura	1.95	1.53	1.32	2.58	1.45	5.3	5.21
aplacar	1.6	1.69	1.68	2.24	1.65	4.78	5.8
aplastante	1.5	2.25	2.65	2.3	2.5	4.25	6.35
aplazamiento	1.8	1.35	2.45	1.45	1.35	3.95	4.2
aplazar	1.85	1.9	2.15	1.6	2.2	3.75	5.1
aplicable	1.9	1.25	1.05	1.4	1.05	5.7	4.65
aplicación	2	1.3	1.2	1.25	1.3	5.65	5.2
aplicar	2.65	1.25	1.3	1.15	1.1	5.7	5.2
aplomo	1.94	1.17	1.36	1.33	1.5	4.9	4.83
apoderar	1.95	2.2	2.4	1.9	1.9	5.1	6.25
apodo	2.35	1.45	2.05	1.4	1.25	5.6	4.85
apogeo	2.79	1.22	1.72	2	1.47	6.4	6.22
apología	1.35	1.28	1.41	1.78	1.5	5.28	5.29
aportación	2.65	1	1.05	1.3	1.1	6.85	4.65
aportar	2.65	1.05	1.2	1.15	1.2	6.85	5.4
aporte	2.2	1.06	1.05	1.05	1.1	6.45	5.4
aposento	2.1	1.16	1.3	1.25	1.53	5	3.85
apostar	2.25	1.6	2.35	2.1	2.05	5	6.6
apostillar	1.09	1.38	1.36	1.17	1.63	4.17	6
apóstol	1.58	2	1.85	1.42	1.45	4.8	4.5
apostólica	1.45	2.15	2.17	1.7	1.5	4.6	4.4
apoyar	3.65	1.1	1.1	1.2	1.35	6.95	5.4
apoyo	3.7	1.17	1.15	1.15	1.2	7.75	3.95
apreciable	3	1.16	1.15	1	1.1	6.8	4.35
apreciación	3	1.05	1.15	1.3	1.15	7.05	4.55
apreciar	3.85	1	1.05	1.15	1.05	8.15	4.3
aprehensión	1.5	1.94	2.47	2.59	2.87	3.63	6
apremiante	2.44	1.33	1.44	1.4	1.15	5.44	6
apremio	1.63	1.69	1.44	1.44	1.38	4.84	5.56
aprendiz	2.9	1.05	1.15	1.2	1.1	6.1	5.5
aprendizaje	3.15	1.2	1.25	1.2	1.2	7.05	5.65
aprensión	1.3	2.39	2.26	1.94	2.56	3.75	6
apresar	1	1.82	2.6	1.95	3.1	3.21	6.5
apresurar	1.4	1.45	2.35	1.65	2.2	4.05	6.75
apretar	1.5	1.3	1.75	1.75	1.75	3.75	6.2
apretón	1.8	2.4	1.55	1.7	1.8	4.65	5.95
aprieto	1.32	1.85	1.89	2.15	1.7	3.85	6.3
aprisa	1.37	1.4	1.88	1.35	1	4.79	6.2
aprobado	4.2	1.1	1.25	1.45	1.15	8.35	6.65
apropiación	1.5	2.85	2.8	2	2.05	3.95	5.9
apropiar	1.85	2.25	2.15	1.85	1.65	5.05	5.75
aprovechamiento	1.9	2.75	2.35	2.25	1.9	5.3	5.75
aprovechar	3.3	1.65	1.9	1.45	1.2	4.55	5.45
aprovisionamiento	2.17	1.2	1	1.37	1.5	4.65	5.5
aproximación	1.8	1.25	1.2	1.45	1.35	5.9	5.15
aproximar	2.6	1.4	1.2	1.3	1.1	5.95	4.95
apto	4	1.15	1.3	1.3	1.25	7.25	5.4
apuesta	2.45	1.55	1.75	1.95	1.9	4.5	6.75
apuñalar	1	3.25	4.05	4.55	4	1.35	7.95
apuntar	1.65	1.3	1.55	1.6	1.3	5.05	5.55
apunte	1.45	1.4	1.3	1.35	1.21	4.9	4.4
apurar	1.85	1.3	2.25	1.5	2	4.65	6.75
apuro	1.45	1.75	2.11	2.45	2.75	3.2	7.05
aquel	1.47	1.21	1.11	1.2	1.15	4.9	4.8
aquí	2.75	1.05	1.1	1.2	1.1	5.9	4.3
ara	1.67	1.08	1.08	1.08	1.07	5.07	4.46
árabe	1.95	1.2	1.55	2.05	1.5	4.9	5.45
arado	2.19	1.2	1.25	1.21	1.05	5.45	4.4
aragonés	2.1	1.25	1	1	1	5.25	4.55
arameo	1.5	1.06	1.17	1.17	1.2	4.93	5.18
arancel	1.31	1.64	2.18	1.29	1.71	5.21	4.93
arandela	1.88	1.18	1.13	1.32	1.11	5.15	4.05
arar	1.85	1.16	1.11	1.21	1.18	4.45	4.44
arbitraje	1.35	1.85	1.89	1.45	1.37	5.45	5.35
arbitral	1.45	1.5	1.25	1.32	1.4	5.35	5.58
arbitrar	2.1	1.15	2	1.65	1.35	5.3	5.15
arbitraria	1.55	1.47	2	1.79	1.6	4.5	5.4
arbitrariedad	2.25	1.35	1.75	1.5	2.37	4.8	5.35
arbitrio	1.79	1.31	1.55	1.18	1.4	5.09	4.43
arbolado	2.7	1.15	1.1	1.1	1.05	6.55	3.53
arboleda	2.79	1.1	1.05	1.68	1.15	6.65	3.8
arbusto	2.55	1.15	1.05	1	1	5.9	4.25
arca	2.5	1.25	1.26	1.37	1.16	6.21	4.95
arcaico	1.39	2.05	2.16	1.35	2	5.12	5
arcángel	2.3	1.3	1.4	1.5	1.25	5.7	3.7
archiduque	1.15	1.45	2.05	1.2	1.2	4.47	4.95
archipiélago	2.45	1.15	1.1	1.05	1	5.95	4.45
archivar	2.15	1.2	1.5	1.45	1.2	5.25	4.5
arcilla	1.9	1.63	1	1	1	5.95	4.65
arcipreste	1.44	1.31	1.38	1.17	1.17	5.16	4.61
arcón	2.24	1.11	1.29	1.5	1.39	5.4	5.25
arder	1.45	1.65	2.3	3.4	3.15	2.85	7.5
ardiente	2.05	1.4	1.9	2.5	1.9	5.8	7.45
ardor	1.26	2.6	2.65	2.63	2.2	2.4	6.7
ardua	1.46	1.36	2	1.53	1.65	4.79	5.85
área	1.65	1.15	1.15	1.1	1.05	5.2	4.5
arena	2.55	1.8	1.45	1.25	1.45	6.85	4.6
arenisca	1.68	1.6	1.35	1.29	1.25	4.4	4.59
arenoso	2.1	2.15	1.6	1.55	1.21	5.45	4.25
arenque	1.56	1.69	1.5	1.06	1.12	5	4.47
argelino	2.06	1.11	1.47	1.2	1.53	4.9	5.1
argentina	2.5	1	1	1.15	1.2	5.65	5.1
argentino	2.4	1.05	1.35	1.15	1.1	6.15	5.35
argot	1.62	1.5	1.38	1.17	1.07	5.38	5.55
argumentación	1.95	1.15	1.6	1.25	1.15	6.05	5.1
argumental	2.2	1	1.25	1.11	1.2	5.6	5.05
argumentar	2.45	1.2	1.45	1.25	1.1	6.6	5.45
aria	1.71	1.69	2.13	1.72	1.78	3.17	6.46
aridez	1.16	1.7	2.76	1.67	1.76	3.42	5
árido	1.6	1.63	2.05	1.89	2.58	3.5	5.33
arista	1.94	1.32	1.31	1.58	1.4	5.63	4.68
aristocracia	1.7	2.85	2.25	1.5	1.8	4.3	5.75
aristócrata	1.4	2.05	2.4	1.55	1.35	4.25	4.6
aristocrática	1.8	2.05	2.37	1.45	1.85	3.65	5.3
aristotélica	1.83	1.12	1.53	1.18	1.35	5.26	4.8
aritmética	1.05	1.89	1.6	1.35	1.5	4.2	4.95
armada	1.75	3	2.25	3.1	2.6	3.35	6.4
armadura	1.75	1.3	1.55	1.85	1.9	4.7	5.5
armamento	1.26	2.9	2.55	3.45	3.05	2.65	6.65
armas	1.45	3	4.1	3.9	3.8	2.75	7.65
armazón	1.47	1.29	1.85	1.67	1.75	4.63	5.55
armenio	1.72	1.22	1.13	1.27	1.32	5	5.08
armisticio	1.46	1.69	1.7	2.15	1.73	5.36	5.33
armónica	3	1.15	1.1	1	1.4	6.3	3.35
armoniosa	3.7	1	1.11	1	1	6.75	2.45
armonización	3.15	1	1.2	1.05	1.11	7.05	3.9
armonizar	2.89	1.1	1.25	1.05	1	6.9	3.8
aro	1.75	1	1.05	1.11	1.1	5.2	5.2
aromático	3.55	1.1	1	1	1	7.15	3.4
arpa	2.95	1.05	1.25	1.05	1.75	6.45	3.05
arpón	1.63	2.11	2.11	2.25	2	3.65	5.7
arqueología	1.95	1.2	1.05	1.15	1.3	6.55	4.5
arqueológico	2.45	1.1	1.1	1.15	1.15	6.05	4.55
arquero	1.9	1.3	1.37	2.16	1.1	5.65	6.05
arquetipo	1.47	1.33	1.57	1.06	1.21	5	5.21
arquitectónico	2.15	1.05	1	1.2	1	5.65	4.6
arquitectura	2.35	1.05	1.05	1.25	1.2	5.65	4.9
arraigo	1.93	1.27	2.2	1.36	1.5	5.3	4.9
arrancar	1.95	1.95	2.2	1.9	2.1	4.25	6
arranque	1.75	1.3	1.1	1.47	1.47	5.1	5.75
arrastrar	1.45	2.5	2.2	2.35	2	3.65	5.9
arrastre	1.05	2.05	1.95	1.9	2.45	3.2	5.25
arrebato	1.85	1.8	2.75	2.5	1.8	4.2	7
arrecife	2.9	1.5	1.35	1.3	1.32	6.65	4.45
arreglar	2.7	1.15	1.5	1.15	1.25	7.15	5
arreglo	2.45	1	1.05	1.1	1.1	6.25	4.35
arremeter	1.22	1.84	2.95	2.21	2.35	3.9	6.68
arrendadas	1.33	1.47	1.43	1.29	1.69	4.7	5.42
arrendamiento	1.56	1.65	1.56	1.78	1.42	4.85	5.17
arrendatario	1.5	1.47	1.7	1.47	1.06	4.47	5.4
arrepentimiento	1.75	1.6	1.7	2.05	3.25	4.35	6.45
arrepentirse	1.35	2.25	2.84	2.25	3.05	2.9	5.8
arrestar	1.2	2.35	2.85	2.84	2.5	2.6	6.8
arresto	1.1	2.6	2.35	3.1	3.15	2.85	6.75
arriba	2.8	1	1.2	1.2	1.25	5.85	5.3
arribar	2.13	1.21	1.12	1.46	1.33	5.63	5.4
arribo	1.54	1.07	1.36	1.25	1.09	5.41	5.13
arriendo	1.13	1.35	1.21	1.31	1.79	5	5.08
arriesgar	2.55	1.1	1.7	2.7	1.9	6.2	7.15
arrodillar	1.45	1.85	1.9	1.7	1.95	3.45	4.9
arrogancia	1.15	3	3.9	1.85	2.65	2.85	7.1
arrojar	1.4	2.25	2.4	1.9	2	4.05	5.6
arrojo	1.42	1.37	1.45	2.1	1.7	4.5	5.78
arroyuelo	2.69	1.23	1.17	1.35	1.07	5.76	3.53
arsenal	1.95	1.65	2.5	2.42	1.75	4.15	6.26
arsénico	1.38	2.35	1.95	2.47	2.18	3.45	6.3
arteria	1.3	2.1	1.35	1.35	1.55	4.84	5.63
arterial	2.25	1.53	1.2	1.8	1.25	5.35	5.25
artesanal	2.3	1.1	1.25	1.05	1	6.75	4.4
artesanía	3.1	1.05	1.1	1.05	1.25	6.8	3.95
artesano	2.55	1.05	1.05	1.1	1.05	6.75	3.85
ártico	2.37	1.21	1.1	1.35	1.35	6	5.05
articulación	1.7	1.6	1.15	1.3	1.05	5.45	4.65
articulaciones	1.6	1.45	1.3	1.35	1.4	5	5.05
articular	2.1	1.3	1.11	1.1	1.1	6	5.1
artífice	2.11	1.37	1.84	1.35	1.35	4.95	5.4
artificio	1.68	1.15	1.72	1.95	2.05	5	5.79
artillería	1.3	2.3	2.3	2.56	2.25	4.05	6.3
artillero	1.2	1.53	1.45	2.06	2.1	4.7	5.95
artística	3.3	1	1.15	1.05	1.15	6.85	4.4
artritis	1.15	2.5	2.45	2.9	3.25	2.4	6.85
artrosis	1.1	2.3	2.05	3.4	3.3	2.6	6.25
arzobispado	1.25	2	1.88	1.6	1.45	3.2	4.32
arzobispo	1.21	2.89	2.8	1.7	2	3.95	5
asa	1.5	1.16	1.05	1.16	1.15	5.1	4.65
asado	2.3	1.42	1.55	1.3	1.15	5.85	5.25
asador	1.75	1.45	1.25	1.35	1.65	5.85	5.35
asalto	1.2	1.7	2.8	3.45	2.3	3.2	7.15
asamblea	2.15	1.95	1.3	1.45	1.35	5.55	5
ascendencia	2.5	1.05	1.5	1.05	1.2	6.1	5.45
ascendente	2.55	1.05	1.4	1.5	1.25	6.15	5.7
ascensión	3.26	1.25	1.7	1.26	1.2	5.8	5.25
ascenso	4.1	1.2	1.4	1.3	1.15	7.2	7.25
asco	1.1	4.15	3.25	2.3	2.45	2.55	6.65
asedio	1.27	1.93	2.54	2.93	2.8	3.93	6.47
asegurador	1.8	1.2	1.7	1.3	1.42	5.2	4.85
aseguradora	2	1.45	1.55	1.4	1.4	5.4	5
aseguramiento	2.35	1.25	1.1	1.2	1.25	5.7	4
