word	concreteness
asexually	2.08
ash	4.96
ashamed	1.74
ashamedly	1.56
ashamedness	2.07
ashcan	4.78
ashen	3.12
ashes	4.92
ashore	3.42
ashtray	4.97
ashy	3.32
aside	2.21
asinine	1.67
ask	2.52
asker	3.13
askew	3.04
asleep	3.71
asocial	1.96
asparagus	4.96
aspartame	4.5
aspect	1.82
aspen	4.59
asphalt	4.83
asphyxia	3.52
asphyxiate	3.74
asphyxiation	3.63
aspirate	3.3
aspiration	1.81
aspirator	3.36
aspire	1.53
aspirer	2
aspirin	4.76
aspiring	1.87
ass	4.67
assail	2.68
assailant	3.96
assailer	3.24
assassin	4.43
assassinate	3
assassination	3.8
assassinator	3.31
assault	3.41
assaulter	3.58
assaying	2.39
assemblage	3
assemble	3.67
assembler	3.62
assembly	3.79
assemblyman	3.74
assent	2.64
assenting	2.15
assert	2.03
asserter	2.28
assertion	2.2
assertive	2.07
assertively	1.76
assertiveness	2.1
assess	2.26
assessed	2
assessment	2.11
assessor	2.96
asset	2.92
assets	3.52
asshole	4.08
assign	2.86
assignable	2.04
assigned	1.75
assigner	3.08
assignment	3.86
assimilate	2.17
assimilation	2.03
assimilative	1.59
assimilator	2.83
assist	2.52
assistance	2.25
assistant	4.07
assistantship	2.62
assister	2.48
assistive	2.04
associability	1.69
associate	3.41
associated	2.12
association	2.3
associational	1.54
associative	1.93
associatively	1.88
assort	2.33
assorted	3.15
assortment	2.5
assumable	1.73
assume	1.75
assumed	1.86
assumer	2.67
assuming	1.5
assumingly	1.68
assumption	1.84
assumptive	1.38
assurable	1.71
assurance	1.76
assure	2.43
assured	2.21
assuredly	1.82
assuredness	1.59
assurer	2.52
assuring	1.62
asterisk	4
asteroid	4.86
asthma	3.71
asthmatic	2.96
asthmatically	2.48
astigmatism	3.15
astonish	1.7
astonished	2.15
astonisher	2.62
astonishing	1.68
astonishingly	1.55
astonishment	2.92
astound	1.93
astounded	1.71
astounding	1.69
astoundingly	1.61
astral	2.26
astride	2.58
astringency	2
astringent	3.21
astrobiology	2.32
astrologer	3.78
astrologic	2.26
astrological	2.48
astrologically	2.07
astrologist	3.87
astrology	2.48
astronaut	4.75
astronautics	2.5
astronomer	4.27
astronomic	2.53
astronomical	2.92
astronomically	1.86
astronomy	3.03
astrophotography	3.72
astrophysical	1.77
astrophysicist	4.07
astrophysics	3
astute	1.85
astutely	1.65
asylum	4.41
asymmetric	3.5
asymmetrical	3.21
asymmetrically	2.3
asymmetry	2.89
asymptomatic	2.12
at	2.07
ate	3.74
atheism	2.23
atheist	2.93
atheistic	1.67
athlete	4.3
athletic	2.69
athletically	2.26
athleticism	1.97
athletics	3.65
atlantic	3.26
atlas	4.79
atmosphere	3.04
atmospheric	2.9
atmospherically	2.19
atmospherics	2.48
atom	3.34
atomic	2.93
atomically	1.92
atomics	2.32
atomization	2.79
atomize	2.24
atomizer	4.04
atonable	1.57
atone	1.88
atonement	1.44
atop	3.24
atrium	4.72
atrocious	1.69
atrociously	1.65
atrociousness	2.17
atrocity	2.15
atrophy	2.86
attach	3.33
attachable	2.9
attached	3.23
attachment	3.04
attack	3.71
attackable	2.2
attacker	4.04
attain	2.18
attainability	2.08
attainable	2.19
attainment	2.13
attempt	2.22
attemptable	2.08
attempted	2
attempter	2.81
attend	3.17
attendance	3.07
attendant	4.44
attendee	3.79
attention	2.3
attentive	1.78
attentively	1.97
attentiveness	2.24
attest	1.89
attestable	1.96
attic	4.53
attire	4.47
attitude	1.97
attorney	4.52
attract	2.73
attraction	2.24
attractive	2.64
attractively	1.93
attractiveness	2.14
attractor	2.79
attributable	1.81
attribute	2.33
attributer	2.07
attribution	2.04
attributive	1.71
attributively	2.04
attunement	1.77
atypical	1.93
auburn	3.72
auction	3.93
auctioneer	4.55
audacious	1.63
audaciously	1.5
audaciousness	1.67
audacity	1.62
audibility	1.96
audible	3.23
audibleness	3.04
audibly	2.93
audience	4.29
audio	3.5
audiogram	3.74
audiologist	4
audiology	2.15
audiometric	2.28
audiotape	4.79
audiovisual	2.97
audit	3.15
audition	3.66
auditor	3.38
auditorium	4.7
auditory	3.07
augment	2.81
augmentable	2.41
augmentation	2.74
augmentative	2
augmented	2.46
augmenter	2.16
august	3.04
aunt	4.17
auntie	4.48
aura	2.67
aural	2.52
aurora	3.48
auspices	1.86
auspicious	1.96
auspiciously	1.59
auspiciousness	1.67
austere	1.96
austerity	1.38
authentic	2.31
authentically	1.89
authenticate	2.28
authentication	2
authenticator	3.11
authenticity	1.74
author	4.26
authoritarian	2.08
authoritarianism	1.67
authoritative	1.68
authoritatively	1.54
authoritativeness	2.23
authority	2.34
authorization	2.45
authorize	2.22
authorized	2.22
authorizer	2.48
authorless	2.22
authorship	2.52
autism	2.69
autistic	2.89
auto	4
autobiographer	4.07
autobiographical	2.77
autobiographically	2.81
autobiography	3.74
autocracy	2.23
autocratic	1.74
autoeroticism	2.78
autograph	4.23
autographed	3.83
autographic	2.65
autoimmune	2.64
autoimmunization	2.72
automaker	4.07
automate	2.71
automated	2.75
automatic	2.82
automatically	2.03
automaticity	2.42
automation	2.48
automaton	3.46
automobile	4.96
automotive	4.19
autonomous	2
autonomously	2.35
autonomy	2.04
autopilot	3.08
autopsy	4.29
autoregulation	1.93
autoworker	4.67
autumn	3.27
auxiliary	2.64
avail	1.33
availability	2.32
available	2.11
availableness	2.04
availably	1.64
avalanche	4.32
avatar	3.21
avenge	2.07
avengement	1.73
avenger	3.08
avenging	2.07
avenue	4
average	2.4
averagely	2.08
aversely	2
averseness	1.52
aversion	1.85
avert	2.41
averted	2.03
avertedly	1.59
aviation	3.39
aviator	4.57
avid	1.72
avidly	1.88
avocado	4.89
avoid	2.41
avoidable	1.79
avoidably	1.57
avoidance	1.86
avoider	2.12
avowed	1.83
await	1.54
awake	3.32
awaken	3.45
awakening	3.07
award	4.14
awardable	1.76
awardee	3.87
awarder	3.5
aware	2
awareness	1.84
awash	2.08
away	2.23
awe	1.89
awed	1.78
awesome	1.83
awesomely	1.69
awesomeness	1.57
awestruck	2.03
awful	1.92
awfully	1.67
awfulness	2.2
awhile	1.54
awkward	2
awkwardly	1.84
awkwardness	2.34
awl	3.81
awning	4.61
awoke	3.76
awry	2.1
ax	4.9
axe	5
axed	2.59
axel	4.52
axes	4.68
axially	2.65
axiom	2
axis	3.57
axle	4.5
aye	2.09
azalea	4.4
babble	3.31
babbler	3.61
babbling	3.6
babe	3.67
babied	2.31
baboon	4.92
baboonish	2.48
baby	5
babycarriage	4.6
babyface	3.5
babyhood	2.77
babyish	2.68
babyishly	2.12
babysit	3.45
babysitter	4.57
babytalk	3.62
bachelor	4.32
bachelordom	2.48
bachelorette	3.9
bachelorhood	2.68
bachelorism	1.71
bachelorship	2.56
back	4.33
backache	4
backbend	3.92
backboard	4.93
backbone	4.19
backboned	3.14
backboneless	1.96
backbreaker	2.88
backbreaking	3
backburner	3
backcountry	3.27
backcourt	3.39
backdate	2.56
backdoor	4.5
backdrop	4.48
backed	2.43
backer	2.8
backfield	4.14
backfill	3.35
backfire	2.86
backfiring	3.17
backflow	3.04
backgammon	4.47
background	3.26
backhand	3.88
backhanded	2.76
backhandedly	1.71
backhandedness	2.46
backing	2.85
backlands	3.81
backlash	1.85
backless	3.74
backlight	4.4
backlit	3.54
backlog	3.29
backpack	4.96
backpacker	4.89
backpedal	3.81
backrest	4.52
backroom	4.5
backscratcher	4.58
backseat	4.61
backshift	2.84
backside	4.07
backslap	3.92
backslapping	3.36
backslash	3.83
backslid	2.78
backslide	2.93
backslider	2.72
backspace	4.1
backspin	3.28
backstab	2.85
backstabber	3.14
backstage	4.31
backstairs	4.33
backstop	4.17
backstreet	4.19
backstretch	3.42
backstroke	4.46
backswept	2.6
backswing	3.88
backtalk	3.11
backtrack	2.59
backtracker	3.11
backup	3.2
backward	3.41
backwardly	2.21
backwardness	2
backwards	3.17
backwash	3.76
backwashing	3.73
backwater	3.04
backwoods	3.22
backwoodsman	4.18
backyard	4.57
bacon	4.9
bacteria	4.14
bacterial	3.54
bacterially	2.44
bactericide	3.62
bacteriologic	2.28
bacteriologist	3.77
bacteriology	2.87
bacterium	3.69
bad	1.68
badass	2.5
badge	4.93
badger	4.37
badland	3.77
badlands	3.05
badly	1.93
badminton	4.7
badmouth	2.36
badness	2.26
baffle	2.37
baffled	2.16
bafflement	2.07
baffler	2.17
baffling	1.72
bafflingly	1.72
bag	4.9
bagel	5
bagful	3.62
baggage	4.43
bagged	3.77
baggie	4.59
bagginess	3.19
bagging	3.14
baggy	3.61
baglike	3.17
bagpipe	4.97
bagpiper	4.67
bagpipes	4.93
baguette	4.64
bail	3.86
bailiff	4.5
bailsman	4.15
bait	4.45
baits	3.62
bake	4.21
baked	4.19
baker	4.71
bakery	4.83
bakeshop	4.93
baking	4.1
baklava	4.32
balance	2.89
balanceable	2.85
balanced	2.79
balancer	2.89
balancing	3.17
balcony	4.68
bald	4.69
balder	3.29
baldhead	4.44
balding	3.93
baldish	2.57
baldly	2.83
baldness	3.96
bale	4.3
balk	2.76
ball	5
ballad	3.88
ballast	3.14
balled	2.93
ballerina	4.61
ballet	4.04
ballgame	4.39
ballistic	2.61
ballistics	3.12
balloon	4.92
ballooner	4
ballooning	2.89
balloonist	4.5
ballot	4.73
balloting	3.43
ballpark	4.43
ballplayer	4.68
ballpoint	4.41
ballroom	4.7
ballsy	2.04
balm	3.68
balminess	3.09
balmy	2.8
baloney	3.5
balsam	4.21
balsamic	3.54
balsawood	4.58
bambino	4.19
bamboo	4.86
bamboozle	2.25
bamboozled	2.36
bamboozlement	1.84
bamboozler	3.31
ban	2.37
banana	5
band	4.68
bandage	4.85
bandaid	4.62
bandanna	5
banded	3.12
banding	3.15
bandit	4.36
bandleader	4.67
bandmaster	4.25
bandsman	3.96
bandstand	4.19
bandwagon	3.29
bandwidth	3.19
baneful	1.83
bang	3.77
banger	3.24
banging	3.38
bangle	4.38
banish	2.41
banisher	3.09
banishment	2.16
banister	4.75
banjo	4.9
banjoist	4.04
bank	4.78
bankable	2.14
bankbook	4.81
banked	3.29
banker	4.43
banking	3.55
banknote	4.88
bankroll	3.75
bankrupt	3.24
bankruptcy	2.68
banner	4.8
bannered	3.58
banning	2.28
bannister	4.32
banquet	4
banquette	4.08
banshee	3.12
banter	2.85
baptism	3.41
baptismal	3.04
baptize	3.83
baptizer	3.97
bar	4.67
barb	4.52
barbarian	3.52
barbarianism	2.28
barbaric	2.5
barbarically	1.82
barbarism	2.41
barbarous	1.63
barbarously	1.7
barbecue	4.52
barbed	3.81
barbedwire	5
barbell	4.79
barber	4.59
barbershop	4.85
barbless	3.08
barbwire	4.68
barcode	4.74
bare	3.21
bareback	3.96
barebacked	3.52
barebone	3.11
barefaced	3.19
barefoot	4.62
barefooted	4.33
barehanded	4.1
bareheaded	3.77
barelegged	4.07
barely	1.71
bareness	3.15
barf	4.61
barfly	4.17
bargain	2.59
bargainer	3.29
bargaining	2.76
barge	4.66
bargraph	4.32
barista	4.68
baritone	3.67
bark	4.52
barkeep	4.22
barkeeper	4.61
barker	4.12
barking	4.19
barley	4.59
barmaid	4.17
barman	4.46
barn	4.79
barnacle	4.92
barnyard	4.79
barometer	4.57
barometric	2.76
barometrically	2.78
baron	4.14
baroness	3.92
baroque	2.62
barrack	4.78
barracuda	5
barred	3.11
barrel	4.86
barreled	2.85
barrelful	3.38
barrelhead	2.82
barren	3.2
barrenness	2.47
barrette	4.12
barricade	4.57
barricader	3.61
barrier	4.41
barring	2.37
barstool	4.63
bartend	3.93
bartender	4.82
bartending	3.74
barter	2.96
barterer	3.42
base	3.86
baseball	4.86
baseboard	4.9
basecamp	4.11
based	1.85
baseless	2.11
baseline	2.86
baseman	4.11
basement	4.89
baseness	2.11
bases	3.63
bash	3.52
basher	3.37
bashful	2.19
bashfully	2.1
bashfulness	2.07
basic	2.26
basically	1.32
basics	2.27
basil	4.76
basin	4.63
basinet	4.4
basis	1.83
bask	3.03
basket	5
basketball	4.97
basketful	3.82
basketry	3.7
basketwork	4.48
bass	4.31
bassinet	4.71
bassist	4.17
bassoon	4.67
bassoonist	4.58
bastard	3.14
bastardization	1.8
bastardize	1.93
bastardly	1.83
baste	4.07
basting	4.07
bat	5
batboy	4.67
batch	3.8
bath	4.85
bathe	4.19
bathhouse	4.69
bathing	4.07
bathmat	4.81
bathrobe	5
bathroom	4.52
bathtub	4.92
bathwater	4.83
bating	3.92
batman	4.5
baton	4.64
bats	4.76
battalion	3.75
batter	4.41
battered	3.04
battering	2.82
battery	4.67
batting	4.14
battle	4
battleaxe	4.23
battled	3.14
battlefield	4.54
battlefront	4
battleground	4.04
battleship	4.81
battlewagon	4
batty	2
batwing	4.39
bauble	3.23
bawl	3.52
bawler	3.78
bay	4.81
bayberry	4.35
bayonet	4.77
bayoneted	3.68
bayou	4.54
bazaar	3.63
bazooka	4.66
be	1.85
beach	4.79
beachball	4.97
beachcombing	3.04
beached	3.45
beachfront	4.46
beachside	4.04
beachwear	4.64
beacon	4.38
bead	4.9
beaded	4.41
beading	4.52
beadlike	3.23
beadwork	4.46
beady	3.46
beagle	4.81
beak	4.96
beaker	4.72
beaklike	3.12
beam	3.96
beamed	2.5
beaming	2.52
beamingly	2.27
beamlike	2.65
bean	5
beanbag	4.96
beanbags	4.81
beanie	4.74
beanpole	4.79
beanstalk	4.7
bear	4.88
bearable	2.25
bearably	2
beard	4.96
bearded	4.62
beardless	4.36
bearer	3.58
bearing	2.82
bearings	3
bearish	2.48
bearishly	2.14
bearishness	2.29
bearlike	2.44
bearskin	4.73
beast	4.63
beastlike	3.12
beastliness	2.15
beastly	2.26
beat	3.97
beatable	1.76
beaten	3.21
beater	3.62
beating	3.76
beau	3.73
beautician	4.69
beautification	2.22
beautifier	2.48
beautiful	2.16
beautifully	1.72
beautifulness	1.89
beautify	2.5
beauty	2.93
beaver	4.68
bebop	2.54
because	1.22
beckon	3
beckoning	2.97
become	1.54
becomes	1.61
becoming	1.67
becomingly	1.68
bed	5
bedazzle	2.52
bedazzlement	2.12
bedazzling	2.36
bedbug	4.54
bedchamber	4.43
bedclothes	4.63
bedcover	4.63
bedded	2.7
bedding	4.61
bedfellow	3.75
bedmate	4.27
bedpan	5
bedpost	4.79
bedrail	4.67
bedridden	3.39
bedrock	4.46
bedroll	4.4
bedroom	4.9
bedsheet	5
bedside	3.92
bedsore	4.61
bedspread	4.85
bedspring	4.72
bedtime	2.9
bee	4.88
beech	3.96
beechnut	4.46
beef	4.74
beefburger	4.96
beefcake	3.9
beefiness	2.67
beefsteak	4.76
beefy	3.19
beehive	4.93
beekeeper	4.67
beekeeping	4.07
beelike	2.38
beeline	3.08
been	1.92
beep	4
beeper	4.77
beer	4.88
beerhouse	4.27
bees	4.72
beestings	4.35
beeswax	4.88
beet	4.8
beetle	4.83
befall	1.72
befitting	2.04
befittingly	1.5
before	1.96
beforehand	1.97
beforetime	1.67
befoul	2.08
befriend	2.36
befuddle	2.25
befuddled	2.29
befuddlement	1.84
beg	2.96
beget	2.25
beggar	4.59
begging	3.22
begin	2.56
beginner	2.73
beginning	2.5
begone	1.85
begrudge	1.89
begrudgingly	1.89
beguile	1.76
beguilement	1.48
beguiling	1.62
begun	1.69
behalf	1.52
behave	1.78
behavior	2.19
behavioral	1.48
behaviorism	1.85
behaviorist	2.83
behead	4.24
beheld	2.07
behemoth	3.15
behind	3.48
behold	1.67
beholden	1.69
beholder	3.04
beholding	1.79
behoove	1.56
behooves	1.58
beige	3.41
being	1.93
bejewel	3.11
belated	1.89
belatedly	1.63
belatedness	1.72
belch	4.14
belief	1.19
believability	1.79
believable	1.46
believe	1.55
believer	2.73
believing	1.69
believingly	1.46
belittle	2.1
belittlement	1.87
bell	4.96
bellboy	4.39
belle	3.08
bellflower	4.26
bellhop	4.42
belligerence	2.33
belligerency	2.32
belligerent	2.29
bellman	4.89
bellow	3.42
belly	4.8
bellyache	3.72
bellybutton	5
bellyful	3.16
belong	1.43
belonging	1.92
belongings	3.88
beloved	2.14
below	3.45
belowground	4.04
belt	4.9
belted	4.04
belting	3.08
beltless	3.32
beltline	3.75
beltway	3.72
beluga	4.39
bemuse	1.96
bemusedly	1.67
bench	4.87
benching	3.73
benchmark	2.48
benchmarking	2.65
benchwarmer	3.84
bend	3.88
bendable	3.23
bended	3.32
bender	2.62
bending	3.18
bendy	3.42
beneath	3.11
benediction	2
benefactor	3.36
beneficently	1.64
beneficial	1.77
beneficially	1.63
beneficiary	3
beneficiate	2.32
benefit	2.25
benefiter	3.19
benevolence	1.63
benevolent	1.44
benevolently	1.59
benign	1.89
benignly	1.65
bent	3.62
benzene	4.2
bequeath	2
berate	2.5
bereave	1.96
bereaved	2
bereavement	2.33
beret	4.8
berry	4.93
berryless	3.88
berrylike	3.24
berserk	2.35
beseeching	1.88
beseechingly	1.83
beside	2.59
besides	2.25
besiege	2.46
besieged	2.28
besiegement	2.23
bespectacled	3.38
bespoke	1.75
bespoken	1.8
best	1.6
bestiality	2.75
bestow	2.07
bestowal	2.24
bestowing	2.52
bestseller	2.59
bestselling	2.52
bet	3.1
beta	2.84
betray	2.17
betrayal	1.76
betrayer	2.9
betrothal	2.67
betrothed	2.36
better	1.91
bettering	1.84
betting	3.57
between	2.72
bevel	4.22
beverage	4.6
beware	2
bewilder	1.96
bewildered	1.8
bewilderedly	1.78
bewildering	1.76
bewilderingly	1.92
bewilderment	2.03
bewitch	2.11
bewitcher	2.65
bewitchery	1.74
bewitching	2.25
bewitchingly	1.55
bewitchment	2.36
beyond	1.72
biannual	2.27
biannually	2.54
bias	1.68
biased	1.52
bib	4.79
bible	4.61
biblical	1.97
biblically	1.96
bibliographer	3.96
bibliographic	2.41
bibliographical	2.78
bibliographically	2.33
bibliography	3.96
bicarbonate	3.71
bicentennial	2.81
bicep	4.67
biceps	4.93
bicker	3.15
bickerer	3.07
bicultural	2.37
bicuspid	4.09
bicycle	4.89
bicycler	4.63
bicyclist	4.61
bid	2.71
bidder	3.4
bidding	2.69
biddy	2.48
bide	1.73
biding	2.48
bidirectional	2.32
bifocal	4.1
bifocals	4.64
big	3.66
bigamist	2.83
bigamy	2.64
bigger	3.53
biggest	3.07
biggie	2.41
bigheaded	2.36
bighearted	1.75
bigheartedness	1.64
bigmouth	3.13
bigmouthed	2.62
bigness	2.83
bigot	3.11
bigoted	1.96
bigotry	2.38
bigwig	2.92
bihourly	2.75
bike	5
biker	4.7
bikini	4.96
bilateral	2.7
bilaterally	2.66
bile	4.46
bilinear	2.38
bilingual	3.28
bilingualism	2.21
bilingually	2.17
bill	4.68
billboard	4.83
billed	2.96
billfold	4.71
billiard	4.55
billiards	4.61
billing	3.54
billion	3.79
billionaire	3.22
billon	3.23
billowy	2.26
bimbo	3.04
bimolecular	3.18
bimonthly	3.24
bin	4.72
binary	3
bind	3.4
binder	4.89
binding	3.39
binge	3.1
bingo	4
binocular	4.5
binoculars	5
binomial	2.33
bio	2.57
bioactive	3.17
biochemical	2.84
biochemically	2.69
biochemist	3.81
biochemistry	3.4
biochip	4.33
biodegradable	3.11
biodiversity	2.19
bioelectricity	2.58
biofuel	3.45
biogenetic	2.46
biogenetically	1.92
biogenetics	2.62
biographer	4.41
biographic	2.1
biographical	2.1
biographically	2.12
biography	3.39
biohazard	3.03
biologic	2.96
biological	3.11
biologically	1.86
biologist	3.96
biology	3.48
bioluminescence	3.28
bioluminescent	4.05
biomathematics	2.39
biomechanical	3
biomechanics	3
biomedical	2.59
biometrical	2.1
biometrically	1.83
bionic	2.54
biopharmaceutical	2.35
biophysical	2.12
biophysicist	4.56
biophysics	2.83
biopsy	3.89
bioreactor	3.35
biorhythm	2.48
bios	2.92
biosensor	3.63
biosphere	3.22
biostatistics	2.92
biosynthesis	2.75
biosynthetic	2.96
biotech	3
biotechnology	2.9
bipartisan	2
bipartisanship	2
bipedal	4
bipolar	2.64
bipolarity	2.04
biracial	3.08
birch	4.12
bird	5
birdbath	4.96
birdbrain	2.07
birdcage	4.64
birdcall	3.75
birdhouse	4.96
birdie	3.79
birdlife	3.27
birdlike	3.21
birdseed	4.96
birdshot	4.05
birdsong	3.72
birdwatching	3.97
birth	4.46
birthday	3.2
birthing	3.42
birthmark	4.35
birthplace	3.46
birthrate	2.63
birthright	2.34
birthstone	4.25
birthweight	3.7
biscuit	4.9
bisect	3.48
bisection	3.29
bisectional	3.21
bisexual	2.65
bisexualism	2.8
bisexuality	2.68
bisexually	2.34
bishop	4.21
bison	4.68
bisque	4.08
bistro	4.44
bisymmetric	2.83
bit	3.27
bitch	3.72
bitchiness	2.68
bitchy	2.32
bite	4.44
biter	3.88
biting	3.93
bitmap	3.28
bitten	4.16
bitter	2.93
bitterly	1.81
bitterness	2.36
bitters	3.89
bittersweet	2.73
biweekly	3.1
biyearly	2.39
biz	2.38
bizarre	1.79
bizarrely	1.64
bizarreness	1.92
blab	2.5
blabber	2.92
blabbermouth	3.35
black	3.76
blackball	3.12
blackberry	4.97
blackbird	5
blackboard	4.72
blacken	3.43
blackened	3.59
blackener	3.04
blackening	3.2
blacker	2.09
blackface	3.96
blackfish	4.41
blackhead	4.71
blackheads	4.79
blackheart	3.2
blackish	2.76
blackjack	3.93
blacklist	2.96
blackly	2.29
blackmail	2.78
blackmailer	3.21
blackness	3.54
blackout	3.73
blacksmith	4.38
blacksmithing	3.93
blacksnake	4.33
blacktop	4.65
bladder	4.48
bladderless	3.19
blade	4.93
bladed	3.71
bladelike	3.52
blah	1.4
blamable	1.76
blame	2.06
blamed	1.68
blameful	2.03
blamefully	1.58
blamefulness	1.56
blameless	1.67
blamelessly	1.6
blamelessness	1.4
blamer	2.78
blameworthiness	2.28
blameworthy	1.93
blaming	2.21
blanching	3.39
bland	2.38
blandish	1.93
blandly	2.27
blandness	2.29
blank	3.12
blanked	2.21
blanket	5
blanketed	3.11
blanketing	2.83
blanking	2.12
blankly	1.7
blankness	2.74
blaspheme	2.31
blasphemer	2.58
blasphemous	1.52
blasphemously	1.77
blasphemousness	1.57
blasphemy	2.22
blast	3.9
blasted	2.52
blaster	3.67
blasting	3.04
blastoff	3.19
blatancy	1.71
blatant	2.08
blatantly	1.67
blather	2.23
blaze	4.28
blazer	4.79
blazing	3.64
blazingly	2.24
bleach	4.74
bleachable	2.88
bleached	3.72
bleacher	4.14
bleaching	3.9
bleak	2.54
bleakly	1.68
bleakness	1.55
bleary	2
bleat	3.83
bleating	3.52
bleed	4.4
bleeder	3.5
bleeding	4.3
bleep	3.1
blemish	4.07
blend	3.7
blended	3.33
blender	5
blending	3.45
bless	2.68
blessed	2.1
blessedly	1.91
blessedness	1.58
blessing	2.19
blessings	2.08
blight	2.81
blighted	2.32
blimp	4.76
blind	4.03
blinded	3.36
blinder	4.04
blindfold	4.57
blindfolded	4.55
blinding	3.17
blindingly	2.1
blindly	2.67
blindness	3.73
blindside	3.24
bling	4
blink	4.39
blinked	4.03
blinker	4.45
blinking	4.85
blinks	4.08
blip	3.19
bliss	1.37
blissful	2.15
blissfully	1.89
blissfulness	2.1
blister	4.71
blistered	4
blistering	2.93
blisteringly	2.19
blistery	3.52
blithely	1.55
blithering	2.19
blitz	2.85
blizzard	4.68
bloat	3.04
bloated	3.36
bloating	3.43
blob	4.06
block	4.48
blockade	4.25
blockader	3.88
blockage	3.93
blockbuster	2.72
blocked	3.45
blocker	3.67
blockhead	2.68
blockheaded	1.96
blockheadedness	1.93
blocking	3.04
blockish	2.26
blog	3.92
blogger	3.1
blogosphere	2.79
bloke	3.89
blond	4.41
blonde	4.52
blondeness	2.88
blondish	3.3
blondness	3.07
blood	4.86
bloodbath	3.54
bloodcurdling	1.97
blooded	2.79
bloodhound	4.76
bloodied	3.93
bloodily	3.19
bloodiness	3.52
bloodless	3.15
bloodlessly	2.4
bloodlessness	2.92
bloodline	2.93
bloodlust	2.31
bloodmobile	3.82
bloodshed	3.83
bloodshot	4.26
bloodstain	4.67
bloodstained	4.37
bloodstream	4.04
bloodsucker	3.81
bloodsucking	3.31
bloodthirstily	1.88
bloodthirstiness	2.04
bloodthirsty	2.45
bloodworm	4.36
bloody	4.08
bloom	4
bloomer	3.68
