word	age of acquisition
attributive	13.94
attrition	14.07
attune	11.44
attunement	15.0
atypical	12.94
auburn	10.68
auction	10.67
auctioneer	9.16
audacious	14.33
audacity	13.0
audible	11.05
audience	7.0
audio	9.32
audiologist	13.74
audiology	16.0
audiophile	15.06
audiotape	9.94
audiovisual	11.44
audit	13.5
audition	8.36
auditor	14.74
auditorium	6.94
auditory	12.79
auger	13.64
augment	14.0
augmentation	14.17
augur	15.27
augury	16.22
august	5.65
aunt	3.8
auntie	4.74
aura	11.67
aural	15.41
aureole	14.31
auricle	15.64
auricular	13.67
auriferous	17.0
aurora	12.7
auscultation	16.22
auspices	14.89
auspicious	13.93
austere	13.77
austerity	16.79
austral	14.09
australopithecine	12.83
auteur	15.0
authentic	8.42
authenticate	12.42
authentication	12.56
authenticator	13.72
authenticity	12.11
author	7.1
authoress	13.19
authorial	15.5
authoritarian	12.95
authoritarianism	13.44
authoritative	11.72
authority	7.5
authorization	11.11
authorize	9.84
authorship	10.59
autism	14.21
autistic	14.35
auto	7.22
autobiographer	9.95
autobiographical	9.33
autobiography	9.83
autobus	11.29
autoclave	15.64
autocracy	13.29
autocrat	13.67
autocratic	14.35
autodidactic	15.69
autoerotic	15.36
autogenesis	14.29
autogiro	15.86
autograph	6.89
autographed	6.94
autohypnosis	16.7
autoimmune	13.05
autolysis	14.7
automaker	11.41
automat	10.75
automate	11.76
automated	11.11
automatic	9.0
automation	12.06
automatism	14.0
automaton	14.4
automobile	7.11
automotive	7.89
autonomic	13.47
autonomous	12.59
autonomy	13.82
autopilot	10.39
autopsy	11.71
autosuggestion	16.73
autumn	6.0
autumnal	13.06
auxiliary	14.0
avail	12.11
availability	9.0
available	8.5
avalanche	9.6
avarice	13.55
avaricious	16.0
avariciousness	15.42
avast	13.5
avatar	13.46
ave	10.27
avenge	10.68
avenger	10.62
avenging	11.32
avenue	7.0
aver	12.0
average	8.9
averse	13.74
aversion	11.94
avert	10.71
avian	12.36
aviary	12.0
aviation	10.32
aviator	8.95
aviatrix	12.67
avid	11.11
avionics	14.31
avocado	9.29
avocation	15.88
avoid	8.5
avoidable	9.22
avoidance	11.68
avoidant	12.43
avoider	10.33
avouch	16.12
avow	13.67
avowal	13.17
avulsion	15.88
avuncular	15.0
await	9.0
awake	4.67
awaken	7.17
awakener	11.76
awakening	10.89
award	7.5
aware	6.75
awareness	9.3
awash	11.4
away	5.07
awe	9.06
awed	10.41
aweigh	13.36
aweless	10.38
awesome	7.33
awesomeness	10.95
awestruck	10.28
awful	6.26
awfulness	9.67
awhile	7.12
awkward	8.58
awkwardness	9.89
awl	10.75
awn	10.86
awning	11.06
awry	11.6
ax	6.32
axe	6.11
axial	11.62
axiom	16.25
axiomatic	12.5
axis	12.1
axle	10.85
axon	14.07
axonal	13.83
ayatollah	15.47
aye	9.69
azalea	13.0
azimuth	15.67
azure	12.54
babble	7.17
babe	6.61
baboon	9.11
babushka	13.09
baby	3.84
babycarriage	5.52
babyhood	7.85
babyish	6.84
babysit	5.89
babysitter	5.86
baccalaureate	15.15
baccarat	13.75
bacchanal	17.18
bacchanalia	15.4
bachelor	12.0
bachelorette	13.26
bachelorhood	13.37
bacillary	18.0
bacillus	13.33
back	5.31
backache	7.89
backbeat	12.58
backbencher	15.0
backbend	9.44
backbiter	11.5
backbiting	13.28
backboard	8.63
backbone	6.95
backbreaker	11.55
backchat	10.38
backcountry	9.29
backcourt	11.5
backdoor	6.11
backdrop	9.78
backer	13.1
backfield	11.47
backfire	10.47
backflow	14.0
backgammon	10.0
background	8.67
backgrounder	11.07
backhand	8.67
backhanded	10.0
backhoe	8.68
backlash	10.44
backless	11.78
backlit	13.17
backlog	12.43
backpack	5.38
backpacker	10.37
backpedal	11.0
backplane	12.0
backrest	8.35
backroom	9.95
backscatter	15.58
backscratcher	6.63
backseat	5.11
backside	5.61
backslapper	10.9
backslash	12.59
backslid	11.26
backslide	13.05
backspin	11.87
backstab	10.47
backstabber	10.44
backstage	9.24
backstairs	9.17
backstop	9.57
backstreet	11.11
backstretch	11.28
backstroke	8.65
backswing	11.67
backtalk	7.89
backtrack	11.75
backup	11.11
backward	5.76
backwardness	7.47
backwards	5.98
backwash	9.26
backwater	12.78
backwoods	10.26
backyard	3.38
bacon	5.0
bacteria	9.28
bacterial	10.55
bacteriological	13.94
bacterium	12.62
bad	2.79
badass	12.14
baddie	8.62
baddy	9.0
badge	6.11
badger	8.74
badinage	14.5
badly	6.58
badminton	10.94
badmouth	8.25
badness	5.61
baffle	10.28
baffling	11.26
bag	4.28
bagatelle	13.43
bagel	8.9
bagful	5.75
baggage	7.52
baggie	7.06
baggy	6.83
bagman	11.93
bagpipe	9.33
bagpiper	8.95
baguette	13.75
bail	10.16
bailer	12.11
bailiff	11.94
bailiwick	14.33
bairn	12.0
bait	7.11
baits	7.78
bake	5.5
baker	6.04
bakery	7.16
bakeshop	8.74
baklava	15.69
balaclava	14.8
balalaika	16.25
balance	9.89
balanced	8.08
balancer	8.47
balcony	8.1
bald	7.26
baldachin	17.5
baldhead	6.17
balding	8.39
baldness	6.55
baldy	8.5
bale	8.2
baleen	14.8
baleful	13.29
baler	11.5
balk	12.93
ball	2.9
ballad	11.21
ballade	13.91
balladeer	15.75
ballast	15.24
ballerina	5.26
ballet	7.21
balletic	11.93
ballgame	5.56
ballista	17.0
ballistic	15.58
ballistics	13.0
balloon	4.37
balloonist	9.94
ballot	8.83
balloting	11.71
ballpark	5.24
ballplayer	7.42
ballpoint	8.38
ballroom	7.37
ballsy	10.59
ballyhoo	11.4
balm	10.28
balmy	10.89
balsa	12.0
balsam	14.43
balsamic	14.94
balsawood	12.5
bam	5.5
bamboo	9.28
bamboozle	14.38
bamboozled	11.17
ban	10.11
banal	16.54
banality	11.86
banana	3.78
band	6.16
bandage	5.94
bandaid	4.6
bandanna	8.59
bandbox	11.45
bandicoot	13.42
bandit	8.15
banditry	13.53
banditti	16.5
bandleader	10.28
bandmaster	11.95
bandoleer	13.67
bandstand	9.0
bandwagon	11.05
bandwidth	14.94
bandy	12.45
bane	9.6
baneful	13.3
bang	5.74
banger	11.07
bangle	8.65
bangtail	9.67
banish	9.89
banishment	10.5
banister	10.0
banjo	8.44
bank	6.44
bankable	12.81
bankbook	11.47
banker	6.89
banking	9.0
banknote	12.18
bankroll	11.06
bankrupt	11.33
bankruptcy	11.11
banner	9.17
bannister	8.44
bannock	17.43
banns	12.15
banquet	8.35
banquette	10.06
banshee	12.06
bantam	14.22
bantamweight	15.89
banter	11.25
bantling	2.0
banyan	10.75
banzai	12.85
baobab	15.33
bap	11.75
baptism	6.58
baptismal	9.19
baptize	6.67
baptizer	9.67
bar	6.9
barb	9.88
barbarian	9.76
barbaric	11.84
barbarism	11.61
barbarity	13.06
barbarous	12.71
barbecue	7.83
barbed	10.0
barbedwire	8.4
barbell	11.17
barber	6.68
barbershop	6.89
barbet	13.17
barbican	13.12
barbiturate	14.5
barbwire	7.21
bard	12.86
bare	5.78
barebacked	12.12
barefaced	10.89
barefoot	5.25
barefooted	5.37
barely	7.22
barf	7.78
bargain	8.72
bargainer	11.79
bargaining	10.33
barge	9.28
barista	17.4
barite	14.0
baritone	11.21
barium	14.33
bark	5.17
barkeep	14.37
barkeeper	11.29
barley	9.8
barleycorn	12.57
barmaid	12.47
barman	13.33
barmy	12.75
barn	4.5
barnacle	11.6
barnstorm	12.75
barnstormer	12.33
barnyard	5.38
barometer	11.89
barometric	12.18
baron	11.59
baroness	12.28
baronet	11.47
baronial	12.25
barony	13.82
baroque	13.54
barouche	14.89
barrack	10.83
barracuda	9.89
barrage	10.19
barratry	17.17
barrel	7.72
barrelful	11.39
barrelhead	12.21
barrelhouse	15.6
barren	11.12
barrenness	11.72
barrette	6.71
barricade	11.18
barrier	9.11
barrister	15.0
barroom	13.0
barstool	8.05
bartend	11.37
bartender	8.9
barter	10.72
bas	9.0
basal	11.42
basalt	13.2
base	6.42
baseball	4.83
baseboard	10.71
baseless	13.0
baseline	11.61
baseman	8.75
basement	6.74
baseness	12.29
bash	8.84
basher	11.94
bashful	6.94
bashfulness	9.0
basic	9.14
basics	6.47
basil	10.13
basilar	16.0
basilica	13.93
basilisk	14.09
basin	10.0
basis	11.05
bask	10.95
basket	5.67
basketball	5.3
basketful	8.59
basophilic	17.86
bass	8.63
basset	11.0
bassinet	9.18
bassist	11.67
basso	16.8
bassoon	10.38
bastard	10.45
bastardize	12.67
baste	11.0
bastinado	16.0
bastion	15.35
bat	4.85
batboy	8.58
batch	6.74
bated	9.27
bath	3.23
bathe	5.0
bather	7.67
bathhouse	11.67
bathing	3.84
bathmat	5.83
bathrobe	7.9
bathroom	3.0
bathtub	3.22
bathwater	4.83
bathysphere	15.0
batik	17.0
baton	7.94
batsman	11.07
battalion	11.95
batten	12.92
batter	7.05
battered	10.06
battering	10.37
battery	5.58
battle	6.95
battleaxe	10.69
battledress	13.1
battlefield	8.25
battlefront	9.95
battleground	8.42
battlement	13.0
battlements	12.47
battler	9.55
battleship	7.58
battlewagon	10.28
batty	9.69
batwing	9.0
bauble	10.94
baud	13.78
bauxite	13.0
bawd	15.0
bawdy	14.38
bawl	10.62
bay	8.67
bayberry	11.64
bayonet	11.0
bayou	11.53
bayous	13.62
bazaar	9.89
bazooka	10.53
be	5.11
beach	4.8
beachball	4.95
beachcomber	11.56
beachfront	9.25
beachhead	12.45
beachside	9.33
beachwear	7.74
beacon	11.37
bead	5.63
beaded	8.37
beadwork	8.28
beady	10.39
beagle	7.39
beak	5.42
beaker	11.25
beam	8.78
beamer	13.26
beamish	13.31
bean	3.42
beanbag	6.11
beanery	14.29
beanie	10.72
beanpole	7.0
beanstalk	6.05
bear	3.58
bearable	8.58
beard	4.84
bearded	7.2
beardless	8.0
beardy	7.23
bearer	8.67
bearings	10.15
bearish	11.59
bearlike	6.53
bearskin	8.89
beast	5.74
beastliness	11.94
beastly	9.37
beat	6.15
beatable	8.83
beater	7.95
beatific	14.75
beatnik	11.71
beau	12.23
beauteous	10.58
beautician	10.11
beautification	11.2
beautiful	5.72
beautify	9.68
beauty	5.05
beaver	5.21
beaverboard	11.75
bebop	12.0
becalmed	12.78
because	4.44
beck	11.75
beckon	11.11
becloud	12.67
become	5.85
bed	2.89
bedbug	6.78
bedchamber	11.72
bedclothes	9.0
bedding	6.67
bedfellow	11.94
bedim	14.67
bedlam	12.83
bedlamite	14.33
bedmate	11.0
bedpan	11.18
bedpost	6.62
bedridden	11.11
bedrock	10.67
bedroll	8.67
bedroom	3.9
bedside	7.71
bedsit	11.5
bedsore	10.74
bedspread	7.72
bedspring	9.16
bedstead	11.92
bedtime	3.95
bee	5.0
beech	11.69
beef	6.58
beefalo	15.33
beefsteak	10.26
beefy	8.53
beehive	7.47
beekeeper	8.94
beekeeping	9.16
beeline	12.59
beep	5.32
beeper	10.61
beer	6.11
beerhouse	12.53
beeswax	8.5
beet	6.56
beetle	5.32
beetroot	10.69
befall	10.59
before	5.45
befoul	12.79
befriend	8.5
befuddled	11.5
beg	5.78
beget	14.2
beggar	7.63
beggary	11.67
begin	4.84
beginner	6.7
beginning	5.4
begonia	11.33
begrudge	12.94
beguile	12.88
beguilement	15.57
beguiling	13.62
beguine	14.18
behalf	9.2
behave	4.28
behavior	7.05
behavioral	11.89
behaviorist	15.17
behead	11.74
behemoth	12.22
behest	13.94
behind	4.9
behold	10.58
beholden	12.86
beholder	11.11
behoove	14.71
behooved	14.59
beige	7.74
being	5.99
belabor	13.82
belated	11.45
belay	13.0
belch	6.22
beldame	10.5
beleaguer	14.89
beleaguered	13.75
belfry	11.33
belie	11.62
belief	7.3
believability	10.85
believable	8.5
believe	5.78
believer	6.56
belike	13.45
belittle	12.88
bell	3.89
belladonna	14.71
bellboy	7.95
belle	10.37
bellhop	11.21
bellicose	15.0
belligerence	12.47
belligerency	14.25
belligerent	12.89
bellman	10.11
bellow	11.11
bellows	13.19
belly	4.05
bellyache	6.58
bellyband	13.31
bellybutton	3.78
bellyful	5.67
belong	6.47
belongings	9.17
beloved	9.94
below	5.84
belt	4.62
belter	10.64
beltless	9.65
beltline	11.88
beltway	12.19
beluga	10.8
bemoan	13.8
bemused	14.71
bemusement	13.39
bench	4.21
benchmark	12.28
benchmarking	13.55
benchwarmer	10.22
bend	5.56
bended	9.67
bendy	7.69
beneath	5.67
benediction	14.11
benefaction	14.43
benefactor	11.25
benefactress	14.94
beneficent	15.06
beneficial	10.84
beneficiary	15.06
benefit	9.17
benevolence	14.76
benevolent	14.0
bengaline	11.83
benighted	13.56
benign	10.88
benison	18.0
benthic	12.78
bentwood	12.0
benzene	14.16
benzoate	15.46
bequeath	13.71
bequest	14.82
berate	14.0
bereaved	12.05
bereavement	14.47
bereft	14.69
beret	10.33
beriberi	15.11
berkelium	19.67
berretta	13.0
berry	5.21
berserk	10.89
berserker	12.83
berth	11.2
beryllium	15.2
beseech	12.93
beset	13.61
beside	7.22
besiege	13.44
besieger	12.88
besmirch	14.13
besom	14.0
bespeak	13.57
bespectacled	11.27
best	4.09
bestial	13.94
bestiality	15.28
bestow	13.53
bestowment	15.5
bestride	12.92
bestseller	10.0
bestselling	9.37
bet	7.0
beta	13.94
betake	13.09
bethink	13.07
betide	11.29
betoken	15.6
betray	9.39
betrayal	9.78
betrayer	9.17
betroth	12.17
betrothal	13.73
better	5.02
betterment	11.58
betterness	9.74
bettor	11.55
between	5.47
betweens	8.71
beverage	6.63
bevy	13.5
beware	8.05
bewilder	10.29
bewildered	11.63
bewildering	12.35
bewilderment	13.06
bewitch	10.61
bewitcher	13.2
bewitchment	10.0
beyond	6.32
bezant	15.83
bezel	15.6
bezique	16.5
biannual	9.47
bias	10.71
biased	10.95
biathlon	13.33
bib	4.53
bible	4.95
biblical	6.9
bibliography	10.95
bibliomania	13.29
bibulous	17.29
bicarbonate	15.79
bicentennial	11.22
bicep	8.67
biceps	9.42
bicker	8.94
biconvex	14.67
bicultural	13.89
bicuspid	12.5
bicycle	4.26
bid	9.84
bidder	9.32
bidding	9.58
biddy	12.08
bide	13.56
bidet	12.92
biennial	13.64
bier	11.22
biff	11.74
bifocal	11.39
bifocals	10.72
bifurcate	16.83
bifurcation	16.0
big	2.89
bigamist	14.38
bigamous	14.88
bigamy	13.24
biggie	7.28
biggish	7.33
bigheaded	10.33
bighearted	9.37
bighorn	11.0
bight	14.11
bigmouth	7.0
bigness	8.32
bigot	12.17
bigoted	12.75
bigotry	13.35
bigwig	8.95
bijou	14.36
bike	4.79
biker	7.26
bikini	8.26
bilateral	13.72
bilberry	14.0
bile	11.67
bilge	12.53
bilingual	11.74
bilious	14.33
bilk	13.88
bill	6.42
billable	13.05
billabong	15.06
billboard	7.72
billet	13.2
billeting	16.0
billfold	9.38
billiard	11.11
billiards	10.63
billing	10.89
billion	8.37
billionaire	9.68
billionth	8.89
billon	10.07
billow	10.38
billowy	10.93
bimanual	13.82
bimbo	12.22
bimodal	16.4
bin	4.68
binary	13.39
bind	10.24
binder	10.42
binding	11.0
bindle	14.78
binge	15.22
bingo	6.95
binman	13.53
binnacle	14.0
binocular	7.32
binoculars	6.79
binomial	13.75
bio	9.75
bioassay	14.88
biochemical	11.94
biochemist	12.68
biochemistry	13.94
biodegradable	12.33
biodiversity	14.47
bioelectric	15.07
bioelectrical	14.06
bioelectricity	14.18
biofeedback	15.25
biogenetic	13.65
biogenetics	16.74
biogenic	15.62
biographer	10.37
biographical	10.05
biography	9.47
biohazard	11.71
biologic	11.75
biological	10.95
biologist	10.9
biology	9.35
bioluminescence	15.93
bioluminescent	15.67
biomass	16.43
biomechanical	14.76
biomedical	13.15
biometric	13.81
biometrics	15.29
biomorphic	15.53
bionic	14.05
biophysical	14.06
biophysicist	16.79
biophysics	15.11
biopic	14.62
biopsy	15.06
biorhythm	13.5
biosphere	13.11
biosynthesis	15.56
biotech	14.12
biotechnology	14.17
biparental	13.5
bipartisan	16.2
biped	12.62
bipedal	12.44
biplane	14.94
bipolar	15.05
biracial	9.83
birch	10.84
bird	3.52
birdbath	5.95
birdbrain	8.22
birdcage	5.63
birdhouse	5.43
birdie	6.56
birdman	9.6
birdseed	6.7
birdshot	11.82
birdsong	9.58
birefringence	14.6
biretta	15.0
birth	5.21
birthday	2.85
birthing	10.94
birthmark	6.85
birthplace	6.9
birthrate	10.61
birthright	13.37
birthstone	9.22
biscuit	4.63
bisect	11.72
bisection	14.11
bisexual	12.78
bisexuality	14.47
bishop	10.5
bison	8.11
bisque	14.0
bistro	11.79
bit	6.47
bitch	10.11
bitchery	13.94
bitchiness	12.55
bitchy	11.44
bite	3.58
biter	6.0
bitsy	6.1
bitter	8.81
bittern	14.5
bitterness	9.74
bittersweet	11.78
bitty	7.44
bitumen	16.8
bituminous	13.0
bivouac	14.8
biz	9.93
bizarre	8.53
blab	7.95
blabber	10.41
blabbermouth	7.5
black	3.56
blackball	10.87
blackberry	8.95
blackbird	6.11
blackboard	5.42
blackcurrant	13.19
blacken	9.05
blackened	9.83
blackface	13.0
blackfish	11.27
blackguard	13.56
blackhead	10.83
blackjack	10.39
blacklist	11.76
blackmail	10.05
blackmailer	11.84
blackness	7.0
blackout	9.68
blacksmith	9.84
blacksnake	9.31
blacktop	7.72
bladder	10.78
blade	6.72
bladed	9.41
blah	8.98
blain	13.62
blame	6.48
blameful	10.12
blameless	9.67
blamer	10.94
blanch	13.12
blancmange	13.5
bland	8.35
blandish	13.31
blandishments	14.77
blandness	11.84
blank	6.05
blanket	3.61
blankness	9.15
blare	10.22
blarney	13.54
blase	12.65
blaspheme	10.8
blasphemer	13.59
blasphemous	11.25
blasphemy	10.72
blast	7.06
blaster	8.89
blastoff	6.58
blat	13.2
blatant	12.28
blather	12.8
blaze	7.47
blazer	9.6
blazon	14.5
bleach	8.0
bleak	10.94
bleakness	12.68
bleary	11.94
bleat	12.92
bleed	4.28
bleeder	9.76
bleep	9.47
blemish	10.95
blench	14.5
blend	10.17
blender	6.84
bless	5.33
blessed	6.11
blessedness	10.18
blessing	7.63
blessings	7.06
bleu	13.38
blight	11.73
blighter	13.75
blimp	6.63
blind	7.0
blindfold	8.11
blinding	7.21
blindness	7.21
blindside	13.11
blindworm	10.5
blink	5.63
blinker	8.89
blintz	12.8
blip	11.31
bliss	10.16
blissful	10.05
blister	6.74
blistering	9.83
blithe	16.13
blithering	11.87
blitz	10.4
blitzkrieg	15.6
blizzard	7.94
bloat	11.56
bloated	10.72
bloater	11.0
blob	6.16
blobby	7.79
block	4.79
blockade	10.55
blockage	8.89
blockbuster	11.7
blocker	9.11
blockhead	8.8
blockheaded	10.28
blockhouse	10.58
blocky	11.42
blog	16.55
bloke	13.88
blond	6.72
blonde	6.06
blondeness	10.39
blondish	10.5
blondness	10.41
blood	4.89
bloodbath	11.2
bloodcurdling	12.74
bloodhound	11.32
bloodless	10.78
bloodline	10.44
bloodlust	14.29
bloodmobile	13.0
bloodroot	13.82
bloodshed	11.44
bloodshot	11.29
bloodstain	7.0
bloodstained	7.63
bloodstream	9.05
bloodsucker	9.56
bloodthirsty	9.61
bloodworm	13.0
bloody	5.83
bloom	6.84
bloomer	10.61
bloomers	9.24
blooming	7.17
blooper	8.94
blossom	6.61
blot	8.38
blotch	9.28
blotchy	11.06
blotter	11.5
blotto	13.0
blouse	6.65
blouson	16.82
blow	4.0
blowback	13.73
blower	8.32
blowfish	9.19
blowgun	10.89
blowhard	13.32
blowhole	9.32
blowjob	11.83
blowout	9.42
blowpipe	11.82
blowtorch	9.94
blowup	7.11
blowzy	14.14
blub	8.08
blubber	7.84
blubbery	9.82
bludgeon	13.5
blue	3.53
bluebeard	9.73
bluebell	9.31
blueberry	6.22
bluebird	5.37
blueblood	12.38
bluebonnet	10.57
bluebook	13.29
bluebottle	15.11
bluefish	8.76
bluegrass	10.33
bluejacket	11.56
bluejay	5.84
blueness	9.15
bluenose	14.18
bluepoint	12.1
blueprint	9.39
blues	9.81
bluesman	13.36
bluesy	12.08
bluff	8.82
bluffer	12.06
bluish	8.25
blunder	10.61
blunderbuss	12.11
blunderer	10.75
blunt	11.05
blunted	11.72
bluntness	11.06
blur	8.95
blurb	11.56
blurriness	9.33
blurry	7.28
blurt	8.76
blush	7.95
blusher	9.44
bluster	11.79
blustery	9.39
boa	9.56
boar	9.83
board	6.37
boarder	9.35
boarding	9.0
boardinghouse	10.95
boardroom	10.81
boardwalk	8.94
boast	8.22
boaster	11.12
boastful	9.0
boastfulness	10.55
boat	3.84
boater	7.06
boathouse	10.21
boating	8.45
boatload	11.0
boatman	8.72
boatswain	14.64
boatyard	8.63
bob	6.16
bobbin	9.88
bobble	10.06
bobcat	7.06
bobolink	17.5
bobsled	9.38
bobsledder	7.58
bobsleigh	8.69
bobtail	9.59
bobwhite	11.4
bocce	12.82
bodacious	14.0
bode	10.93
bodega	13.67
bodice	14.5
bodiless	11.19
bodily	8.17
bodkin	10.75
body	4.28
bodybuilder	10.75
bodybuilding	10.56
bodyguard	10.0
bodysurf	9.33
bodywork	12.26
bog	9.37
bogey	10.73
bogeyman	6.21
boggle	12.0
boggy	11.0
bogus	9.94
bogyman	5.57
bohemian	15.37
boil	6.6
boiler	8.89
boilermaker	13.0
boilerplate	13.57
boisterous	11.62
bold	9.21
boldface	11.74
boldfaced	10.9
boldness	9.8
bolero	13.92
boliviano	16.75
bollix	13.3
bollocks	14.94
bolo	12.67
bolshevism	14.4
bolster	12.5
bolt	7.28
bolus	15.6
bomb	8.0
bombard	11.95
bombardier	13.14
bombardment	11.37
bombast	12.31
bombastic	15.59
bombazine	19.0
bomber	8.84
bombing	7.74
bombproof	10.65
bombshell	11.22
bombsight	11.75
bona	14.67
bonanza	9.79
bonbon	9.28
bond	10.21
bondage	15.06
bonder	11.12
bonding	11.44
bondmaid	13.67
bondman	13.53
bondservant	13.7
bondsman	13.83
bone	5.53
bonehead	9.44
boneless	7.89
boner	11.89
boneshaker	12.77
boney	8.79
bonfire	8.8
bong	14.16
bongo	8.4
bonhomie	15.25
bonk	5.56
bonkers	8.28
bonnet	6.83
bonny	10.14
bonsai	11.22
bonus	8.17
bony	9.53
boo	3.78
boob	8.16
booby	7.33
boodle	13.12
booger	4.63
boogeyman	4.26
boogie	9.72
boogieman	5.11
boohoo	4.29
book	3.68
bookcase	5.63
bookend	8.88
bookie	13.65
bookish	10.89
bookkeeper	9.15
bookkeeping	11.0
bookless	10.13
booklet	7.32
bookmaker	9.95
bookmark	8.26
bookmarker	6.75
bookmobile	10.29
bookseller	7.37
bookshelf	7.68
bookshop	6.89
bookstore	6.45
bookwork	8.35
bookworm	5.78
boom	5.56
boomer	12.12
boomerang	9.79
boomtown	13.22
boon	12.94
boondoggle	14.33
boor	12.14
boorish	13.19
boorishness	16.4
boost	7.89
booster	8.95
boot	3.89
bootblack	12.5
booth	7.16
bootie	6.89
bootlace	10.18
bootleg	13.11
bootlegger	13.0
bootless	8.06
bootlicker	14.06
boots	4.86
bootstrap	9.94
booty	9.68
booze	10.42
boozer	12.06
boozy	13.25
bop	6.31
bopper	9.86
borax	14.23
bordelaise	13.0
bordello	16.21
border	6.85
bordereau	15.2
borderland	14.94
borderline	10.24
bore	8.91
borealis	13.24
bored	6.25
boredom	7.68
borehole	13.91
borer	13.5
boric	15.08
boring	5.26
boringness	9.11
born	4.68
borough	11.35
borrow	6.95
borrower	8.75
borscht	15.23
borzoi	12.0
bosh	11.87
bosky
bosom	12.5
bosomy	13.0
boss	6.16
bossy	7.06
botanic	11.82
botanical	10.78
botanist	10.63
botany	12.68
botch	10.53
both	4.77
bother	6.5
botheration	15.25
bothersome	10.67
bottle	3.56
bottleneck	11.81
bottlenose	10.47
bottler	10.29
bottling	9.58
bottom	5.28
bottomland	11.92
bottomless	8.33
botulism	13.56
boudoir	13.0
bouffant	13.71
bougainvillea	16.88
bough	11.79
bouillabaisse	15.8
bouillon	13.41
boulder	7.92
boulevard	9.19
boulevardier	15.5
bounce	6.17
bouncer	12.67
bounciness	7.22
bouncy	4.61
bound	9.0
boundary	8.35
bounden	17.14
bounder	10.2
bounding	10.21
boundless	12.05
